TIME,R1,MYO1,R2,MYO2,APPARENT_07_21_RHO,APPARENT_35_21_RHO,CCR
31.54,137.389,-0.016,208.229,0.004,6.043,6.106,4542.0
31.541,137.39,-0.014,208.23,0.008,6.043,6.106,4542.0
31.542,137.391,0.012,208.232,0.0,6.043,6.106,4542.0
31.543,137.393,0.006,208.233,-0.023,6.043,6.106,4542.0
31.544,137.394,0.0,208.235,-0.044,6.043,6.106,4542.0
31.545,137.395,-0.004,208.237,-0.019,6.043,6.106,4542.0
31.546,137.396,0.007,208.238,0.048,6.043,6.106,4542.0
31.547,137.397,0.014,208.24,0.044,6.043,6.106,4541.0
31.548,137.398,-0.007,208.242,-0.006,6.043,6.106,4541.0
31.549,137.4,-0.013,208.243,-0.023,6.043,6.106,4541.0
31.55,137.4,-0.004,208.244,-0.007,6.043,6.106,4541.0
31.551,137.4,0.01,208.245,0.023,6.043,6.106,4541.0
31.552,137.4,0.005,208.246,-0.011,6.043,6.106,4541.0
31.553,137.4,-0.016,208.248,-0.037,6.043,6.106,4541.0
31.554,137.4,-0.015,208.249,-0.018,6.043,6.106,4541.0
31.555,137.4,0.014,208.25,0.009,6.043,6.106,4541.0
31.556,137.4,0.018,208.251,0.032,6.043,6.106,4541.0
31.557,137.4,-0.008,208.252,0.003,6.043,6.106,4541.0
31.558,137.4,0.015,208.253,0.027,6.043,6.106,4541.0
31.559,137.4,0.011,208.254,0.041,6.043,6.106,4541.0
31.56,137.4,-0.022,208.255,-0.021,6.043,6.106,4541.0
31.561,137.401,-0.003,208.256,-0.032,6.043,6.106,4541.0
31.562,137.402,-0.011,208.257,-0.052,6.043,6.106,4541.0
31.563,137.403,-0.01,208.257,-0.034,6.043,6.106,4541.0
31.564,137.404,0.006,208.258,0.025,6.043,6.106,4541.0
31.565,137.404,0.008,208.259,0.031,6.043,6.106,4541.0
31.566,137.405,0.018,208.26,0.035,6.043,6.107,4542.0
31.567,137.406,-0.018,208.261,-0.003,6.043,6.107,4542.0
31.568,137.407,0.008,208.262,0.011,6.043,6.107,4542.0
31.569,137.408,0.033,208.263,0.034,6.044,6.107,4542.0
31.57,137.407,-0.038,208.262,-0.063,6.043,6.107,4542.0
31.571,137.406,-0.029,208.262,-0.058,6.043,6.107,4542.0
31.572,137.405,0.02,208.261,0.032,6.043,6.107,4542.0
31.573,137.404,0.034,208.26,0.05,6.043,6.107,4541.0
31.574,137.403,0.004,208.26,-0.002,6.043,6.107,4541.0
31.575,137.402,-0.028,208.259,-0.037,6.043,6.106,4541.0
31.576,137.401,-0.001,208.259,0.006,6.043,6.106,4541.0
31.577,137.4,-0.001,208.258,0.019,6.043,6.106,4541.0
31.578,137.399,0.001,208.257,0.008,6.043,6.106,4541.0
31.579,137.399,-0.006,208.257,-0.02,6.043,6.106,4541.0
31.58,137.399,-0.009,208.257,-0.019,6.043,6.106,4541.0
31.581,137.4,0.029,208.258,0.03,6.043,6.106,4541.0
31.582,137.401,0.005,208.258,0.007,6.043,6.106,4541.0
31.583,137.401,-0.003,208.259,0.0,6.043,6.106,4541.0
31.584,137.402,0.005,208.259,0.003,6.043,6.106,4541.0
31.585,137.403,-0.013,208.26,-0.02,6.043,6.107,4541.0
31.586,137.403,-0.009,208.26,-0.031,6.043,6.107,4541.0
31.587,137.404,-0.003,208.261,-0.003,6.043,6.107,4541.0
31.588,137.405,0.0,208.261,0.037,6.043,6.107,4541.0
31.589,137.406,-0.004,208.262,-0.014,6.043,6.107,4541.0
31.59,137.405,0.021,208.26,0.02,6.043,6.107,4541.0
31.591,137.404,0.009,208.259,0.037,6.043,6.106,4541.0
31.592,137.403,-0.02,208.258,-0.045,6.043,6.106,4541.0
31.593,137.403,0.012,208.257,0.007,6.043,6.106,4541.0
31.594,137.402,0.0,208.256,0.017,6.043,6.106,4541.0
31.595,137.401,-0.012,208.255,-0.024,6.043,6.106,4541.0
31.596,137.4,0.003,208.254,-0.003,6.043,6.106,4541.0
31.597,137.4,0.005,208.253,0.005,6.043,6.106,4541.0
31.598,137.399,0.002,208.252,-0.004,6.043,6.106,4541.0
31.599,137.398,-0.023,208.251,-0.063,6.043,6.106,4542.0
31.6,137.398,0.009,208.249,-0.004,6.043,6.106,4541.0
31.601,137.398,0.019,208.247,0.091,6.043,6.106,4541.0
31.602,137.398,-0.022,208.245,0.016,6.043,6.106,4541.0
31.603,137.398,0.011,208.243,-0.002,6.043,6.106,4541.0
31.604,137.398,0.008,208.241,0.003,6.043,6.106,4541.0
31.605,137.398,-0.011,208.239,-0.036,6.043,6.106,4541.0
31.606,137.398,0.018,208.237,0.003,6.043,6.106,4541.0
31.607,137.398,-0.005,208.235,-0.01,6.043,6.106,4541.0
31.608,137.398,-0.008,208.233,-0.034,6.043,6.106,4541.0
31.609,137.398,0.015,208.232,0.011,6.043,6.106,4541.0
31.61,137.395,-0.016,208.227,0.027,6.043,6.106,4541.0
31.611,137.392,-0.019,208.222,0.017,6.043,6.105,4541.0
31.612,137.39,0.001,208.217,-0.008,6.043,6.105,4541.0
31.613,137.387,-0.003,208.212,-0.022,6.043,6.105,4541.0
31.614,137.384,0.009,208.207,-0.012,6.042,6.105,4541.0
31.615,137.381,0.018,208.202,0.006,6.042,6.105,4541.0
31.616,137.379,0.002,208.197,0.005,6.042,6.105,4541.0
31.617,137.376,0.004,208.192,0.012,6.042,6.105,4541.0
31.618,137.373,0.009,208.188,0.03,6.042,6.104,4541.0
31.619,137.371,-0.001,208.183,0.016,6.042,6.104,4541.0
31.62,137.368,-0.012,208.177,-0.014,6.042,6.104,4541.0
31.621,137.366,-0.016,208.171,-0.036,6.042,6.104,4541.0
31.622,137.363,0.007,208.165,0.007,6.042,6.104,4541.0
31.623,137.361,-0.001,208.159,0.002,6.041,6.104,4541.0
31.624,137.358,-0.023,208.154,-0.041,6.041,6.103,4541.0
31.625,137.356,0.007,208.148,0.003,6.041,6.103,4541.0
31.626,137.353,0.013,208.142,0.004,6.041,6.103,4541.0
31.627,137.351,0.005,208.136,0.007,6.041,6.103,4541.0
31.628,137.348,0.009,208.13,0.019,6.041,6.103,4541.0
31.629,137.346,-0.001,208.125,0.021,6.041,6.103,4541.0
31.63,137.341,0.005,208.115,0.029,6.041,6.102,4541.0
31.631,137.336,0.012,208.106,-0.024,6.04,6.102,4541.0
31.632,137.331,-0.01,208.097,-0.026,6.04,6.102,4541.0
31.633,137.326,-0.011,208.088,0.017,6.04,6.101,4541.0
31.634,137.321,0.008,208.079,0.021,6.04,6.101,4541.0
31.635,137.316,-0.019,208.07,-0.021,6.039,6.101,4541.0
31.636,137.311,-0.022,208.061,-0.024,6.039,6.101,4541.0
31.637,137.306,0.006,208.052,-0.009,6.039,6.1,4541.0
31.638,137.301,0.014,208.043,-0.007,6.039,6.1,4541.0
31.639,137.296,0.039,208.034,0.042,6.039,6.1,4541.0
31.64,137.29,-0.003,208.022,-0.04,6.038,6.1,4540.0
31.641,137.285,-0.043,208.011,-0.069,6.038,6.099,4540.0
31.642,137.279,0.005,208.0,0.073,6.038,6.099,4540.0
31.643,137.274,0.006,207.988,0.052,6.038,6.099,4540.0
31.644,137.268,-0.001,207.977,0.011,6.037,6.098,4540.0
31.645,137.263,0.025,207.966,0.036,6.037,6.098,4540.0
31.646,137.257,0.005,207.954,-0.032,6.037,6.098,4540.0
31.647,137.252,-0.014,207.943,-0.035,6.037,6.097,4540.0
31.648,137.246,0.003,207.932,0.018,6.036,6.097,4540.0
31.649,137.241,-0.009,207.921,-0.033,6.036,6.097,4540.0
31.65,137.235,-0.024,207.909,-0.039,6.036,6.096,4540.0
31.651,137.229,-0.023,207.898,-0.024,6.036,6.096,4540.0
31.652,137.223,0.01,207.887,-0.014,6.035,6.096,4540.0
31.653,137.216,0.049,207.876,0.071,6.035,6.095,4540.0
31.654,137.21,0.009,207.865,0.03,6.035,6.095,4540.0
31.655,137.204,-0.01,207.854,0.0,6.035,6.095,4540.0
31.656,137.198,0.002,207.843,0.033,6.034,6.094,4540.0
31.657,137.192,-0.008,207.832,-0.011,6.034,6.094,4540.0
31.658,137.186,-0.008,207.82,-0.009,6.034,6.094,4540.0
31.659,137.18,-0.025,207.809,-0.041,6.033,6.093,4540.0
31.66,137.176,-0.004,207.8,-0.039,6.033,6.093,4539.0
31.661,137.172,0.023,207.791,0.036,6.033,6.093,4539.0
31.662,137.168,0.01,207.782,0.016,6.033,6.092,4539.0
31.663,137.164,0.007,207.773,-0.001,6.033,6.092,4539.0
31.664,137.16,-0.002,207.764,0.008,6.033,6.092,4539.0
31.665,137.155,-0.003,207.754,-0.002,6.032,6.092,4539.0
31.666,137.151,-0.006,207.745,-0.009,6.032,6.091,4539.0
31.667,137.147,0.001,207.736,0.013,6.032,6.091,4539.0
31.668,137.143,0.008,207.727,0.002,6.032,6.091,4539.0
31.669,137.139,-0.029,207.718,-0.071,6.032,6.091,4539.0
31.67,137.134,-0.012,207.709,-0.011,6.031,6.09,4539.0
31.671,137.13,0.026,207.699,0.073,6.031,6.09,4539.0
31.672,137.125,0.006,207.69,0.016,6.031,6.09,4539.0
31.673,137.12,-0.007,207.681,-0.01,6.031,6.09,4539.0
31.674,137.115,0.012,207.672,0.025,6.031,6.089,4539.0
31.675,137.11,0.016,207.663,0.024,6.03,6.089,4539.0
31.676,137.105,-0.014,207.654,-0.027,6.03,6.089,4539.0
31.677,137.1,0.009,207.645,-0.019,6.03,6.088,4539.0
31.678,137.096,0.004,207.635,-0.023,6.03,6.088,4539.0
31.679,137.091,-0.045,207.626,-0.06,6.03,6.088,4539.0
31.68,137.088,0.007,207.619,0.017,6.029,6.088,4539.0
31.681,137.085,0.012,207.611,0.022,6.029,6.087,4539.0
31.682,137.082,-0.015,207.604,-0.005,6.029,6.087,4539.0
31.683,137.078,0.012,207.596,0.031,6.029,6.087,4539.0
31.684,137.075,0.013,207.589,0.033,6.029,6.087,4538.0
31.685,137.072,0.019,207.581,0.037,6.029,6.087,4538.0
31.686,137.069,-0.008,207.574,-0.014,6.029,6.086,4538.0
31.687,137.066,-0.019,207.566,-0.019,6.028,6.086,4538.0
31.688,137.063,-0.011,207.559,-0.018,6.028,6.086,4538.0
31.689,137.06,-0.005,207.551,-0.046,6.028,6.086,4538.0
31.69,137.058,0.033,207.547,0.005,6.028,6.086,4538.0
31.691,137.056,0.01,207.543,-0.008,6.028,6.085,4538.0
31.692,137.053,-0.026,207.539,-0.028,6.028,6.085,4538.0
31.693,137.051,-0.01,207.535,0.031,6.028,6.085,4538.0
31.694,137.049,0.008,207.531,0.055,6.028,6.085,4538.0
31.695,137.047,0.009,207.527,0.03,6.028,6.085,4538.0
31.696,137.045,0.007,207.523,0.008,6.028,6.085,4538.0
31.697,137.042,-0.018,207.519,-0.042,6.027,6.085,4538.0
31.698,137.04,-0.024,207.515,-0.039,6.027,6.085,4538.0
31.699,137.038,0.035,207.511,0.03,6.027,6.085,4538.0
31.7,137.037,0.021,207.507,-0.017,6.027,6.084,4538.0
31.701,137.036,-0.023,207.504,-0.036,6.027,6.084,4538.0
31.702,137.035,-0.01,207.5,-0.007,6.027,6.084,4538.0
31.703,137.034,0.012,207.497,0.023,6.027,6.084,4538.0
31.704,137.032,0.01,207.494,0.061,6.027,6.084,4538.0
31.705,137.031,-0.015,207.49,0.006,6.027,6.084,4538.0
31.706,137.03,0.008,207.487,0.005,6.027,6.084,4538.0
31.707,137.029,-0.002,207.483,-0.009,6.027,6.084,4538.0
31.708,137.028,-0.025,207.48,-0.059,6.027,6.084,4538.0
31.709,137.027,-0.005,207.477,-0.03,6.027,6.084,4538.0
31.71,137.025,0.009,207.473,0.01,6.027,6.083,4538.0
31.711,137.023,0.043,207.47,0.05,6.027,6.083,4538.0
31.712,137.022,0.007,207.467,0.015,6.027,6.083,4538.0
31.713,137.02,-0.025,207.463,-0.014,6.026,6.083,4538.0
31.714,137.018,-0.001,207.46,-0.005,6.026,6.083,4538.0
31.715,137.016,-0.011,207.457,-0.008,6.026,6.083,4538.0
31.716,137.015,-0.001,207.454,0.025,6.026,6.083,4538.0
31.717,137.013,-0.008,207.45,-0.009,6.026,6.083,4538.0
31.718,137.011,-0.022,207.447,-0.047,6.026,6.083,4538.0
31.719,137.009,0.024,207.444,0.017,6.026,6.083,4538.0
31.72,137.009,0.037,207.442,0.047,6.026,6.083,4538.0
31.721,137.008,-0.003,207.44,-0.01,6.026,6.082,4538.0
31.722,137.008,-0.017,207.438,-0.032,6.026,6.082,4538.0
31.723,137.007,0.0,207.436,0.005,6.026,6.082,4538.0
31.724,137.007,-0.004,207.434,0.01,6.026,6.082,4538.0
31.725,137.006,-0.018,207.432,-0.018,6.026,6.082,4538.0
31.726,137.006,0.008,207.429,0.016,6.026,6.082,4537.0
31.727,137.005,0.018,207.427,0.029,6.026,6.082,4537.0
31.728,137.005,-0.008,207.425,-0.014,6.026,6.082,4537.0
31.729,137.004,-0.002,207.423,0.009,6.026,6.082,4537.0
31.73,137.003,-0.01,207.422,-0.02,6.026,6.082,4537.0
31.731,137.002,0.0,207.42,-0.045,6.026,6.082,4537.0
31.732,137.001,0.018,207.419,0.001,6.026,6.082,4537.0
31.733,137.0,-0.011,207.417,-0.006,6.026,6.082,4537.0
31.734,136.998,0.006,207.416,0.035,6.025,6.082,4537.0
31.735,136.997,0.017,207.414,0.061,6.025,6.082,4537.0
31.736,136.996,-0.003,207.413,0.019,6.025,6.082,4537.0
31.737,136.995,-0.014,207.411,-0.021,6.025,6.082,4537.0
31.738,136.994,-0.009,207.409,-0.029,6.025,6.082,4537.0
31.739,136.993,0.003,207.408,-0.014,6.025,6.082,4537.0
31.74,136.993,-0.013,207.406,-0.053,6.025,6.081,4537.0
31.741,136.992,-0.003,207.405,-0.025,6.025,6.081,4537.0
31.742,136.992,0.013,207.404,0.046,6.025,6.081,4537.0
31.743,136.992,0.007,207.402,0.038,6.025,6.081,4537.0
31.744,136.992,0.007,207.401,0.007,6.025,6.081,4537.0
31.745,136.992,0.009,207.399,0.0,6.025,6.081,4537.0
31.746,136.992,0.01,207.398,0.01,6.025,6.081,4537.0
31.747,136.992,-0.018,207.397,-0.031,6.025,6.081,4537.0
31.748,136.992,-0.022,207.395,-0.02,6.025,6.081,4537.0
31.749,136.992,0.014,207.394,0.05,6.025,6.081,4537.0
31.75,136.99,0.007,207.392,0.016,6.025,6.081,4536.0
31.751,136.989,-0.013,207.391,-0.028,6.025,6.081,4536.0
31.752,136.988,-0.003,207.389,-0.01,6.025,6.081,4536.0
31.753,136.987,-0.012,207.388,-0.029,6.025,6.081,4536.0
31.754,136.985,-0.004,207.386,-0.028,6.025,6.081,4536.0
31.755,136.984,0.025,207.385,0.016,6.025,6.081,4536.0
31.756,136.983,0.022,207.383,0.025,6.025,6.081,4536.0
31.757,136.982,0.011,207.382,0.028,6.025,6.081,4536.0
31.758,136.981,-0.012,207.38,0.0,6.025,6.081,4536.0
31.759,136.979,-0.02,207.379,-0.007,6.025,6.081,4536.0
31.76,136.98,0.003,207.378,0.046,6.025,6.081,4536.0
31.761,136.98,0.001,207.378,0.006,6.025,6.081,4536.0
31.762,136.98,-0.022,207.378,-0.064,6.025,6.081,4536.0
31.763,136.981,-0.009,207.378,-0.041,6.025,6.081,4535.0
31.764,136.981,0.016,207.378,0.0,6.025,6.081,4535.0
31.765,136.981,-0.003,207.378,0.0,6.025,6.081,4535.0
31.766,136.982,0.005,207.378,0.022,6.025,6.081,4535.0
31.767,136.982,0.03,207.377,0.055,6.025,6.081,4535.0
31.768,136.982,0.007,207.377,0.004,6.025,6.081,4535.0
31.769,136.983,-0.005,207.377,-0.013,6.025,6.081,4535.0
31.77,136.983,-0.012,207.377,-0.002,6.025,6.081,4535.0
31.771,136.983,-0.021,207.377,-0.042,6.025,6.081,4535.0
31.772,136.982,-0.011,207.377,-0.016,6.025,6.081,4535.0
31.773,136.982,0.0,207.377,0.025,6.025,6.081,4535.0
31.774,136.982,0.018,207.377,0.026,6.025,6.081,4535.0
31.775,136.982,0.004,207.376,0.011,6.025,6.081,4535.0
31.776,136.982,-0.01,207.376,-0.013,6.025,6.081,4535.0
31.777,136.982,0.02,207.376,-0.006,6.025,6.081,4535.0
31.778,136.982,0.011,207.376,-0.006,6.025,6.081,4535.0
31.779,136.982,-0.013,207.376,-0.01,6.025,6.081,4535.0
31.78,136.983,-0.019,207.377,-0.031,6.025,6.081,4535.0
31.781,136.984,-0.02,207.377,-0.016,6.025,6.081,4535.0
31.782,136.984,0.022,207.378,0.068,6.025,6.081,4535.0
31.783,136.985,0.024,207.379,0.046,6.025,6.081,4535.0
31.784,136.986,-0.019,207.379,-0.034,6.025,6.081,4535.0
31.785,136.987,0.0,207.38,-0.01,6.025,6.081,4535.0
31.786,136.988,0.009,207.381,-0.004,6.025,6.081,4535.0
31.787,136.989,-0.008,207.381,-0.029,6.025,6.081,4535.0
31.788,136.989,0.015,207.382,0.01,6.025,6.081,4535.0
31.789,136.99,-0.007,207.383,-0.015,6.025,6.081,4535.0
31.79,136.99,-0.03,207.383,-0.008,6.025,6.081,4535.0
31.791,136.989,0.022,207.383,0.068,6.025,6.081,4535.0
31.792,136.989,0.009,207.383,0.003,6.025,6.081,4535.0
31.793,136.988,-0.017,207.383,-0.03,6.025,6.081,4535.0
31.794,136.988,0.006,207.383,-0.005,6.025,6.081,4535.0
31.795,136.987,-0.005,207.382,-0.029,6.025,6.081,4535.0
31.796,136.987,-0.001,207.382,-0.004,6.025,6.081,4535.0
31.797,136.986,0.009,207.382,0.011,6.025,6.081,4535.0
31.798,136.985,0.012,207.382,0.036,6.025,6.081,4535.0
31.799,136.985,0.019,207.382,0.043,6.025,6.081,4535.0
31.8,136.986,-0.018,207.383,-0.032,6.025,6.081,4535.0
31.801,136.987,-0.027,207.385,-0.044,6.025,6.081,4535.0
31.802,136.988,0.009,207.386,0.002,6.025,6.081,4535.0
31.803,136.989,-0.01,207.387,-0.014,6.025,6.081,4535.0
31.804,136.989,-0.006,207.388,-0.004,6.025,6.081,4535.0
31.805,136.99,0.033,207.389,0.053,6.025,6.081,4535.0
31.806,136.991,-0.009,207.39,0.0,6.025,6.081,4535.0
31.807,136.992,-0.013,207.391,-0.029,6.025,6.081,4535.0
31.808,136.993,0.029,207.393,0.031,6.025,6.081,4535.0
31.809,136.994,0.0,207.394,0.013,6.025,6.081,4535.0
31.81,136.994,-0.02,207.394,-0.025,6.025,6.081,4535.0
31.811,136.993,-0.003,207.395,-0.016,6.025,6.081,4535.0
31.812,136.993,0.0,207.395,-0.004,6.025,6.081,4535.0
31.813,136.993,0.006,207.396,-0.001,6.025,6.081,4535.0
31.814,136.992,-0.004,207.396,-0.023,6.025,6.081,4535.0
31.815,136.992,-0.016,207.397,-0.02,6.025,6.081,4535.0
31.816,136.992,0.009,207.397,0.031,6.025,6.081,4535.0
31.817,136.991,0.002,207.398,0.027,6.025,6.081,4535.0
31.818,136.991,0.008,207.398,0.028,6.025,6.081,4535.0
31.819,136.991,0.03,207.399,0.037,6.025,6.081,4535.0
31.82,136.991,-0.011,207.398,-0.014,6.025,6.081,4535.0
31.821,136.992,-0.002,207.398,-0.011,6.025,6.081,4535.0
31.822,136.992,0.0,207.398,-0.022,6.025,6.081,4535.0
31.823,136.992,-0.02,207.398,-0.041,6.025,6.081,4535.0
31.824,136.993,-0.018,207.398,-0.054,6.025,6.081,4535.0
31.825,136.993,-0.024,207.398,-0.05,6.025,6.081,4534.0
31.826,136.994,0.017,207.398,0.044,6.025,6.081,4534.0
31.827,136.994,0.014,207.398,0.064,6.025,6.081,4534.0
31.828,136.994,0.026,207.398,0.088,6.025,6.081,4534.0
31.829,136.995,0.038,207.398,0.04,6.025,6.081,4534.0
31.83,136.994,-0.03,207.398,-0.073,6.025,6.081,4534.0
31.831,136.993,-0.011,207.397,-0.019,6.025,6.081,4534.0
31.832,136.993,0.002,207.397,-0.019,6.025,6.081,4534.0
31.833,136.992,-0.006,207.397,-0.016,6.025,6.081,4534.0
31.834,136.991,0.004,207.396,0.007,6.025,6.081,4534.0
31.835,136.99,-0.028,207.396,-0.033,6.025,6.081,4534.0
31.836,136.99,-0.006,207.395,0.008,6.025,6.081,4534.0
31.837,136.989,-0.007,207.395,-0.004,6.025,6.081,4534.0
31.838,136.988,-0.002,207.395,0.004,6.025,6.081,4534.0
31.839,136.988,0.04,207.394,0.057,6.025,6.081,4535.0
31.84,136.988,0.014,207.393,0.012,6.025,6.081,4535.0
31.841,136.988,0.004,207.393,-0.002,6.025,6.081,4535.0
31.842,136.988,0.011,207.392,-0.001,6.025,6.081,4535.0
31.843,136.989,-0.008,207.391,-0.034,6.025,6.081,4535.0
31.844,136.989,-0.021,207.39,-0.029,6.025,6.081,4535.0
31.845,136.989,-0.021,207.39,-0.008,6.025,6.081,4535.0
31.846,136.99,0.004,207.389,0.042,6.025,6.081,4535.0
31.847,136.99,0.001,207.388,0.045,6.025,6.081,4535.0
31.848,136.99,-0.019,207.387,-0.042,6.025,6.081,4535.0
31.849,136.991,0.01,207.387,-0.032,6.025,6.081,4535.0
31.85,136.99,0.023,207.386,0.011,6.025,6.081,4535.0
31.851,136.99,0.009,207.384,-0.003,6.025,6.081,4535.0
31.852,136.989,0.014,207.383,0.024,6.025,6.081,4535.0
31.853,136.989,-0.021,207.382,-0.009,6.025,6.081,4535.0
31.854,136.988,-0.018,207.381,-0.012,6.025,6.081,4535.0
31.855,136.988,0.028,207.38,0.047,6.025,6.081,4535.0
31.856,136.987,-0.007,207.379,-0.006,6.025,6.081,4535.0
31.857,136.987,-0.019,207.377,-0.038,6.025,6.081,4535.0
31.858,136.986,0.003,207.376,-0.003,6.025,6.081,4535.0
31.859,136.986,0.008,207.375,0.019,6.025,6.081,4535.0
31.86,136.986,0.0,207.375,-0.006,6.025,6.081,4535.0
31.861,136.987,-0.016,207.374,-0.016,6.025,6.081,4535.0
31.862,136.987,0.019,207.374,0.039,6.025,6.081,4535.0
31.863,136.988,-0.004,207.373,-0.01,6.025,6.08,4535.0
31.864,136.988,-0.009,207.373,-0.019,6.025,6.08,4535.0
31.865,136.988,0.037,207.372,0.035,6.025,6.08,4535.0
31.866,136.989,-0.012,207.372,-0.025,6.025,6.08,4535.0
31.867,136.989,-0.019,207.371,-0.027,6.025,6.08,4535.0
31.868,136.99,-0.005,207.371,-0.01,6.025,6.08,4535.0
31.869,136.99,-0.009,207.371,0.003,6.025,6.08,4535.0
31.87,136.99,0.017,207.371,0.052,6.025,6.08,4535.0
31.871,136.99,0.016,207.371,0.029,6.025,6.08,4535.0
31.872,136.989,0.004,207.371,-0.009,6.025,6.08,4535.0
31.873,136.989,-0.017,207.371,-0.032,6.025,6.08,4536.0
31.874,136.989,-0.011,207.372,-0.034,6.025,6.08,4536.0
31.875,136.988,-0.001,207.372,-0.006,6.025,6.08,4536.0
31.876,136.988,0.006,207.372,0.019,6.025,6.08,4536.0
31.877,136.987,0.013,207.372,0.013,6.025,6.08,4536.0
31.878,136.987,0.001,207.372,0.01,6.025,6.08,4536.0
31.879,136.987,0.016,207.373,0.012,6.025,6.08,4536.0
31.88,136.988,-0.015,207.374,-0.025,6.025,6.081,4536.0
31.881,136.989,-0.028,207.374,0.001,6.025,6.081,4536.0
31.882,136.99,0.001,207.375,0.005,6.025,6.081,4536.0
31.883,136.992,-0.008,207.376,-0.031,6.025,6.081,4536.0
31.884,136.993,0.016,207.377,0.024,6.025,6.081,4536.0
31.885,136.994,0.026,207.378,0.03,6.025,6.081,4536.0
31.886,136.995,-0.003,207.378,-0.022,6.025,6.081,4536.0
31.887,136.996,0.003,207.379,-0.007,6.025,6.081,4536.0
31.888,136.998,0.007,207.38,0.011,6.025,6.081,4536.0
31.889,136.999,-0.015,207.381,-0.015,6.026,6.081,4536.0
31.89,136.999,-0.019,207.382,-0.015,6.026,6.081,4536.0
31.891,136.999,-0.009,207.382,0.009,6.026,6.081,4536.0
31.892,136.999,0.011,207.383,0.039,6.026,6.081,4536.0
31.893,136.999,0.016,207.384,0.036,6.026,6.081,4536.0
31.894,137.0,-0.005,207.385,-0.034,6.026,6.081,4536.0
31.895,137.0,-0.003,207.385,-0.048,6.026,6.081,4536.0
31.896,137.0,-0.015,207.386,-0.039,6.026,6.081,4536.0
31.897,137.0,0.003,207.387,0.007,6.026,6.081,4536.0
31.898,137.0,0.027,207.388,0.056,6.026,6.081,4536.0
31.899,137.0,-0.006,207.389,-0.002,6.026,6.081,4537.0
31.9,137.001,0.009,207.39,0.008,6.026,6.081,4537.0
31.901,137.002,-0.004,207.391,0.014,6.026,6.081,4537.0
31.902,137.003,-0.019,207.392,-0.008,6.026,6.081,4537.0
31.903,137.004,0.008,207.393,0.004,6.026,6.081,4537.0
31.904,137.005,-0.006,207.395,-0.01,6.026,6.081,4537.0
31.905,137.005,0.006,207.396,0.018,6.026,6.081,4537.0
31.906,137.006,0.001,207.397,-0.007,6.026,6.081,4537.0
31.907,137.007,-0.011,207.398,-0.018,6.026,6.081,4537.0
31.908,137.008,-0.013,207.399,-0.028,6.026,6.081,4537.0
31.909,137.009,-0.014,207.401,-0.065,6.026,6.081,4537.0
31.91,137.009,0.033,207.402,0.031,6.026,6.081,4537.0
31.911,137.009,0.022,207.402,0.043,6.026,6.081,4537.0
31.912,137.009,0.002,207.403,0.032,6.026,6.081,4537.0
31.913,137.009,0.01,207.404,0.059,6.026,6.081,4537.0
31.914,137.009,-0.013,207.405,-0.015,6.026,6.081,4537.0
31.915,137.009,-0.019,207.406,-0.026,6.026,6.081,4537.0
31.916,137.009,-0.022,207.407,-0.032,6.026,6.081,4537.0
31.917,137.009,0.008,207.407,-0.025,6.026,6.081,4537.0
31.918,137.009,0.012,207.408,0.016,6.026,6.082,4537.0
31.919,137.009,-0.023,207.409,-0.016,6.026,6.082,4537.0
31.92,137.009,0.01,207.409,-0.015,6.026,6.082,4536.0
31.921,137.01,0.025,207.41,0.02,6.026,6.082,4536.0
31.922,137.01,0.011,207.41,0.029,6.026,6.082,4536.0
31.923,137.011,0.0,207.411,0.003,6.026,6.082,4536.0
31.924,137.011,-0.007,207.411,-0.006,6.026,6.082,4536.0
31.925,137.012,-0.004,207.411,-0.005,6.026,6.082,4536.0
31.926,137.012,-0.012,207.412,-0.002,6.026,6.082,4536.0
31.927,137.012,-0.005,207.412,0.008,6.026,6.082,4536.0
31.928,137.013,-0.014,207.413,-0.023,6.026,6.082,4536.0
31.929,137.013,-0.004,207.413,0.024,6.026,6.082,4536.0
31.93,137.013,0.03,207.413,0.026,6.026,6.082,4536.0
31.931,137.012,0.015,207.412,-0.029,6.026,6.082,4536.0
31.932,137.011,0.001,207.412,0.0,6.026,6.082,4536.0
31.933,137.011,-0.012,207.412,-0.036,6.026,6.082,4536.0
31.934,137.01,-0.011,207.412,-0.023,6.026,6.082,4536.0
31.935,137.009,0.011,207.412,0.039,6.026,6.082,4536.0
31.936,137.008,0.008,207.411,0.042,6.026,6.082,4536.0
31.937,137.008,-0.005,207.411,0.018,6.026,6.082,4536.0
31.938,137.007,-0.019,207.411,-0.034,6.026,6.082,4536.0
31.939,137.006,-0.022,207.411,-0.03,6.026,6.082,4536.0
31.94,137.007,-0.004,207.412,-0.018,6.026,6.082,4536.0
31.941,137.008,0.034,207.413,0.017,6.026,6.082,4536.0
31.942,137.008,0.024,207.414,0.019,6.026,6.082,4536.0
31.943,137.009,-0.008,207.415,-0.002,6.026,6.082,4536.0
31.944,137.01,-0.002,207.416,0.025,6.026,6.082,4536.0
31.945,137.01,-0.021,207.417,-0.011,6.026,6.082,4536.0
31.946,137.011,0.009,207.418,0.013,6.026,6.082,4536.0
31.947,137.011,0.031,207.419,0.018,6.026,6.082,4536.0
31.948,137.012,-0.028,207.42,-0.051,6.026,6.082,4536.0
31.949,137.013,-0.007,207.421,-0.033,6.026,6.082,4536.0
