"TIME","POSITION","rho1","rho2","h","RMS_BASE","RMS_DIFF"
342.25,-4.62,7.67668061013147,7.83804119415208,5.18928252459318,0.0251361579184361,0.0251361579121458
342.75,-4.2,7.68442599762797,7.82276837402313,4.74227292750932,0.0251294166242065,0.0251294165894525
343.25,-4.41,7.69382321553223,7.81192135209493,4.23245303884108,0.0251228774877039,0.0251228774587957
343.75,-3.99,7.69956674055912,7.79879526647069,3.5861734527776,0.025236030056185,0.025236030041072
344.25,-4.2,7.71783818971078,7.80333114677295,2.78213967248932,0.0253595042659584,0.0253595042578426
344.75,-3.78,7.69048475469488,7.78005348640012,1.57397377092124,0.0256152535240297,0.025615253571156
345.25,-3.99,1.96753820179399,7.75207999119184,0.00184404386002145,0.0259411055497717,0.011144749588344
345.75,-3.57,1.52292534097404,7.75029284202601,0.0010562654829939,0.0259874014115312,0.0198968905431684
346.25,-3.78,1.08105632071885,7.74856099425567,0.000513453312788065,0.0260420225335291,0.0507406045265704
346.75,-3.36,1.31247128691834,7.74686894973105,0.000752506621340589,0.0261043955445505,0.0819709994267896
347.25,-3.57,1.84323414875199,7.74521409588416,0.00151076458680236,0.0261738337256017,0.111922483094903
347.75,-3.15,1.60601932025062,7.74359993695265,0.00111103364800205,0.026249545068027,0.144071229261249
348.25,-3.36,0.986419926597532,7.74204017655868,0.000402816355851112,0.0263305844347337,0.172110738818142
348.75,-2.94,1.88984262752117,7.74056184226735,0.0015196943660908,0.0264161100799161,0.202508964623262
349.25,-3.15,1.40172296337785,7.73916380594214,0.000809791746583313,0.0265058285081939,0.22484130730434
349.75,-2.73,1.31976959911164,7.73787045683169,0.00070767380989674,0.0265989329493851,0.247679267484444
350.25,-2.94,1.44130087976314,7.73667893536257,0.000835267259993307,0.0266956099447807,0.267980774120222
350.75,-2.52,0.495542558180483,7.73558968422697,9.40810288320701e-05,0.0267965956627516,0.288861993467968
351.25,-2.73,2.2002818338815,7.7346307341448,0.00196868738971552,0.0269019608942749,0.307280727398547
351.75,-2.31,1.3075514482246,7.7337670549364,0.000637040708635187,0.027012557268569,0.331751063011658
352.25,-2.52,2.57147352229239,7.73302586084428,0.00259472837150271,0.0271280323852745,0.358665699423365
352.75,-2.1,1.64821820937148,7.73236023749352,0.000941347786773367,0.0272492301118785,0.397704599075544
