"TIME","POSITION","R1","R2","CCR"
14.769,0.42,143.813,215.253,4700
14.77,0.42,143.813,215.253,4700
14.771,0.42,143.812,215.253,4700
14.772,0.42,143.811,215.253,4700
14.773,0.42,143.81,215.253,4700
14.774,0.42,143.81,215.253,4700
14.775,0.42,143.809,215.253,4700
14.776,0.42,143.808,215.253,4700
14.777,0.42,143.807,215.254,4700
14.778,0.42,143.806,215.254,4700
14.779,0.42,143.806,215.254,4700
14.78,0.42,143.806,215.253,4700
14.781,0.42,143.807,215.253,4700
14.782,0.42,143.808,215.252,4700
14.783,0.42,143.809,215.252,4700
14.784,0.42,143.809,215.251,4700
14.785,0.42,143.81,215.251,4700
14.786,0.42,143.811,215.25,4700
14.787,0.42,143.811,215.25,4700
14.788,0.42,143.812,215.249,4700
14.789,0.42,143.813,215.249,4700
14.79,0.42,143.813,215.25,4700
14.791,0.42,143.813,215.251,4700
14.792,0.42,143.813,215.252,4700
14.793,0.42,143.814,215.253,4700
14.794,0.42,143.814,215.254,4700
14.795,0.42,143.814,215.254,4700
14.796,0.42,143.814,215.255,4700
14.797,0.42,143.814,215.256,4700
14.798,0.42,143.815,215.257,4700
14.799,0.42,143.815,215.258,4700
14.8,0.42,143.815,215.257,4700
14.801,0.42,143.815,215.257,4700
14.802,0.42,143.814,215.256,4700
14.803,0.42,143.814,215.256,4700
14.804,0.42,143.814,215.255,4700
14.805,0.42,143.814,215.254,4700
14.806,0.42,143.814,215.254,4700
14.807,0.42,143.814,215.253,4700
14.808,0.42,143.813,215.253,4700
14.809,0.42,143.813,215.252,4700
14.81,0.42,143.812,215.252,4700
14.811,0.42,143.812,215.252,4700
14.812,0.42,143.811,215.252,4700
14.813,0.42,143.81,215.252,4700
14.814,0.42,143.809,215.252,4700
14.815,0.42,143.808,215.252,4700
14.816,0.42,143.807,215.251,4700
14.817,0.42,143.807,215.251,4700
14.818,0.42,143.806,215.251,4700
14.819,0.42,143.805,215.251,4700
14.82,0.42,143.805,215.252,4700
14.821,0.42,143.806,215.252,4700
14.822,0.42,143.806,215.253,4700
14.823,0.42,143.807,215.253,4700
14.824,0.42,143.808,215.254,4700
14.825,0.42,143.808,215.254,4700
14.826,0.42,143.809,215.255,4700
14.827,0.42,143.809,215.255,4700
14.828,0.42,143.81,215.256,4700
14.829,0.42,143.81,215.256,4700
14.83,0.42,143.809,215.256,4700
14.831,0.42,143.808,215.257,4700
14.832,0.42,143.807,215.257,4700
14.833,0.42,143.806,215.257,4700
14.834,0.42,143.805,215.258,4700
14.835,0.42,143.804,215.258,4700
14.836,0.42,143.803,215.258,4700
14.837,0.42,143.802,215.258,4700
14.838,0.42,143.801,215.259,4700
14.839,0.42,143.8,215.259,4700
14.84,0.42,143.799,215.257,4700
14.841,0.42,143.798,215.256,4700
14.842,0.42,143.798,215.255,4700
14.843,0.42,143.797,215.253,4700
14.844,0.42,143.797,215.252,4700
14.845,0.42,143.796,215.25,4700
14.846,0.42,143.795,215.249,4700
14.847,0.42,143.795,215.248,4700
14.848,0.42,143.794,215.246,4700
14.849,0.42,143.794,215.245,4700
14.85,0.42,143.793,215.245,4700
14.851,0.42,143.793,215.245,4700
14.852,0.42,143.793,215.244,4700
14.853,0.42,143.793,215.244,4700
14.854,0.42,143.792,215.244,4700
14.855,0.42,143.792,215.244,4700
14.856,0.42,143.792,215.244,4700
14.857,0.42,143.791,215.244,4700
14.858,0.42,143.791,215.244,4700
14.859,0.42,143.791,215.244,4700
14.86,0.42,143.791,215.244,4700
14.861,0.42,143.792,215.244,4700
14.862,0.42,143.792,215.243,4700
14.863,0.42,143.793,215.243,4700
14.864,0.42,143.793,215.243,4700
14.865,0.42,143.794,215.243,4700
14.866,0.42,143.794,215.243,4700
14.867,0.42,143.795,215.243,4700
14.868,0.42,143.795,215.243,4700
14.869,0.42,143.796,215.243,4700
14.87,0.42,143.795,215.243,4700
14.871,0.42,143.795,215.243,4700
14.872,0.42,143.795,215.242,4700
14.873,0.42,143.795,215.242,4700
14.874,0.42,143.795,215.242,4700
14.875,0.42,143.794,215.242,4700
14.876,0.42,143.794,215.242,4700
14.877,0.42,143.794,215.242,4700
14.878,0.42,143.794,215.242,4700
14.879,0.42,143.793,215.242,4700
14.88,0.42,143.794,215.242,4700
14.881,0.42,143.795,215.242,4700
14.882,0.42,143.795,215.242,4700
14.883,0.42,143.796,215.242,4700
14.884,0.42,143.797,215.243,4700
14.885,0.42,143.797,215.243,4700
14.886,0.42,143.798,215.243,4700
14.887,0.42,143.799,215.243,4700
14.888,0.42,143.799,215.243,4700
14.889,0.42,143.8,215.243,4700
14.89,0.42,143.801,215.245,4700
14.891,0.42,143.801,215.246,4700
14.892,0.42,143.802,215.248,4700
14.893,0.42,143.802,215.249,4700
14.894,0.42,143.803,215.251,4700
14.895,0.42,143.803,215.252,4700
14.896,0.42,143.804,215.254,4700
14.897,0.42,143.804,215.255,4700
14.898,0.42,143.805,215.256,4700
14.899,0.42,143.805,215.258,4700
14.9,0.42,143.806,215.259,4700
14.901,0.42,143.808,215.261,4700
14.902,0.42,143.809,215.262,4700
14.903,0.42,143.811,215.264,4700
14.904,0.42,143.812,215.266,4700
14.905,0.42,143.813,215.267,4700
14.906,0.42,143.815,215.269,4700
14.907,0.42,143.816,215.27,4700
14.908,0.42,143.818,215.272,4700
14.909,0.42,143.819,215.273,4700
14.91,0.42,143.819,215.273,4700
14.911,0.42,143.818,215.273,4700
14.912,0.42,143.818,215.273,4700
14.913,0.42,143.817,215.273,4700
14.914,0.42,143.817,215.273,4700
14.915,0.42,143.817,215.273,4700
14.916,0.42,143.816,215.273,4700
14.917,0.42,143.816,215.273,4700
14.918,0.42,143.815,215.273,4700
14.919,0.42,143.815,215.273,4700
14.92,0.42,143.816,215.273,4700
14.921,0.42,143.816,215.273,4700
14.922,0.42,143.817,215.273,4700
14.923,0.42,143.818,215.273,4700
14.924,0.42,143.818,215.273,4700
14.925,0.42,143.819,215.273,4700
14.926,0.42,143.819,215.273,4700
14.927,0.42,143.82,215.273,4700
14.928,0.42,143.821,215.273,4700
14.929,0.42,143.821,215.273,4700
14.93,0.42,143.82,215.273,4700
14.931,0.42,143.819,215.273,4700
14.932,0.42,143.818,215.274,4700
14.933,0.42,143.817,215.274,4700
14.934,0.42,143.816,215.274,4700
14.935,0.42,143.815,215.274,4700
14.936,0.42,143.815,215.274,4700
14.937,0.42,143.814,215.275,4700
14.938,0.42,143.813,215.275,4700
14.939,0.42,143.812,215.275,4700
14.94,0.42,143.812,215.275,4700
14.941,0.42,143.812,215.274,4700
14.942,0.42,143.812,215.274,4700
14.943,0.42,143.812,215.273,4700
14.944,0.42,143.812,215.273,4700
14.945,0.42,143.812,215.273,4700
14.946,0.42,143.812,215.272,4700
14.947,0.42,143.812,215.272,4700
14.948,0.42,143.812,215.271,4700
14.949,0.42,143.812,215.271,4700
14.95,0.42,143.809,215.269,4700
14.951,0.42,143.807,215.267,4700
14.952,0.42,143.804,215.265,4700
14.953,0.42,143.801,215.263,4700
14.954,0.42,143.799,215.261,4700
14.955,0.42,143.796,215.259,4700
14.956,0.42,143.794,215.258,4700
14.957,0.42,143.791,215.256,4700
14.958,0.42,143.788,215.254,4700
14.959,0.42,143.786,215.252,4700
14.96,0.42,143.786,215.252,4700
14.961,0.42,143.787,215.252,4700
14.962,0.42,143.787,215.252,4700
14.963,0.42,143.788,215.252,4700
14.964,0.42,143.788,215.252,4700
14.965,0.42,143.789,215.252,4700
14.966,0.42,143.789,215.252,4700
14.967,0.42,143.79,215.252,4700
14.968,0.42,143.79,215.252,4700
14.969,0.42,143.791,215.253,4700
14.97,0.42,143.791,215.253,4700
14.971,0.42,143.791,215.253,4700
14.972,0.42,143.79,215.254,4700
14.973,0.42,143.79,215.254,4700
14.974,0.42,143.79,215.255,4700
14.975,0.42,143.79,215.255,4700
14.976,0.42,143.79,215.256,4700
14.977,0.42,143.789,215.256,4700
14.978,0.42,143.789,215.257,4700
14.979,0.42,143.789,215.257,4700
14.98,0.42,143.79,215.257,4700
14.981,0.42,143.79,215.257,4700
14.982,0.42,143.791,215.257,4700
14.983,0.42,143.791,215.257,4700
14.984,0.42,143.792,215.257,4700
14.985,0.42,143.792,215.257,4700
14.986,0.42,143.793,215.257,4700
14.987,0.42,143.793,215.257,4700
14.988,0.42,143.794,215.257,4700
14.989,0.42,143.794,215.257,4700
14.99,0.42,143.794,215.257,4700
14.991,0.42,143.794,215.257,4700
14.992,0.42,143.794,215.257,4700
14.993,0.42,143.793,215.257,4700
14.994,0.42,143.793,215.257,4700
14.995,0.42,143.793,215.257,4700
14.996,0.42,143.793,215.257,4700
14.997,0.42,143.793,215.258,4700
14.998,0.42,143.792,215.258,4700
14.999,0.42,143.792,215.258,4700
15,0,143.795,215.259,4700
15.001,0,143.797,215.261,4700
15.002,0,143.799,215.263,4700
15.003,0,143.802,215.264,4700
15.004,0,143.804,215.266,4700
15.005,0,143.806,215.268,4700
15.006,0,143.809,215.269,4700
15.007,0,143.811,215.271,4700
15.008,0,143.813,215.272,4700
15.009,0,143.816,215.274,4700
15.01,0,143.816,215.275,4700
15.011,0,143.816,215.275,4700
15.012,0,143.816,215.276,4700
15.013,0,143.816,215.277,4700
15.014,0,143.816,215.277,4700
15.015,0,143.816,215.278,4700
15.016,0,143.817,215.279,4700
15.017,0,143.817,215.279,4700
15.018,0,143.817,215.28,4700
15.019,0,143.817,215.281,4700
15.02,0,143.818,215.28,4700
15.021,0,143.819,215.279,4700
15.022,0,143.819,215.278,4700
15.023,0,143.82,215.278,4700
15.024,0,143.821,215.277,4700
15.025,0,143.822,215.276,4700
15.026,0,143.823,215.275,4700
15.027,0,143.823,215.275,4700
15.028,0,143.824,215.274,4700
15.029,0,143.825,215.273,4700
15.03,0,143.824,215.272,4700
15.031,0,143.823,215.271,4700
15.032,0,143.822,215.27,4700
15.033,0,143.821,215.27,4700
15.034,0,143.82,215.269,4700
15.035,0,143.819,215.268,4700
15.036,0,143.818,215.267,4700
15.037,0,143.818,215.266,4700
15.038,0,143.817,215.265,4700
15.039,0,143.816,215.264,4700
15.04,0,143.818,215.266,4700
15.041,0,143.82,215.268,4700
15.042,0,143.822,215.27,4700
15.043,0,143.825,215.271,4700
15.044,0,143.827,215.273,4700
15.045,0,143.829,215.275,4700
15.046,0,143.832,215.277,4700
15.047,0,143.834,215.279,4700
15.048,0,143.836,215.28,4700
15.049,0,143.838,215.282,4700
15.05,0,143.838,215.282,4700
15.051,0,143.838,215.282,4700
15.052,0,143.838,215.283,4700
15.053,0,143.838,215.283,4700
15.054,0,143.837,215.283,4700
15.055,0,143.837,215.283,4700
15.056,0,143.837,215.283,4700
15.057,0,143.837,215.283,4700
15.058,0,143.837,215.283,4700
15.059,0,143.836,215.283,4700
15.06,0,143.837,215.283,4700
15.061,0,143.837,215.283,4700
15.062,0,143.837,215.282,4700
15.063,0,143.837,215.282,4700
15.064,0,143.838,215.282,4700
15.065,0,143.838,215.281,4700
15.066,0,143.838,215.281,4700
15.067,0,143.838,215.281,4700
15.068,0,143.838,215.281,4700
15.069,0,143.839,215.28,4700
15.07,0,143.838,215.281,4700
15.071,0,143.838,215.281,4700
15.072,0,143.838,215.281,4700
15.073,0,143.838,215.281,4700
15.074,0,143.837,215.281,4700
15.075,0,143.837,215.282,4700
15.076,0,143.837,215.282,4700
15.077,0,143.836,215.282,4700
15.078,0,143.836,215.282,4700
15.079,0,143.836,215.283,4700
15.08,0,143.838,215.284,4700
15.081,0,143.84,215.285,4700
15.082,0,143.842,215.287,4700
15.083,0,143.844,215.288,4700
15.084,0,143.846,215.289,4700
15.085,0,143.848,215.291,4700
15.086,0,143.85,215.292,4700
15.087,0,143.852,215.293,4700
15.088,0,143.854,215.295,4700
15.089,0,143.856,215.296,4700
15.09,0,143.853,215.292,4700
15.091,0,143.85,215.289,4700
15.092,0,143.847,215.285,4700
15.093,0,143.843,215.281,4700
15.094,0,143.84,215.278,4700
15.095,0,143.837,215.274,4700
15.096,0,143.834,215.27,4700
15.097,0,143.831,215.267,4700
15.098,0,143.828,215.263,4700
15.099,0,143.825,215.259,4700
15.1,0,143.823,215.255,4700
15.101,0,143.821,215.251,4700
15.102,0,143.818,215.247,4700
15.103,0,143.816,215.242,4700
15.104,0,143.814,215.238,4700
15.105,0,143.812,215.234,4700
15.106,0,143.809,215.23,4700
15.107,0,143.807,215.226,4700
15.108,0,143.805,215.221,4700
15.109,0,143.803,215.217,4700
15.11,0,143.801,215.214,4700
15.111,0,143.8,215.21,4700
15.112,0,143.799,215.207,4700
15.113,0,143.798,215.204,4700
15.114,0,143.797,215.201,4700
15.115,0,143.796,215.197,4700
15.116,0,143.795,215.194,4700
15.117,0,143.794,215.191,4700
15.118,0,143.793,215.187,4700
15.119,0,143.792,215.184,4700
15.12,0,143.791,215.18,4700
15.121,0,143.791,215.176,4700
15.122,0,143.79,215.172,4700
15.123,0,143.789,215.168,4700
15.124,0,143.789,215.164,4700
15.125,0,143.788,215.16,4700
15.126,0,143.787,215.156,4700
15.127,0,143.787,215.152,4700
15.128,0,143.786,215.148,4700
15.129,0,143.785,215.144,4700
15.13,0,143.782,215.136,4700
15.131,0,143.778,215.127,4700
15.132,0,143.774,215.119,4700
15.133,0,143.771,215.111,4700
15.134,0,143.767,215.102,4700
15.135,0,143.763,215.094,4700
15.136,0,143.76,215.085,4700
15.137,0,143.756,215.077,4700
15.138,0,143.752,215.069,4700
15.139,0,143.749,215.06,4700
15.14,0,143.747,215.053,4700
15.141,0,143.746,215.046,4700
15.142,0,143.744,215.038,4700
15.143,0,143.743,215.031,4700
15.144,0,143.741,215.024,4700
15.145,0,143.74,215.016,4700
15.146,0,143.738,215.009,4700
15.147,0,143.737,215.001,4700
15.148,0,143.736,214.994,4700
15.149,0,143.734,214.987,4700
15.15,0,143.732,214.978,4700
15.151,0,143.73,214.97,4700
15.152,0,143.728,214.961,4700
15.153,0,143.726,214.952,4700
15.154,0,143.725,214.944,4700
15.155,0,143.723,214.935,4700
15.156,0,143.721,214.927,4700
15.157,0,143.719,214.918,4700
15.158,0,143.717,214.909,4700
15.159,0,143.715,214.901,4700
15.16,0,143.712,214.889,4700
15.161,0,143.709,214.877,4700
15.162,0,143.706,214.865,4700
15.163,0,143.703,214.853,4700
15.164,0,143.7,214.842,4700
15.165,0,143.697,214.83,4700
15.166,0,143.694,214.818,4700
15.167,0,143.691,214.806,4700
15.168,0,143.688,214.794,4700
15.169,0,143.685,214.782,4700
15.17,0,143.679,214.768,4700
15.171,0,143.674,214.755,4700
15.172,0,143.668,214.741,4700
15.173,0,143.663,214.727,4700
15.174,0,143.658,214.713,4700
15.175,0,143.652,214.699,4700
15.176,0,143.647,214.685,4700
15.177,0,143.642,214.671,4700
15.178,0,143.636,214.658,4700
15.179,0,143.631,214.644,4700
15.18,0,143.628,214.63,4700
15.181,0,143.626,214.617,4700
15.182,0,143.623,214.604,4700
15.183,0,143.62,214.59,4700
15.184,0,143.618,214.577,4700
15.185,0,143.615,214.564,4700
15.186,0,143.612,214.55,4700
15.187,0,143.61,214.537,4700
15.188,0,143.607,214.523,4700
15.189,0,143.604,214.51,4700
15.19,0,143.602,214.497,4700
15.191,0,143.599,214.484,4700
15.192,0,143.596,214.471,4700
15.193,0,143.594,214.458,4700
15.194,0,143.591,214.445,4700
15.195,0,143.589,214.432,4700
15.196,0,143.586,214.419,4700
15.197,0,143.583,214.406,4700
15.198,0,143.581,214.393,4700
15.199,0,143.578,214.38,4700
15.2,0,143.578,214.368,4700
15.201,0,143.577,214.356,4700
15.202,0,143.576,214.344,4700
15.203,0,143.575,214.332,4700
15.204,0,143.574,214.32,4700
15.205,0,143.574,214.308,4700
15.206,0,143.573,214.296,4700
15.207,0,143.572,214.284,4700
15.208,0,143.571,214.272,4700
15.209,0,143.571,214.26,4700
15.21,0,143.569,214.249,4700
15.211,0,143.567,214.237,4700
15.212,0,143.565,214.226,4700
15.213,0,143.563,214.215,4700
15.214,0,143.561,214.204,4700
15.215,0,143.559,214.192,4700
15.216,0,143.557,214.181,4700
15.217,0,143.555,214.17,4700
15.218,0,143.553,214.159,4700
15.219,0,143.551,214.148,4700
15.22,0,143.553,214.139,4700
15.221,0,143.555,214.13,4700
15.222,0,143.557,214.121,4700
15.223,0,143.559,214.112,4700
15.224,0,143.56,214.103,4700
15.225,0,143.562,214.094,4700
15.226,0,143.564,214.085,4700
15.227,0,143.566,214.076,4700
15.228,0,143.568,214.067,4700
15.229,0,143.57,214.058,4700
15.23,0,143.57,214.05,4700
15.231,0,143.57,214.042,4700
15.232,0,143.57,214.034,4700
15.233,0,143.57,214.026,4700
15.234,0,143.57,214.019,4700
15.235,0,143.57,214.011,4700
15.236,0,143.57,214.003,4700
15.237,0,143.57,213.995,4700
15.238,0,143.57,213.987,4700
15.239,0,143.571,213.98,4700
15.24,0,143.571,213.972,4700
15.241,0,143.572,213.964,4700
15.242,0,143.573,213.956,4700
15.243,0,143.574,213.948,4700
15.244,0,143.575,213.94,4700
15.245,0,143.576,213.933,4700
15.246,0,143.577,213.925,4700
15.247,0,143.577,213.917,4700
15.248,0,143.578,213.909,4700
15.249,0,143.579,213.901,4700
15.25,0,143.578,213.895,4700
15.251,0,143.577,213.888,4700
15.252,0,143.576,213.881,4700
15.253,0,143.576,213.875,4700
15.254,0,143.575,213.868,4700
15.255,0,143.574,213.861,4700
15.256,0,143.573,213.854,4700
15.257,0,143.572,213.848,4700
15.258,0,143.571,213.841,4700
15.259,0,143.57,213.834,4700
15.26,0,143.571,213.83,4700
15.261,0,143.571,213.825,4700
15.262,0,143.572,213.821,4700
15.263,0,143.572,213.816,4700
15.264,0,143.573,213.812,4700
15.265,0,143.574,213.807,4700
15.266,0,143.574,213.803,4700
15.267,0,143.575,213.798,4700
15.268,0,143.575,213.794,4700
15.269,0,143.576,213.79,4700
15.27,0,143.574,213.786,4700
15.271,0,143.573,213.783,4700
15.272,0,143.571,213.779,4700
15.273,0,143.569,213.776,4700
15.274,0,143.568,213.772,4700
15.275,0,143.566,213.769,4700
15.276,0,143.565,213.765,4700
15.277,0,143.563,213.762,4700
15.278,0,143.561,213.758,4700
15.279,0,143.56,213.755,4700
15.28,0,143.559,213.752,4700
15.281,0,143.559,213.749,4700
15.282,0,143.558,213.746,4700
15.283,0,143.557,213.744,4700
15.284,0,143.557,213.741,4700
15.285,0,143.556,213.738,4700
15.286,0,143.556,213.736,4700
15.287,0,143.555,213.733,4700
15.288,0,143.555,213.73,4700
15.289,0,143.554,213.727,4700
15.29,0,143.553,213.727,4700
15.291,0,143.552,213.727,4700
15.292,0,143.552,213.726,4700
15.293,0,143.551,213.726,4700
15.294,0,143.55,213.725,4700
15.295,0,143.549,213.725,4700
15.296,0,143.548,213.725,4700
15.297,0,143.548,213.724,4700
15.298,0,143.547,213.724,4700
15.299,0,143.546,213.724,4700
15.3,0,143.545,213.723,4700
15.301,0,143.545,213.722,4700
15.302,0,143.544,213.721,4700
15.303,0,143.543,213.72,4700
15.304,0,143.543,213.719,4700
15.305,0,143.542,213.719,4700
15.306,0,143.542,213.718,4700
15.307,0,143.541,213.717,4700
15.308,0,143.54,213.716,4700
15.309,0,143.54,213.715,4700
15.31,0,143.54,213.715,4700
15.311,0,143.54,213.716,4700
15.312,0,143.54,213.716,4700
15.313,0,143.54,213.716,4700
15.314,0,143.54,213.716,4700
15.315,0,143.54,213.716,4700
15.316,0,143.541,213.716,4700
15.317,0,143.541,213.717,4700
15.318,0,143.541,213.717,4700
15.319,0,143.541,213.717,4700
15.32,0,143.541,213.716,4700
15.321,0,143.541,213.714,4700
15.322,0,143.541,213.713,4700
15.323,0,143.541,213.712,4700
15.324,0,143.541,213.711,4700
15.325,0,143.541,213.709,4700
15.326,0,143.541,213.708,4700
15.327,0,143.541,213.707,4700
15.328,0,143.541,213.706,4700
15.329,0,143.541,213.704,4700
15.33,0,143.539,213.703,4700
15.331,0,143.538,213.702,4700
15.332,0,143.537,213.701,4700
15.333,0,143.535,213.7,4700
15.334,0,143.534,213.699,4700
15.335,0,143.533,213.698,4700
15.336,0,143.531,213.697,4700
15.337,0,143.53,213.696,4700
15.338,0,143.529,213.695,4700
15.339,0,143.528,213.694,4700
15.34,0,143.526,213.692,4700
15.341,0,143.525,213.69,4700
15.342,0,143.524,213.688,4700
15.343,0,143.523,213.686,4700
15.344,0,143.522,213.684,4700
15.345,0,143.521,213.681,4700
15.346,0,143.52,213.679,4700
15.347,0,143.518,213.677,4700
15.348,0,143.517,213.675,4700
15.349,0,143.516,213.673,4700
15.35,0,143.516,213.672,4700
15.351,0,143.515,213.671,4700
15.352,0,143.515,213.671,4700
15.353,0,143.514,213.67,4700
15.354,0,143.514,213.669,4700
15.355,0,143.513,213.668,4700
15.356,0,143.513,213.668,4700
15.357,0,143.512,213.667,4700
15.358,0,143.512,213.666,4700
15.359,0,143.511,213.666,4700
15.36,0,143.51,213.665,4700
15.361,0,143.509,213.664,4700
15.362,0,143.509,213.663,4700
15.363,0,143.508,213.662,4700
15.364,0,143.507,213.661,4700
15.365,0,143.506,213.66,4700
15.366,0,143.505,213.66,4700
15.367,0,143.504,213.659,4700
15.368,0,143.503,213.658,4700
15.369,0,143.503,213.657,4700
15.37,0,143.502,213.658,4700
15.371,0,143.502,213.659,4700
15.372,0,143.502,213.659,4700
15.373,0,143.502,213.66,4700
15.374,0,143.502,213.661,4700
15.375,0,143.502,213.662,4700
15.376,0,143.502,213.662,4700
15.377,0,143.502,213.663,4700
15.378,0,143.502,213.664,4700
15.379,0,143.502,213.665,4700
15.38,0,143.503,213.665,4700
15.381,0,143.503,213.665,4700
15.382,0,143.504,213.665,4700
15.383,0,143.504,213.666,4700
15.384,0,143.505,213.666,4700
15.385,0,143.505,213.666,4700
15.386,0,143.506,213.667,4700
15.387,0,143.507,213.667,4700
15.388,0,143.507,213.667,4700
15.389,0,143.508,213.667,4700
15.39,0,143.508,213.669,4700
15.391,0,143.509,213.67,4700
15.392,0,143.509,213.671,4700
15.393,0,143.51,213.672,4700
15.394,0,143.511,213.673,4700
15.395,0,143.511,213.675,4700
15.396,0,143.512,213.676,4700
15.397,0,143.512,213.677,4700
15.398,0,143.513,213.678,4700
15.399,0,143.514,213.68,4700
15.4,0,143.514,213.68,4700
15.401,0,143.515,213.681,4700
15.402,0,143.516,213.681,4700
15.403,0,143.517,213.682,4700
15.404,0,143.517,213.682,4700
15.405,0,143.518,213.683,4700
15.406,0,143.519,213.683,4700
15.407,0,143.52,213.684,4700
15.408,0,143.521,213.685,4700
15.409,0,143.521,213.685,4700
15.41,0,143.521,213.685,4700
15.411,0,143.521,213.685,4700
15.412,0,143.521,213.685,4700
15.413,0,143.521,213.684,4700
15.414,0,143.521,213.684,4700
15.415,0,143.52,213.684,4700
15.416,0,143.52,213.684,4700
15.417,0,143.52,213.684,4700
15.418,0,143.52,213.684,4700
15.419,0,143.52,213.684,4700
15.42,0,143.52,213.684,4700
15.421,0,143.521,213.684,4700
15.422,0,143.521,213.684,4700
15.423,0,143.521,213.684,4700
15.424,0,143.522,213.684,4700
15.425,0,143.522,213.684,4700
15.426,0,143.522,213.684,4700
15.427,0,143.522,213.684,4700
15.428,0,143.523,213.684,4700
15.429,0,143.523,213.684,4700
15.43,0,143.523,213.684,4700
15.431,0,143.523,213.685,4700
15.432,0,143.523,213.685,4700
15.433,0,143.522,213.685,4700
15.434,0,143.522,213.685,4700
15.435,0,143.522,213.685,4700
15.436,0,143.522,213.685,4700
15.437,0,143.522,213.686,4700
15.438,0,143.522,213.686,4700
15.439,0,143.522,213.686,4700
15.44,0,143.521,213.685,4700
15.441,0,143.52,213.684,4700
15.442,0,143.52,213.684,4700
15.443,0,143.519,213.683,4700
15.444,0,143.519,213.682,4700
15.445,0,143.518,213.681,4700
15.446,0,143.518,213.68,4700
15.447,0,143.517,213.68,4700
15.448,0,143.517,213.679,4700
15.449,0,143.516,213.678,4700
15.45,0,143.516,213.678,4700
15.451,0,143.517,213.679,4700
15.452,0,143.517,213.679,4700
15.453,0,143.517,213.679,4700
15.454,0,143.518,213.679,4700
15.455,0,143.518,213.679,4700
15.456,0,143.518,213.68,4700
15.457,0,143.519,213.68,4700
15.458,0,143.519,213.68,4700
15.459,0,143.519,213.68,4700
15.46,0,143.519,213.679,4700
15.461,0,143.518,213.678,4700
15.462,0,143.517,213.677,4700
15.463,0,143.517,213.676,4700
15.464,0,143.516,213.675,4700
15.465,0,143.516,213.674,4700
15.466,0,143.515,213.673,4700
15.467,0,143.515,213.672,4700
15.468,0,143.514,213.671,4700
15.469,0,143.514,213.67,4700
15.47,0,143.512,213.669,4700
15.471,0,143.511,213.667,4700
15.472,0,143.51,213.665,4700
15.473,0,143.508,213.664,4700
15.474,0,143.507,213.662,4700
15.475,0,143.506,213.661,4700
15.476,0,143.505,213.659,4700
15.477,0,143.503,213.657,4700
15.478,0,143.502,213.656,4700
15.479,0,143.501,213.654,4700
15.48,0,143.501,213.654,4700
15.481,0,143.501,213.654,4700
15.482,0,143.501,213.654,4700
15.483,0,143.5,213.654,4700
15.484,0,143.5,213.654,4700
15.485,0,143.5,213.654,4700
15.486,0,143.5,213.654,4700
15.487,0,143.5,213.654,4700
15.488,0,143.5,213.654,4700
15.489,0,143.5,213.654,4700
15.49,0,143.5,213.654,4700
15.491,0,143.5,213.655,4700
15.492,0,143.5,213.655,4700
15.493,0,143.5,213.656,4700
15.494,0,143.5,213.656,4700
15.495,0,143.5,213.657,4700
15.496,0,143.5,213.657,4700
15.497,0,143.5,213.658,4700
15.498,0,143.5,213.658,4700
15.499,0,143.501,213.659,4700
15.5,0,143.5,213.658,4700
15.501,0,143.499,213.658,4700
15.502,0,143.499,213.657,4700
15.503,0,143.498,213.657,4700
15.504,0,143.498,213.656,4700
15.505,0,143.497,213.655,4700
15.506,0,143.497,213.655,4700
15.507,0,143.496,213.654,4700
15.508,0,143.496,213.654,4700
15.509,0,143.495,213.653,4700
15.51,0,143.495,213.653,4700
15.511,0,143.495,213.653,4700
15.512,0,143.495,213.653,4700
15.513,0,143.495,213.653,4700
15.514,0,143.495,213.653,4700
15.515,0,143.495,213.654,4700
15.516,0,143.494,213.654,4700
15.517,0,143.494,213.654,4700
15.518,0,143.494,213.654,4700
15.519,0,143.494,213.654,4700
15.52,0,143.493,213.653,4700
15.521,0,143.493,213.653,4700
15.522,0,143.492,213.652,4700
15.523,0,143.492,213.652,4700
15.524,0,143.491,213.651,4700
15.525,0,143.49,213.651,4700
15.526,0,143.49,213.65,4700
15.527,0,143.489,213.649,4700
15.528,0,143.489,213.649,4700
15.529,0,143.488,213.648,4700
15.53,0,143.488,213.648,4700
15.531,0,143.487,213.647,4700
15.532,0,143.487,213.647,4700
15.533,0,143.486,213.646,4700
15.534,0,143.486,213.646,4700
15.535,0,143.486,213.645,4700
15.536,0,143.485,213.645,4700
15.537,0,143.485,213.644,4700
15.538,0,143.485,213.644,4700
15.539,0,143.484,213.643,4700
15.54,0,143.483,213.642,4700
15.541,0,143.482,213.64,4700
15.542,0,143.482,213.639,4700
15.543,0,143.481,213.638,4700
15.544,0,143.48,213.636,4700
15.545,0,143.479,213.635,4700
15.546,0,143.478,213.633,4700
15.547,0,143.477,213.632,4700
15.548,0,143.476,213.631,4700
15.549,0,143.475,213.629,4700
15.55,0,143.475,213.63,4700
15.551,0,143.475,213.63,4700
15.552,0,143.475,213.631,4700
15.553,0,143.475,213.631,4700
15.554,0,143.474,213.632,4700
15.555,0,143.474,213.632,4700
15.556,0,143.474,213.633,4700
15.557,0,143.474,213.633,4700
15.558,0,143.474,213.634,4700
15.559,0,143.474,213.634,4700
15.56,0,143.475,213.636,4700
15.561,0,143.476,213.637,4700
15.562,0,143.478,213.638,4700
15.563,0,143.479,213.639,4700
