"TIME","POSITION","RHO_S1","RHO_S1_DIFF","RHO_S2","RHO_S2_DIFF"
77.25,-0.84,7.88488550132227,0.00412235932022305,6.62291622586673,0.645228256608473
77.75,-0.42,7.88305445912904,0.00579141410185764,6.62889011760763,0.676373823942755
78.25,-0.63,7.88121364149628,0.00662260116776779,6.63422155900066,0.706043631329047
78.75,-0.21,7.87938422394269,0.00124743098396269,6.63865092270067,0.728037162127204
79.25,-0.42,7.87758223217799,-0.0070336975603171,6.64195644699242,0.744555947737055
79.75,0,7.87580043404084,-0.0214401732198173,6.64396671130846,0.748194744080145
80.25,-0.42,7.87401500788501,-0.0389606172144249,6.64460461052619,0.744141927944546
80.75,-0.21,7.87220148318304,-0.0620719934686095,6.64388432004879,0.725636195853074
81.25,-0.63,7.87035052036471,-0.0870044717017616,6.64192517362467,0.699718976141917
81.75,-0.42,7.86847427251459,-0.11318507398684,6.63891728478243,0.66400033476688
82.25,-0.84,7.86660087337974,-0.138734073934733,6.63508639890374,0.625382672676311
82.75,-0.63,7.86477508256509,-0.160992236997524,6.63065353448652,0.582529552519877
83.25,-1.05,7.86305572694644,-0.180502485742298,6.62584418148166,0.543863061119831
83.75,-0.84,7.8615011223966,-0.194106980073061,6.62085044865264,0.506666612094106
84.25,-1.26,7.86016494915011,-0.203994636564348,6.61583266098948,0.476409712861995
84.75,-1.05,7.8590781563688,-0.210193810925701,6.61089900248069,0.448551772598461
85.25,-1.47,7.85827003327864,-0.213141270441828,6.60615003761041,0.426633591167511
85.75,-1.26,7.85774549537061,-0.215470133842351,6.60163452411439,0.405144704246212
86.25,-1.68,7.85750393429748,-0.217925507954624,6.59738411196581,0.385662416826042
86.75,-1.47,7.85753369571312,-0.221807000661593,6.59341101115831,0.363660118657429
87.25,-1.89,7.85780927943041,-0.229149303132991,6.58971603616089,0.339595156021848
87.75,-1.68,7.85830706977089,-0.238178809515165,6.58630200131698,0.312783383907682
88.25,-2.1,7.85900363161761,-0.251794241898704,6.5831610828957,0.281551777737031
88.75,-1.89,7.85987728001453,-0.266763246765612,6.58028690677699,0.247157183924845
89.25,-2.31,7.86091389221851,-0.285056716341603,6.57768143111224,0.209253088769971
89.75,-2.1,7.86211073232187,-0.302306574544676,6.57535448896866,0.172642980316997
90.25,-2.52,7.86346724054274,-0.32082829799645,6.57330516896052,0.134686960253653
90.75,-2.31,7.86498619940415,-0.336803098237076,6.57153313090428,0.0996962044956885
91.25,-2.73,7.86667039777088,-0.351910778529108,6.57004599550701,0.0670381707379299
91.75,-2.52,7.86852288139545,-0.364431775301509,6.56884889244661,0.0384741619693167
92.25,-2.94,7.870544417804,-0.374597041715171,6.56794388363515,0.0143541508135734
92.75,-2.73,7.87272484944918,-0.382535906169186,6.5673173709037,-0.0060716799099547
93.25,-3.15,7.87505293162494,-0.388977496113073,6.56695663297195,-0.024391914087854
93.75,-2.94,7.87750607873373,-0.39405969811163,6.5668300476244,-0.0410650965227356
94.25,-3.36,7.88005658798579,-0.398513364202732,6.56690395488386,-0.0575398869635094
94.75,-3.15,7.88267505987864,-0.403037661617915,6.5671407614348,-0.0755025781531212
95.25,-3.57,7.88532574249885,-0.407871093709031,6.56750124662689,-0.0949703070981718
95.75,-3.36,7.88797835695916,-0.414638529345849,6.56795059661882,-0.118874850560782
96.25,-3.78,7.89061465504229,-0.422817372301802,6.5684748114339,-0.146051218784063
96.75,-3.57,7.89323076575672,-0.432029140214318,6.56907851014076,-0.175989429048706
97.25,-3.99,7.89581649862729,-0.442124355118857,6.56975566479947,-0.208331725383689
97.75,-3.78,7.89836913697735,-0.452552133570442,6.57050967292404,-0.241752971004598
98.25,-4.2,7.90089022672021,-0.462116632574848,6.57134722376254,-0.274598413958593
98.75,-3.99,7.90338231159522,-0.4706631744547,6.57227221140512,-0.306164278755866
99.25,-4.41,7.90583977911613,-0.47644146089494,6.57328015270079,-0.33383174056946
99.75,-4.2,7.90826859720297,-0.479351623018548,6.57437308233471,-0.357762480137462
100.25,-4.62,7.91068399489764,-0.480027611087625,6.57557055577864,-0.37754435407749
100.75,-4.41,7.91309348756648,-0.47775167405831,6.57688044348346,-0.392224885167895
101.25,-4.83,7.91554371733237,-0.476589873443706,6.57831440836982,-0.403849065140069
101.75,-4.62,7.91807514321024,-0.47256759824374,6.57989284896377,-0.411447036237214
102.25,-5.04,7.92074220401396,-0.472209524848418,6.58164374271305,-0.418731999028604
102.75,-4.83,7.92362148736927,-0.469816832109615,6.58360348756214,-0.422798843440482
103.25,-5.25,7.92678501811524,-0.4731387392128,6.5858003514472,-0.428592109693448
103.75,-5.04,7.93031350607105,-0.477017591757961,6.58827648660106,-0.432163524120299
104.25,-5.46,7.93427951568239,-0.486099988817236,6.59108620806702,-0.439695647792382
104.75,-5.25,7.93873458614531,-0.49532380387336,6.59426289440622,-0.44506608948874
105.25,-5.67,7.94368886532069,-0.506728189711536,6.59782320264736,-0.452804639934412
105.75,-5.46,7.94912002512572,-0.515543060415916,6.60178350812386,-0.457158645615056
106.25,-5.88,7.95495054519681,-0.523291048155994,6.60613558522411,-0.464286905223659
106.75,-5.67,7.96107256131453,-0.527646806089965,6.61086767939287,-0.468619871034956
107.25,-6.09,7.96736186927976,-0.529116963369149,6.61596880204178,-0.47609264987002
107.75,-5.88,7.97368449685773,-0.525555864277321,6.62140451050851,-0.48085763444984
108.25,-6.3,7.97990641893871,-0.519530071102861,6.6271374014972,-0.488400315009231
108.75,-6.09,7.98591883225872,-0.509652827779816,6.63313267382616,-0.492228908565783
109.25,-6.51,7.99163973896331,-0.498411040228313,6.63934769560878,-0.49880707906651
109.75,-6.3,7.99702018030268,-0.484538743342791,6.64574343160591,-0.501530568227293
110.25,-6.72,8.00204456130286,-0.469845045103877,6.65229771409052,-0.506848091561582
110.75,-6.51,8.0067313557261,-0.453537486372315,6.65900364426222,-0.507631805142466
111.25,-6.93,8.01110769478809,-0.437106447649171,6.66584965963315,-0.510767549789934
111.75,-6.72,8.01522427744768,-0.421466372745568,6.67283785921893,-0.509816905590715
112.25,-7.14,8.01904292014663,-0.407071955950514,6.67983893679091,-0.510125752095024
112.75,-6.93,8.02250716033304,-0.396805233980364,6.68670588662607,-0.511178219638216
113.25,-7.35,8.02560934823107,-0.385682861500057,6.69334735478318,-0.509169529896015
113.75,-7.14,8.02826848106463,-0.380506737873329,6.69959046782245,-0.508416849206613
114.25,-7.56,8.03037513814851,-0.376733243871279,6.70521806121411,-0.506380423351296
114.75,-7.35,8.0318118635451,-0.378196526761054,6.70999862493887,-0.506520200984337
115.25,-7.77,8.03246099976978,-0.380537265220767,6.71371155223406,-0.505875783796613
115.75,-7.56,8.0322359031581,-0.387040179889625,6.71618907603229,-0.507791997775724
116.25,-7.98,8.03111748583311,-0.393698866493379,6.71734892873402,-0.508519218782559
116.75,-7.77,8.02914113411259,-0.401578343696542,6.7172083213003,-0.512118312102863
117.25,-7.35,8.02640285120429,-0.406243421921212,6.71588138625782,-0.512259752894462
117.75,-6.93,8.02305140415437,-0.410984507647044,6.71357458415959,-0.513659839364464
118.25,-7.14,8.01925900321542,-0.411653027371236,6.71052235468018,-0.510829843758475
118.75,-6.72,8.01518486642019,-0.412146560772433,6.70694979519353,-0.508817736014291
119.25,-6.93,8.01095971919929,-0.409292863240943,6.70305614065464,-0.501906070751953
119.75,-6.51,8.00667720859762,-0.406952431901426,6.69899590526577,-0.494494864260602
120.25,-6.72,8.00238960573132,-0.402480951042686,6.69486438497923,-0.483097521416133
120.75,-6.3,7.99811403714825,-0.399959156809716,6.69071242692873,-0.473799688229569
121.25,-6.51,7.99385152118206,-0.395463712330825,6.68656923525445,-0.460754673564865
121.75,-6.09,7.9895969116411,-0.39314022954679,6.68245447280554,-0.450800797447354
122.25,-6.3,7.98536816000655,-0.388591273630272,6.67841467925815,-0.438408020206539
122.75,-5.88,7.98116672397797,-0.385298332437158,6.67446681592708,-0.427364605988065
123.25,-6.09,7.97696388237407,-0.381523733626957,6.67057700566435,-0.416149931583323
123.75,-5.67,7.97276733292301,-0.377922036964666,6.66675615068648,-0.404715797332843
124.25,-5.88,7.9685847353175,-0.373214429365259,6.6630154345306,-0.390913240150716
124.75,-5.46,7.96442288914954,-0.369071943582674,6.65936492830377,-0.376409484346529
125.25,-5.67,7.96029804839831,-0.364540186478692,6.65581743285752,-0.359638283313984
125.75,-5.25,7.95621519930811,-0.36011785101873,6.65237559849253,-0.341685912899791
126.25,-5.46,7.95217036357958,-0.353919662813098,6.6490347686648,-0.320543662451134
126.75,-5.04,7.94817892771434,-0.348298094724104,6.64580442889415,-0.299341553829675
127.25,-5.25,7.9442471834544,-0.342530777755408,6.64268364073178,-0.278106277738338
127.75,-4.83,7.94037497016593,-0.336803052262597,6.63966791351219,-0.257509545703079
128.25,-5.04,7.93656265406588,-0.330634456682296,6.63674926802574,-0.23738472194845
128.75,-4.62,7.93280956048016,-0.324555707108087,6.63392008615101,-0.218558701217725
129.25,-4.83,7.92911751184715,-0.31781843078304,6.63117735478462,-0.200683226730964
129.75,-4.41,7.92548700131771,-0.310917493673728,6.62851982644968,-0.183615849618146
130.25,-4.62,7.92192500937105,-0.30365555761547,6.62596017632424,-0.167264498787212
130.75,-4.2,7.91844156553759,-0.296217101704604,6.62352235835449,-0.151015960165737
131.25,-4.41,7.91504032653171,-0.289296225405788,6.62122931417056,-0.13736359645259
131.75,-3.99,7.91172452842359,-0.283364384495707,6.61910458520122,-0.124357502906449
132.25,-4.2,7.90849537728022,-0.278820675068032,6.61717131274555,-0.114863231351912
132.75,-3.78,7.90534981577752,-0.275690024046761,6.61544822285768,-0.106916992708223
133.25,-3.99,7.90228609225626,-0.273659794934662,6.61395358467049,-0.102174331336456
133.75,-3.57,7.89930069936588,-0.272508611106482,6.61269790325179,-0.098135470211118
134.25,-3.78,7.89639198581853,-0.272292472604273,6.6116916824136,-0.0967952743808437
134.75,-3.36,7.89356057201595,-0.271522598998975,6.61094259608606,-0.0937740523816619
135.25,-3.57,7.89079702319025,-0.269698350565012,6.6104396431094,-0.0908451180893716
135.75,-3.15,7.88810409922575,-0.267326736739253,6.61018235920022,-0.0852090505524411
136.25,-3.36,7.88548724694945,-0.264945325487394,6.61016662085228,-0.0804201156957726
136.75,-2.94,7.88294319221775,-0.261095134887364,6.6103826310926,-0.0712633708643321
137.25,-3.15,7.88047133429397,-0.2558478375203,6.61081608994924,-0.0611109171344419
137.75,-2.73,7.87806973470582,-0.250079404460055,6.61145533271412,-0.0480114063709115
138.25,-2.94,7.8757349273489,-0.242663768224517,6.61229682767526,-0.0342054670045616
138.75,-2.52,7.87346648226052,-0.234503433285169,6.61334784608198,-0.0160260650473689
139.25,-2.73,7.87125478220853,-0.22510713241247,6.61460234105069,0.00271084593349648
139.75,-2.31,7.86908933754746,-0.215469040264645,6.61606547872192,0.0253114606495809
140.25,-2.52,7.86695506263832,-0.204862012953066,6.61773370602622,0.0484835834057138
140.75,-2.1,7.86482702868994,-0.195686303794701,6.6196071591923,0.0743621019407695
141.25,-2.31,7.86267913003588,-0.18440744445441,6.62168929131658,0.099921908262927
141.75,-1.89,7.86047655801647,-0.176202768138075,6.62398858027813,0.127786583627991
142.25,-2.1,7.85817127038868,-0.163312271665815,6.62649344796666,0.157779222959128
142.75,-1.68,7.85573679704657,-0.152816773261416,6.62921265765503,0.189350066809154
143.25,-1.89,7.85315541659615,-0.141763186030301,6.63217267559633,0.217848220460847
143.75,-1.47,7.85041792101332,-0.129441038601669,6.6354188207797,0.252778556241756
144.25,-1.68,7.84751798385384,-0.116565651406752,6.63897696688226,0.28460151147835
144.75,-1.26,7.84446174090071,-0.103904793178229,6.6428853267523,0.320536792748877
145.25,-1.47,7.84129088377575,-0.0908639764022806,6.64719790861475,0.353487259042952
145.75,-1.05,7.83806218520315,-0.0789298201724966,6.65197921541241,0.390382939836775
146.25,-1.26,7.83484720079256,-0.066432394398451,6.65727493638119,0.427328188073363
146.75,-0.84,7.8317324063698,-0.0551012323911172,6.66294779100786,0.464545090641963
147.25,-1.05,7.82879220320802,-0.045872665522743,6.66884750873185,0.502849193217657
147.75,-0.63,7.82607904949834,-0.0387030072805552,6.67485885890737,0.540590053381085
148.25,-0.84,7.82362226072677,-0.033641620806716,6.68072991686292,0.578203156420826
148.75,-0.42,7.82141031297616,-0.0306603596511401,6.68611728317465,0.612742817127164
149.25,-0.63,7.81941376286966,-0.0284471692747111,6.69065861751158,0.646507693688039
149.75,-0.21,7.81759615992536,-0.0285185012093845,6.69400581873855,0.673070904421146
150.25,-0.42,7.81594222900431,-0.0313251395903749,6.69592877285965,0.693319870247855
150.75,0,7.81443561966092,-0.0376969426942888,6.69630504098151,0.702166934047749
151.25,-0.21,7.81308092931628,-0.0488185198922275,6.69517590288224,0.701444899757941
151.75,-0.63,7.81189289084558,-0.0635842126642343,6.69272046551474,0.686046381409614
152.25,-1.05,7.81088736775532,-0.0843352170508663,6.68922580826105,0.660756011138327
152.75,-0.84,7.81007207223645,-0.107439985736875,6.68501364997472,0.623550304661289
153.25,-1.26,7.80946677990801,-0.134273277522301,6.68042046427071,0.579862078046357
153.75,-1.05,7.80908076496884,-0.163113016978538,6.67570972527151,0.526036819709824
154.25,-1.47,7.80891752604841,-0.191503217029406,6.67108097776635,0.473719061859354
154.75,-1.26,7.80897965038405,-0.218720388672778,6.6666530962191,0.416810743468784
155.25,-1.68,7.80926888483359,-0.244559391660232,6.66249786853517,0.363724890388447
155.75,-1.47,7.80977461665195,-0.26801268743503,6.65862440431889,0.309094236119276
156.25,-1.89,7.81048688190318,-0.289253286081375,6.65503093544701,0.259598442607555
156.75,-1.68,7.81138865299646,-0.30877003100336,6.65174867771545,0.210708373340846
157.25,-2.1,7.81246979026956,-0.326068670696771,6.64875091480734,0.165438727272298
157.75,-1.89,7.8137161995423,-0.342415651508808,6.64597177093065,0.121615482808367
158.25,-2.31,7.81510213132341,-0.357642326309997,6.64339759335795,0.0815997649069465
158.75,-2.1,7.81661082023089,-0.372944041652202,6.64102949368834,0.0433219451576971
159.25,-2.52,7.81823018028961,-0.388528756968573,6.63887335954847,0.00769361742708857
159.75,-2.31,7.81993869328464,-0.403610631839435,6.6369179419801,-0.0253490717904805
160.25,-2.73,7.82171318641718,-0.417662830367893,6.63515076710534,-0.0545314152826058
160.75,-2.52,7.82354700851141,-0.430165608403473,6.6335740992272,-0.0807392394055011
161.25,-2.94,7.82542778826422,-0.44127257321645,6.63217901587954,-0.103657964447802
161.75,-2.73,7.82735298535944,-0.450154765731612,6.63096684997335,-0.123791339468833
162.25,-3.15,7.82932595989029,-0.457524985228371,6.62994109650927,-0.142475311337392
162.75,-2.94,7.83134404680366,-0.463473222673393,6.62909256167824,-0.16056365362417
163.25,-3.36,7.83341399277852,-0.468063908909113,6.62842245640354,-0.177840114464761
163.75,-3.15,7.83554802121437,-0.471540754297894,6.62793717564243,-0.195319363848808
164.25,-3.57,7.83775002525993,-0.47445692034628,6.62763418547707,-0.212911508052204
164.75,-3.36,7.8400207420474,-0.477053195785179,6.62751033277348,-0.229645314991951
165.25,-3.78,7.84235853438029,-0.479503592478591,6.62755698914263,-0.246833669504037
165.75,-3.57,7.84477016117561,-0.481249614153324,6.62777156567375,-0.263743531051415
166.25,-3.99,7.84725329730359,-0.483631109627921,6.62815252299469,-0.281157608595058
166.75,-3.78,7.84980633128665,-0.484984996743996,6.62869988322927,-0.297568415023249
