TIME_s,R1_Ω,MYO1_mV,R2_Ω,MYO2_mV,APPARENT_06_18_RHO_Ω·m,APPARENT_30_18_RHO_Ω·m,CCR_Ω
32.897,26.835,0.0,46.171,0.0,1.012,1.16,577.0
32.898,26.835,0.002,46.171,0.005,1.012,1.16,577.0
32.899,26.835,0.0,46.171,-0.004,1.012,1.16,577.0
32.9,26.835,0.002,46.171,-0.003,1.012,1.16,577.0
32.901,26.835,-0.001,46.171,0.002,1.012,1.16,577.0
32.902,26.835,-0.004,46.171,0.001,1.012,1.16,577.0
32.903,26.835,-0.002,46.171,0.002,1.012,1.16,577.0
32.904,26.835,0.004,46.171,-0.002,1.012,1.16,577.0
32.905,26.835,0.001,46.171,-0.001,1.012,1.16,577.0
32.906,26.835,-0.001,46.17,-0.002,1.012,1.16,577.0
32.907,26.835,0.002,46.17,-0.002,1.012,1.16,577.0
32.908,26.835,0.0,46.17,0.003,1.012,1.16,577.0
32.909,26.835,0.001,46.17,0.001,1.012,1.16,577.0
32.91,26.835,-0.001,46.17,-0.003,1.012,1.16,577.0
32.911,26.835,-0.003,46.171,-0.001,1.012,1.16,577.0
32.912,26.835,0.0,46.171,0.005,1.012,1.16,577.0
32.913,26.835,0.001,46.171,0.003,1.012,1.16,577.0
32.914,26.835,0.0,46.171,-0.005,1.012,1.16,577.0
32.915,26.834,0.0,46.171,-0.001,1.012,1.16,577.0
32.916,26.834,0.001,46.172,0.0,1.012,1.16,577.0
32.917,26.834,0.003,46.172,0.0,1.012,1.16,577.0
32.918,26.834,0.0,46.172,0.002,1.012,1.16,577.0
32.919,26.834,-0.004,46.172,-0.002,1.012,1.16,577.0
32.92,26.834,-0.001,46.172,0.001,1.012,1.16,577.0
32.921,26.834,0.001,46.172,0.005,1.012,1.16,577.0
32.922,26.834,0.001,46.173,-0.001,1.012,1.16,577.0
32.923,26.834,0.002,46.173,0.0,1.012,1.16,577.0
32.924,26.834,-0.002,46.173,-0.001,1.012,1.16,577.0
32.925,26.834,-0.002,46.173,-0.005,1.012,1.16,577.0
32.926,26.834,0.0,46.173,0.0,1.012,1.16,577.0
32.927,26.834,-0.001,46.173,0.001,1.012,1.16,577.0
32.928,26.834,0.002,46.174,-0.001,1.012,1.16,577.0
32.929,26.834,0.001,46.174,0.003,1.012,1.16,577.0
32.93,26.834,-0.001,46.174,0.002,1.012,1.16,577.0
32.931,26.834,0.0,46.174,0.001,1.012,1.16,577.0
32.932,26.834,-0.003,46.174,0.002,1.012,1.16,577.0
32.933,26.834,-0.001,46.174,-0.001,1.012,1.16,577.0
32.934,26.834,0.002,46.174,-0.004,1.012,1.16,577.0
32.935,26.834,0.0,46.174,-0.002,1.012,1.16,577.0
32.936,26.834,0.001,46.174,-0.001,1.012,1.16,577.0
32.937,26.834,0.0,46.174,-0.001,1.012,1.16,577.0
32.938,26.834,-0.001,46.174,0.001,1.012,1.16,577.0
32.939,26.834,0.0,46.174,0.002,1.012,1.16,577.0
32.94,26.834,0.001,46.174,0.003,1.012,1.16,577.0
32.941,26.834,-0.001,46.174,0.0,1.012,1.16,577.0
32.942,26.834,-0.002,46.174,0.0,1.012,1.16,577.0
32.943,26.834,0.0,46.174,0.001,1.012,1.16,577.0
32.944,26.834,0.001,46.174,0.0,1.012,1.16,577.0
32.945,26.834,0.0,46.174,0.0,1.012,1.16,577.0
32.946,26.834,0.0,46.175,-0.004,1.012,1.161,577.0
32.947,26.834,-0.001,46.175,0.001,1.012,1.161,577.0
32.948,26.834,0.0,46.175,0.001,1.012,1.161,577.0
32.949,26.834,0.0,46.175,-0.003,1.012,1.161,577.0
32.95,26.834,0.0,46.175,0.001,1.012,1.161,577.0
32.951,26.834,0.0,46.175,0.0,1.012,1.161,577.0
32.952,26.834,0.0,46.175,0.004,1.012,1.161,577.0
32.953,26.834,0.001,46.175,0.002,1.012,1.161,577.0
32.954,26.834,-0.001,46.175,-0.005,1.012,1.161,577.0
32.955,26.834,0.0,46.175,0.0,1.012,1.161,577.0
32.956,26.834,0.001,46.175,0.001,1.012,1.161,577.0
32.957,26.834,-0.002,46.175,0.0,1.012,1.161,577.0
32.958,26.834,-0.002,46.175,0.003,1.012,1.161,577.0
32.959,26.834,0.0,46.175,0.0,1.012,1.161,577.0
32.96,26.834,0.004,46.175,-0.005,1.012,1.161,577.0
32.961,26.834,0.004,46.175,-0.002,1.012,1.161,577.0
32.962,26.834,-0.001,46.174,0.001,1.012,1.16,577.0
32.963,26.834,-0.003,46.174,0.0,1.012,1.16,577.0
32.964,26.834,0.0,46.174,0.001,1.012,1.16,577.0
32.965,26.834,0.0,46.174,0.002,1.012,1.16,577.0
32.966,26.834,-0.001,46.174,0.002,1.012,1.16,577.0
32.967,26.834,-0.001,46.174,0.0,1.012,1.16,577.0
32.968,26.834,0.0,46.174,-0.003,1.012,1.16,577.0
32.969,26.834,0.0,46.174,0.0,1.012,1.16,577.0
32.97,26.834,0.004,46.174,-0.003,1.012,1.16,577.0
32.971,26.834,0.004,46.173,-0.003,1.012,1.16,577.0
32.972,26.834,-0.002,46.173,0.005,1.012,1.16,577.0
32.973,26.834,-0.002,46.173,0.003,1.012,1.16,577.0
32.974,26.834,-0.001,46.173,0.001,1.012,1.16,577.0
32.975,26.834,-0.002,46.173,0.001,1.012,1.16,577.0
32.976,26.834,-0.002,46.173,-0.003,1.012,1.16,577.0
32.977,26.834,0.001,46.173,0.0,1.012,1.16,577.0
32.978,26.834,0.005,46.172,-0.002,1.012,1.16,577.0
32.979,26.834,0.001,46.172,-0.001,1.012,1.16,577.0
32.98,26.834,-0.002,46.172,0.003,1.012,1.16,577.0
32.981,26.834,-0.001,46.172,0.0,1.012,1.16,577.0
32.982,26.834,-0.001,46.172,0.001,1.012,1.16,577.0
32.983,26.834,0.001,46.172,0.0,1.012,1.16,577.0
32.984,26.834,0.0,46.172,0.001,1.012,1.16,577.0
32.985,26.834,0.0,46.172,0.001,1.012,1.16,577.0
32.986,26.834,0.001,46.171,-0.003,1.012,1.16,577.0
32.987,26.834,0.0,46.171,-0.002,1.012,1.16,577.0
32.988,26.834,0.001,46.171,-0.001,1.012,1.16,577.0
32.989,26.834,-0.003,46.171,0.001,1.012,1.16,577.0
32.99,26.834,-0.001,46.171,0.001,1.012,1.16,577.0
32.991,26.834,0.002,46.171,0.001,1.012,1.16,577.0
32.992,26.834,-0.002,46.171,0.0,1.012,1.16,577.0
32.993,26.834,0.002,46.171,-0.002,1.012,1.16,577.0
32.994,26.834,0.001,46.171,0.001,1.012,1.16,577.0
32.995,26.834,-0.001,46.17,0.002,1.012,1.16,577.0
32.996,26.834,-0.001,46.17,0.0,1.012,1.16,577.0
32.997,26.834,0.0,46.17,0.002,1.012,1.16,577.0
32.998,26.833,0.0,46.17,0.001,1.012,1.16,577.0
32.999,26.833,-0.002,46.17,-0.003,1.012,1.16,577.0
33.0,26.833,0.002,46.17,-0.002,1.012,1.16,577.0
33.001,26.833,0.002,46.17,-0.003,1.012,1.16,577.0
33.002,26.833,-0.002,46.17,-0.002,1.012,1.16,577.0
33.003,26.833,-0.001,46.17,0.004,1.012,1.16,577.0
33.004,26.833,0.002,46.17,0.002,1.012,1.16,577.0
33.005,26.833,0.0,46.17,0.002,1.012,1.16,577.0
33.006,26.833,-0.003,46.17,0.004,1.012,1.16,577.0
33.007,26.833,0.001,46.17,0.0,1.012,1.16,577.0
33.008,26.833,0.001,46.17,-0.001,1.012,1.16,577.0
33.009,26.833,0.0,46.17,-0.004,1.012,1.16,577.0
33.01,26.833,0.001,46.17,-0.004,1.012,1.16,577.0
33.011,26.833,-0.001,46.17,0.003,1.012,1.16,577.0
33.012,26.833,0.0,46.17,0.003,1.012,1.16,577.0
33.013,26.833,-0.002,46.17,0.0,1.012,1.16,577.0
33.014,26.833,0.0,46.17,0.001,1.012,1.16,577.0
33.015,26.832,0.002,46.17,0.0,1.012,1.16,577.0
33.016,26.832,0.0,46.17,-0.004,1.012,1.16,577.0
33.017,26.832,0.002,46.17,0.003,1.012,1.16,577.0
33.018,26.832,0.0,46.17,0.004,1.012,1.16,577.0
33.019,26.832,-0.001,46.17,-0.003,1.012,1.16,577.0
33.02,26.832,-0.002,46.17,-0.001,1.012,1.16,577.0
33.021,26.832,-0.002,46.17,0.001,1.012,1.16,577.0
33.022,26.832,0.001,46.169,0.002,1.012,1.16,577.0
33.023,26.832,0.001,46.169,-0.003,1.012,1.16,577.0
33.024,26.832,0.0,46.169,-0.002,1.012,1.16,577.0
33.025,26.832,0.002,46.169,0.004,1.012,1.16,577.0
33.026,26.832,0.0,46.169,0.0,1.012,1.16,577.0
33.027,26.832,-0.001,46.169,0.002,1.012,1.16,577.0
33.028,26.832,0.001,46.169,-0.001,1.012,1.16,577.0
33.029,26.833,-0.001,46.169,-0.004,1.012,1.16,577.0
33.03,26.832,-0.003,46.169,0.003,1.012,1.16,577.0
33.031,26.832,0.001,46.169,0.001,1.012,1.16,577.0
33.032,26.832,0.005,46.169,-0.003,1.012,1.16,577.0
33.033,26.832,-0.001,46.169,0.0,1.012,1.16,577.0
33.034,26.832,-0.005,46.17,0.003,1.012,1.16,577.0
33.035,26.832,0.002,46.17,0.0,1.012,1.16,577.0
33.036,26.832,0.0,46.17,-0.002,1.012,1.16,577.0
33.037,26.832,-0.003,46.17,0.0,1.012,1.16,577.0
33.038,26.832,0.003,46.17,0.002,1.012,1.16,577.0
33.039,26.832,-0.001,46.171,0.002,1.012,1.16,577.0
33.04,26.832,0.001,46.17,-0.005,1.012,1.16,577.0
33.041,26.832,0.003,46.17,0.0,1.012,1.16,577.0
33.042,26.833,-0.001,46.17,0.002,1.012,1.16,577.0
33.043,26.833,0.0,46.17,-0.004,1.012,1.16,577.0
33.044,26.833,-0.002,46.17,0.001,1.012,1.16,577.0
33.045,26.833,-0.002,46.17,0.0,1.012,1.16,577.0
33.046,26.833,0.0,46.17,0.003,1.012,1.16,577.0
33.047,26.833,-0.001,46.17,0.0,1.012,1.16,577.0
33.048,26.833,0.003,46.17,-0.005,1.012,1.16,577.0
33.049,26.833,0.002,46.17,0.004,1.012,1.16,577.0
33.05,26.833,-0.002,46.17,0.004,1.012,1.16,577.0
33.051,26.833,0.0,46.17,-0.001,1.012,1.16,577.0
33.052,26.833,0.001,46.17,-0.003,1.012,1.16,577.0
33.053,26.833,-0.002,46.17,-0.003,1.012,1.16,577.0
33.054,26.833,-0.002,46.171,0.0,1.012,1.16,577.0
33.055,26.833,0.001,46.171,0.001,1.012,1.16,577.0
33.056,26.833,0.001,46.171,0.001,1.012,1.16,577.0
33.057,26.833,0.002,46.171,0.003,1.012,1.16,577.0
33.058,26.833,-0.001,46.171,0.001,1.012,1.16,577.0
33.059,26.834,-0.003,46.171,-0.002,1.012,1.16,577.0
33.06,26.834,0.0,46.171,-0.001,1.012,1.16,577.0
33.061,26.834,0.0,46.171,0.0,1.012,1.16,577.0
33.062,26.834,0.002,46.171,0.001,1.012,1.16,577.0
33.063,26.834,-0.001,46.171,0.0,1.012,1.16,577.0
33.064,26.834,0.0,46.171,0.0,1.012,1.16,577.0
33.065,26.834,0.004,46.171,0.001,1.012,1.16,577.0
33.066,26.834,-0.001,46.171,-0.002,1.012,1.16,577.0
33.067,26.834,-0.001,46.171,0.001,1.012,1.16,577.0
33.068,26.834,0.0,46.171,0.004,1.012,1.16,577.0
33.069,26.834,-0.003,46.171,-0.002,1.012,1.16,577.0
33.07,26.834,-0.001,46.171,0.001,1.012,1.16,577.0
33.071,26.834,0.0,46.172,-0.001,1.012,1.16,577.0
33.072,26.834,0.003,46.172,-0.003,1.012,1.16,577.0
33.073,26.834,0.001,46.172,0.004,1.012,1.16,577.0
33.074,26.834,-0.004,46.172,0.0,1.012,1.16,577.0
33.075,26.834,0.002,46.172,-0.001,1.012,1.16,577.0
33.076,26.834,0.004,46.173,0.001,1.012,1.16,577.0
33.077,26.834,-0.002,46.173,-0.002,1.012,1.16,577.0
33.078,26.834,-0.003,46.173,0.0,1.012,1.16,577.0
33.079,26.834,0.001,46.173,0.001,1.012,1.16,577.0
33.08,26.834,0.0,46.173,0.001,1.012,1.16,577.0
33.081,26.834,-0.001,46.173,0.001,1.012,1.16,577.0
33.082,26.834,0.003,46.173,-0.003,1.012,1.16,577.0
33.083,26.834,-0.002,46.173,-0.001,1.012,1.16,577.0
33.084,26.834,-0.002,46.173,0.002,1.012,1.16,577.0
33.085,26.834,0.005,46.173,-0.001,1.012,1.16,577.0
33.086,26.834,-0.002,46.173,-0.001,1.012,1.16,577.0
33.087,26.834,-0.004,46.173,0.002,1.012,1.16,577.0
33.088,26.834,0.0,46.173,0.001,1.012,1.16,577.0
33.089,26.834,0.003,46.173,-0.003,1.012,1.16,577.0
33.09,26.834,0.0,46.173,0.0,1.012,1.16,577.0
33.091,26.834,-0.004,46.173,0.003,1.012,1.16,577.0
33.092,26.834,0.001,46.173,-0.002,1.012,1.16,577.0
33.093,26.834,0.0,46.174,-0.001,1.012,1.16,577.0
33.094,26.834,0.0,46.174,0.0,1.012,1.16,577.0
33.095,26.834,0.004,46.174,0.0,1.012,1.16,577.0
33.096,26.834,0.0,46.174,0.003,1.012,1.16,577.0
33.097,26.834,0.001,46.174,-0.003,1.012,1.16,577.0
33.098,26.834,-0.001,46.174,-0.001,1.012,1.16,577.0
33.099,26.834,-0.003,46.175,0.007,1.012,1.161,577.0
33.1,26.834,-0.001,46.175,0.001,1.012,1.161,577.0
33.101,26.834,0.0,46.175,-0.007,1.012,1.161,577.0
33.102,26.834,0.001,46.175,-0.004,1.012,1.161,577.0
33.103,26.834,0.001,46.175,0.002,1.012,1.161,577.0
33.104,26.834,0.002,46.175,-0.003,1.012,1.161,577.0
33.105,26.834,-0.002,46.175,0.003,1.012,1.161,577.0
33.106,26.835,-0.002,46.175,0.008,1.012,1.161,577.0
33.107,26.835,0.002,46.175,-0.003,1.012,1.161,577.0
33.108,26.835,0.001,46.175,0.001,1.012,1.161,577.0
33.109,26.835,0.001,46.175,0.0,1.012,1.161,577.0
33.11,26.835,0.0,46.175,-0.005,1.012,1.161,577.0
33.111,26.835,-0.001,46.175,-0.001,1.012,1.161,577.0
33.112,26.835,-0.001,46.175,0.0,1.012,1.161,577.0
33.113,26.835,-0.001,46.174,0.001,1.012,1.16,577.0
33.114,26.835,0.001,46.174,-0.001,1.012,1.16,577.0
33.115,26.835,-0.001,46.174,-0.001,1.012,1.16,577.0
33.116,26.835,0.002,46.174,0.003,1.012,1.16,577.0
33.117,26.835,0.002,46.174,0.004,1.012,1.16,577.0
33.118,26.835,-0.001,46.174,-0.001,1.012,1.16,577.0
33.119,26.835,0.0,46.174,-0.007,1.012,1.16,577.0
33.12,26.835,0.0,46.174,-0.001,1.012,1.16,577.0
33.121,26.835,-0.002,46.174,0.001,1.012,1.16,577.0
33.122,26.835,0.0,46.174,0.0,1.012,1.16,577.0
33.123,26.835,0.002,46.174,0.001,1.012,1.16,577.0
33.124,26.835,-0.001,46.174,0.004,1.012,1.16,577.0
33.125,26.835,-0.002,46.174,0.005,1.012,1.16,577.0
33.126,26.835,0.002,46.173,-0.005,1.012,1.16,577.0
33.127,26.835,0.0,46.173,-0.003,1.012,1.16,577.0
33.128,26.835,0.001,46.173,0.0,1.012,1.16,577.0
33.129,26.835,0.002,46.173,-0.006,1.012,1.16,577.0
33.13,26.835,0.0,46.173,0.002,1.012,1.16,577.0
33.131,26.835,-0.001,46.173,0.005,1.012,1.16,577.0
33.132,26.835,-0.001,46.173,0.004,1.012,1.16,577.0
33.133,26.835,-0.003,46.173,0.001,1.012,1.16,577.0
33.134,26.835,0.0,46.172,-0.005,1.012,1.16,577.0
33.135,26.835,0.002,46.172,-0.001,1.012,1.16,577.0
33.136,26.835,-0.001,46.172,0.002,1.012,1.16,577.0
33.137,26.835,0.0,46.172,-0.001,1.012,1.16,577.0
33.138,26.835,0.0,46.172,0.001,1.012,1.16,577.0
33.139,26.835,0.0,46.172,0.001,1.012,1.16,577.0
33.14,26.835,0.002,46.172,-0.003,1.012,1.16,577.0
33.141,26.835,0.001,46.172,-0.004,1.012,1.16,577.0
33.142,26.835,-0.001,46.172,0.0,1.012,1.16,577.0
33.143,26.835,-0.001,46.172,0.003,1.012,1.16,577.0
33.144,26.835,-0.003,46.172,0.004,1.012,1.16,577.0
33.145,26.835,-0.003,46.172,0.0,1.012,1.16,577.0
33.146,26.835,0.003,46.172,-0.003,1.012,1.16,577.0
33.147,26.835,0.004,46.172,0.002,1.012,1.16,577.0
33.148,26.835,-0.003,46.172,0.002,1.012,1.16,577.0
33.149,26.835,0.0,46.172,-0.002,1.012,1.16,577.0
33.15,26.835,0.0,46.172,-0.004,1.012,1.16,577.0
33.151,26.835,0.0,46.172,-0.005,1.012,1.16,577.0
33.152,26.835,0.0,46.172,0.004,1.012,1.16,577.0
33.153,26.835,-0.002,46.172,0.005,1.012,1.16,577.0
33.154,26.835,0.002,46.172,-0.004,1.012,1.16,577.0
33.155,26.835,-0.001,46.172,0.001,1.012,1.16,577.0
33.156,26.835,0.001,46.171,0.002,1.012,1.16,577.0
33.157,26.835,0.003,46.171,0.001,1.012,1.16,577.0
33.158,26.835,-0.002,46.171,0.001,1.012,1.16,577.0
33.159,26.835,-0.001,46.171,0.0,1.012,1.16,577.0
33.16,26.835,-0.001,46.171,-0.002,1.012,1.16,577.0
33.161,26.835,-0.001,46.171,-0.004,1.012,1.16,577.0
33.162,26.835,0.001,46.171,0.002,1.012,1.16,577.0
33.163,26.835,0.0,46.171,0.001,1.012,1.16,577.0
33.164,26.835,0.002,46.171,-0.001,1.012,1.16,577.0
33.165,26.835,0.001,46.171,0.003,1.012,1.16,577.0
33.166,26.835,-0.002,46.171,0.001,1.012,1.16,577.0
33.167,26.835,-0.001,46.171,-0.001,1.012,1.16,577.0
33.168,26.835,-0.001,46.171,0.0,1.012,1.16,577.0
33.169,26.835,0.0,46.171,0.004,1.012,1.16,577.0
33.17,26.834,0.002,46.17,-0.002,1.012,1.16,577.0
33.171,26.834,0.0,46.17,-0.005,1.012,1.16,577.0
33.172,26.834,0.001,46.17,0.0,1.012,1.16,577.0
33.173,26.834,0.0,46.17,0.001,1.012,1.16,577.0
33.174,26.834,-0.004,46.17,0.004,1.012,1.16,577.0
33.175,26.834,0.001,46.17,0.0,1.012,1.16,577.0
33.176,26.834,0.001,46.17,-0.002,1.012,1.16,577.0
33.177,26.834,0.0,46.17,0.0,1.012,1.16,577.0
33.178,26.834,0.001,46.17,0.0,1.012,1.16,577.0
33.179,26.834,0.0,46.17,0.002,1.012,1.16,577.0
33.18,26.833,0.002,46.17,-0.002,1.012,1.16,577.0
33.181,26.833,0.0,46.17,-0.003,1.012,1.16,577.0
33.182,26.833,-0.001,46.17,0.001,1.012,1.16,577.0
33.183,26.833,0.001,46.17,0.0,1.012,1.16,577.0
33.184,26.833,-0.001,46.17,0.003,1.012,1.16,577.0
33.185,26.833,0.002,46.17,0.0,1.012,1.16,577.0
33.186,26.833,0.001,46.17,0.0,1.012,1.16,577.0
33.187,26.833,-0.002,46.17,0.002,1.012,1.16,577.0
33.188,26.833,-0.002,46.17,-0.003,1.012,1.16,577.0
33.189,26.833,0.0,46.17,0.0,1.012,1.16,577.0
33.19,26.833,0.002,46.17,0.004,1.012,1.16,577.0
33.191,26.833,-0.003,46.17,0.001,1.012,1.16,577.0
33.192,26.833,0.0,46.17,-0.004,1.012,1.16,577.0
33.193,26.833,0.004,46.17,-0.005,1.012,1.16,577.0
33.194,26.833,-0.001,46.17,0.002,1.012,1.16,577.0
33.195,26.833,0.0,46.169,0.005,1.012,1.16,577.0
33.196,26.833,-0.001,46.169,0.0,1.012,1.16,577.0
33.197,26.833,-0.002,46.169,0.002,1.012,1.16,577.0
33.198,26.833,0.004,46.169,-0.001,1.012,1.16,577.0
33.199,26.833,0.001,46.169,-0.005,1.012,1.16,577.0
33.2,26.833,-0.004,46.169,0.001,1.012,1.16,577.0
33.201,26.833,-0.002,46.169,0.001,1.012,1.16,577.0
33.202,26.833,-0.001,46.169,0.002,1.012,1.16,577.0
33.203,26.833,0.002,46.168,-0.001,1.012,1.16,577.0
33.204,26.833,0.003,46.168,-0.005,1.012,1.16,577.0
33.205,26.833,0.001,46.168,0.001,1.012,1.16,577.0
33.206,26.833,-0.001,46.168,0.003,1.012,1.16,577.0
33.207,26.833,-0.003,46.168,0.0,1.012,1.16,577.0
33.208,26.833,0.0,46.168,-0.001,1.012,1.16,577.0
33.209,26.833,0.001,46.168,0.0,1.012,1.16,577.0
33.21,26.833,0.0,46.168,0.001,1.012,1.16,577.0
33.211,26.833,0.0,46.168,0.001,1.012,1.16,577.0
33.212,26.833,0.0,46.168,0.001,1.012,1.16,577.0
33.213,26.833,0.0,46.168,-0.004,1.012,1.16,577.0
33.214,26.833,-0.001,46.168,-0.001,1.012,1.16,577.0
33.215,26.833,0.0,46.168,0.003,1.012,1.16,577.0
33.216,26.833,0.0,46.168,-0.002,1.012,1.16,577.0
33.217,26.833,-0.001,46.168,0.0,1.012,1.16,577.0
33.218,26.833,0.0,46.168,0.001,1.012,1.16,577.0
33.219,26.833,0.0,46.168,-0.001,1.012,1.16,577.0
33.22,26.833,0.003,46.168,0.0,1.012,1.16,577.0
33.221,26.833,0.003,46.168,-0.001,1.012,1.16,577.0
33.222,26.833,-0.001,46.168,0.002,1.012,1.16,577.0
33.223,26.833,-0.003,46.167,0.0,1.012,1.16,577.0
33.224,26.833,-0.001,46.167,-0.002,1.012,1.16,577.0
33.225,26.833,0.0,46.167,0.001,1.012,1.16,577.0
33.226,26.833,0.0,46.167,0.003,1.012,1.16,577.0
33.227,26.833,0.001,46.167,0.002,1.012,1.16,577.0
33.228,26.833,0.0,46.167,-0.003,1.012,1.16,577.0
33.229,26.833,0.004,46.167,-0.004,1.012,1.16,577.0
33.23,26.833,0.001,46.167,-0.001,1.012,1.16,577.0
33.231,26.833,-0.005,46.167,0.0,1.012,1.16,577.0
33.232,26.833,-0.001,46.167,0.002,1.012,1.16,577.0
33.233,26.833,0.001,46.167,0.003,1.012,1.16,577.0
33.234,26.833,0.0,46.167,0.0,1.012,1.16,577.0
33.235,26.833,0.0,46.167,0.0,1.012,1.16,577.0
33.236,26.832,0.001,46.167,0.0,1.012,1.16,577.0
33.237,26.832,0.0,46.167,-0.001,1.012,1.16,577.0
33.238,26.832,-0.001,46.167,-0.001,1.012,1.16,577.0
33.239,26.832,0.0,46.167,0.0,1.012,1.16,577.0
33.24,26.832,0.0,46.167,0.0,1.012,1.16,577.0
33.241,26.832,0.002,46.167,0.0,1.012,1.16,577.0
33.242,26.832,-0.001,46.166,0.001,1.012,1.16,577.0
33.243,26.832,-0.002,46.166,0.001,1.012,1.16,577.0
33.244,26.832,0.001,46.166,0.001,1.012,1.16,577.0
33.245,26.831,-0.001,46.166,0.0,1.012,1.16,577.0
33.246,26.831,0.003,46.166,-0.003,1.012,1.16,577.0
33.247,26.831,0.0,46.166,-0.001,1.012,1.16,577.0
33.248,26.831,-0.003,46.166,0.002,1.012,1.16,577.0
33.249,26.831,0.0,46.166,0.003,1.012,1.16,577.0
33.25,26.831,0.001,46.166,-0.001,1.012,1.16,577.0
33.251,26.831,0.002,46.166,-0.004,1.012,1.16,577.0
33.252,26.831,-0.001,46.166,0.003,1.012,1.16,577.0
33.253,26.831,-0.001,46.166,0.003,1.012,1.16,577.0
33.254,26.831,0.001,46.166,-0.002,1.012,1.16,577.0
33.255,26.831,0.001,46.166,-0.001,1.012,1.16,577.0
33.256,26.83,0.0,46.166,0.003,1.011,1.16,577.0
33.257,26.83,0.0,46.166,-0.001,1.011,1.16,577.0
33.258,26.83,0.001,46.166,-0.006,1.011,1.16,577.0
33.259,26.83,-0.001,46.167,0.001,1.011,1.16,577.0
33.26,26.83,-0.001,46.167,0.002,1.011,1.16,577.0
33.261,26.83,-0.002,46.167,0.006,1.011,1.16,577.0
33.262,26.83,-0.001,46.167,0.0,1.011,1.16,577.0
33.263,26.83,0.004,46.167,-0.009,1.011,1.16,577.0
33.264,26.83,0.0,46.167,0.003,1.011,1.16,577.0
33.265,26.83,-0.001,46.167,0.001,1.011,1.16,577.0
33.266,26.83,0.001,46.167,-0.003,1.011,1.16,577.0
33.267,26.83,-0.001,46.167,0.003,1.011,1.16,577.0
33.268,26.83,0.001,46.167,0.0,1.011,1.16,577.0
33.269,26.83,-0.001,46.168,-0.001,1.011,1.16,577.0
33.27,26.83,-0.002,46.168,-0.002,1.011,1.16,577.0
33.271,26.83,0.001,46.168,0.001,1.011,1.16,577.0
33.272,26.831,0.0,46.168,0.002,1.012,1.16,577.0
33.273,26.831,-0.001,46.168,-0.002,1.012,1.16,577.0
33.274,26.831,0.0,46.168,0.001,1.012,1.16,577.0
33.275,26.831,0.0,46.168,0.002,1.012,1.16,577.0
33.276,26.831,0.0,46.168,-0.001,1.012,1.16,577.0
33.277,26.831,0.0,46.168,-0.002,1.012,1.16,577.0
33.278,26.831,0.001,46.168,0.0,1.012,1.16,577.0
33.279,26.831,0.001,46.168,0.001,1.012,1.16,577.0
33.28,26.831,-0.001,46.168,-0.001,1.012,1.16,577.0
33.281,26.831,0.0,46.168,0.001,1.012,1.16,577.0
33.282,26.831,0.0,46.168,0.0,1.012,1.16,577.0
33.283,26.831,-0.003,46.168,0.0,1.012,1.16,577.0
33.284,26.831,0.0,46.167,-0.001,1.012,1.16,577.0
33.285,26.831,0.003,46.167,-0.003,1.012,1.16,577.0
33.286,26.832,-0.001,46.167,0.002,1.012,1.16,577.0
33.287,26.832,0.0,46.167,0.002,1.012,1.16,577.0
33.288,26.832,0.003,46.167,-0.004,1.012,1.16,577.0
33.289,26.832,-0.001,46.167,0.004,1.012,1.16,577.0
33.29,26.832,-0.001,46.167,0.003,1.012,1.16,577.0
33.291,26.832,0.001,46.167,-0.005,1.012,1.16,577.0
33.292,26.832,0.0,46.167,0.001,1.012,1.16,577.0
33.293,26.832,0.001,46.167,0.003,1.012,1.16,577.0
33.294,26.832,0.0,46.167,-0.004,1.012,1.16,577.0
33.295,26.832,-0.001,46.167,-0.003,1.012,1.16,577.0
33.296,26.832,0.0,46.167,0.002,1.012,1.16,577.0
33.297,26.832,0.001,46.168,-0.001,1.012,1.16,577.0
33.298,26.832,0.0,46.168,0.001,1.012,1.16,577.0
33.299,26.832,0.0,46.168,0.003,1.012,1.16,577.0
33.3,26.832,0.001,46.168,0.0,1.012,1.16,577.0
33.301,26.832,-0.004,46.168,-0.002,1.012,1.16,577.0
33.302,26.832,0.0,46.168,-0.001,1.012,1.16,577.0
33.303,26.832,0.002,46.168,0.001,1.012,1.16,577.0
33.304,26.832,-0.001,46.168,-0.003,1.012,1.16,577.0
33.305,26.832,0.001,46.168,0.0,1.012,1.16,577.0
33.306,26.832,-0.001,46.168,0.004,1.012,1.16,577.0
33.307,26.832,0.0,46.168,-0.002,1.012,1.16,577.0
33.308,26.832,0.0,46.168,0.001,1.012,1.16,577.0
33.309,26.833,-0.004,46.168,0.002,1.012,1.16,577.0
33.31,26.832,0.002,46.168,-0.002,1.012,1.16,577.0
33.311,26.832,0.001,46.168,-0.002,1.012,1.16,577.0
33.312,26.832,-0.004,46.167,0.0,1.012,1.16,577.0
33.313,26.832,0.001,46.167,0.002,1.012,1.16,577.0
33.314,26.832,0.003,46.167,-0.001,1.012,1.16,577.0
33.315,26.832,-0.002,46.167,0.001,1.012,1.16,577.0
33.316,26.832,0.0,46.167,0.0,1.012,1.16,577.0
33.317,26.832,0.003,46.166,-0.001,1.012,1.16,577.0
33.318,26.832,0.0,46.166,0.0,1.012,1.16,577.0
33.319,26.832,-0.003,46.166,-0.002,1.012,1.16,577.0
33.32,26.832,-0.002,46.166,0.002,1.012,1.16,577.0
