"TIME","POSITION","R1","R2","CCR"
8.992,0,163.913,307.018,4700
8.993,0,163.912,307.015,4700
8.994,0,163.911,307.012,4700
8.995,0,163.91,307.009,4700
8.996,0,163.91,307.006,4700
8.997,0,163.909,307.002,4700
8.998,0,163.908,306.999,4700
8.999,0,163.907,306.996,4700
9,-0.15,163.905,306.992,4700
9.001,-0.15,163.902,306.987,4700
9.002,-0.15,163.9,306.983,4700
9.003,-0.15,163.897,306.979,4700
9.004,-0.15,163.894,306.974,4700
9.005,-0.15,163.892,306.97,4700
9.006,-0.15,163.889,306.965,4700
9.007,-0.15,163.887,306.961,4700
9.008,-0.15,163.884,306.957,4700
9.009,-0.15,163.882,306.952,4700
9.01,-0.15,163.878,306.948,4700
9.011,-0.15,163.875,306.944,4700
9.012,-0.15,163.872,306.939,4700
9.013,-0.15,163.868,306.935,4700
9.014,-0.15,163.865,306.93,4700
9.015,-0.15,163.862,306.926,4700
9.016,-0.15,163.858,306.922,4700
9.017,-0.15,163.855,306.917,4700
9.018,-0.15,163.852,306.913,4700
9.019,-0.15,163.848,306.908,4700
9.02,-0.15,163.845,306.903,4700
9.021,-0.15,163.842,306.898,4700
9.022,-0.15,163.839,306.893,4700
9.023,-0.15,163.836,306.888,4700
9.024,-0.15,163.832,306.882,4700
9.025,-0.15,163.829,306.877,4700
9.026,-0.15,163.826,306.872,4700
9.027,-0.15,163.823,306.867,4700
9.028,-0.15,163.82,306.862,4700
9.029,-0.15,163.817,306.857,4700
9.03,-0.15,163.814,306.854,4700
9.031,-0.15,163.812,306.852,4700
9.032,-0.15,163.81,306.85,4700
9.033,-0.15,163.808,306.848,4700
9.034,-0.15,163.806,306.846,4700
9.035,-0.15,163.804,306.844,4700
9.036,-0.15,163.802,306.842,4700
9.037,-0.15,163.799,306.84,4700
9.038,-0.15,163.797,306.838,4700
9.039,-0.15,163.795,306.836,4700
9.04,-0.15,163.793,306.833,4700
9.041,-0.15,163.79,306.829,4700
9.042,-0.15,163.788,306.825,4700
9.043,-0.15,163.785,306.822,4700
9.044,-0.15,163.783,306.818,4700
9.045,-0.15,163.78,306.815,4700
9.046,-0.15,163.778,306.811,4700
9.047,-0.15,163.775,306.808,4700
9.048,-0.15,163.773,306.804,4700
9.049,-0.15,163.77,306.801,4700
9.05,-0.15,163.769,306.799,4700
9.051,-0.15,163.768,306.797,4700
9.052,-0.15,163.766,306.794,4700
9.053,-0.15,163.765,306.792,4700
9.054,-0.15,163.763,306.79,4700
9.055,-0.15,163.762,306.788,4700
9.056,-0.15,163.761,306.786,4700
9.057,-0.15,163.759,306.784,4700
9.058,-0.15,163.758,306.782,4700
9.059,-0.15,163.756,306.78,4700
9.06,-0.15,163.756,306.78,4700
9.061,-0.15,163.756,306.78,4700
9.062,-0.15,163.756,306.78,4700
9.063,-0.15,163.755,306.78,4700
9.064,-0.15,163.755,306.78,4700
9.065,-0.15,163.755,306.78,4700
9.066,-0.15,163.755,306.781,4700
9.067,-0.15,163.754,306.781,4700
9.068,-0.15,163.754,306.781,4700
9.069,-0.15,163.754,306.781,4700
9.07,-0.15,163.754,306.782,4700
9.071,-0.15,163.753,306.783,4700
9.072,-0.15,163.753,306.784,4700
9.073,-0.15,163.753,306.785,4700
9.074,-0.15,163.752,306.785,4700
9.075,-0.15,163.752,306.786,4700
9.076,-0.15,163.752,306.787,4700
9.077,-0.15,163.751,306.788,4700
9.078,-0.15,163.751,306.789,4700
9.079,-0.15,163.751,306.79,4700
9.08,-0.15,163.75,306.789,4700
9.081,-0.15,163.749,306.788,4700
9.082,-0.15,163.748,306.787,4700
9.083,-0.15,163.747,306.786,4700
9.084,-0.15,163.746,306.785,4700
9.085,-0.15,163.745,306.784,4700
9.086,-0.15,163.744,306.783,4700
9.087,-0.15,163.743,306.783,4700
9.088,-0.15,163.742,306.782,4700
9.089,-0.15,163.741,306.781,4700
9.09,-0.15,163.741,306.781,4700
9.091,-0.15,163.741,306.782,4700
9.092,-0.15,163.742,306.783,4700
9.093,-0.15,163.742,306.783,4700
9.094,-0.15,163.742,306.784,4700
9.095,-0.15,163.742,306.784,4700
9.096,-0.15,163.743,306.785,4700
9.097,-0.15,163.743,306.786,4700
9.098,-0.15,163.743,306.786,4700
9.099,-0.15,163.744,306.787,4700
9.1,-0.15,163.744,306.786,4700
9.101,-0.15,163.744,306.785,4700
9.102,-0.15,163.744,306.785,4700
9.103,-0.15,163.744,306.784,4700
9.104,-0.15,163.744,306.783,4700
9.105,-0.15,163.744,306.782,4700
9.106,-0.15,163.744,306.781,4700
9.107,-0.15,163.744,306.781,4700
9.108,-0.15,163.744,306.78,4700
9.109,-0.15,163.744,306.779,4700
9.11,-0.15,163.743,306.78,4700
9.111,-0.15,163.742,306.78,4700
9.112,-0.15,163.742,306.78,4700
9.113,-0.15,163.741,306.781,4700
9.114,-0.15,163.74,306.781,4700
9.115,-0.15,163.739,306.782,4700
9.116,-0.15,163.738,306.782,4700
9.117,-0.15,163.737,306.783,4700
9.118,-0.15,163.737,306.783,4700
9.119,-0.15,163.736,306.784,4700
9.12,-0.15,163.735,306.782,4700
9.121,-0.15,163.734,306.781,4700
9.122,-0.15,163.733,306.78,4700
9.123,-0.15,163.732,306.778,4700
9.124,-0.15,163.731,306.777,4700
9.125,-0.15,163.73,306.775,4700
9.126,-0.15,163.729,306.774,4700
9.127,-0.15,163.729,306.773,4700
9.128,-0.15,163.728,306.771,4700
9.129,-0.15,163.727,306.77,4700
9.13,-0.15,163.727,306.768,4700
9.131,-0.15,163.726,306.767,4700
9.132,-0.15,163.726,306.765,4700
9.133,-0.15,163.726,306.764,4700
9.134,-0.15,163.726,306.762,4700
9.135,-0.15,163.726,306.76,4700
9.136,-0.15,163.725,306.759,4700
9.137,-0.15,163.725,306.757,4700
9.138,-0.15,163.725,306.756,4700
9.139,-0.15,163.725,306.754,4700
9.14,-0.15,163.724,306.752,4700
9.141,-0.15,163.723,306.75,4700
9.142,-0.15,163.722,306.747,4700
9.143,-0.15,163.721,306.745,4700
9.144,-0.15,163.72,306.742,4700
9.145,-0.15,163.719,306.74,4700
9.146,-0.15,163.718,306.738,4700
9.147,-0.15,163.718,306.735,4700
9.148,-0.15,163.717,306.733,4700
9.149,-0.15,163.716,306.73,4700
9.15,-0.15,163.716,306.731,4700
9.151,-0.15,163.715,306.732,4700
9.152,-0.15,163.715,306.733,4700
9.153,-0.15,163.715,306.734,4700
9.154,-0.15,163.715,306.735,4700
9.155,-0.15,163.715,306.736,4700
9.156,-0.15,163.715,306.736,4700
9.157,-0.15,163.715,306.737,4700
9.158,-0.15,163.714,306.738,4700
9.159,-0.15,163.714,306.739,4700
9.16,-0.15,163.714,306.736,4700
9.161,-0.15,163.714,306.734,4700
9.162,-0.15,163.714,306.731,4700
9.163,-0.15,163.714,306.729,4700
9.164,-0.15,163.713,306.726,4700
9.165,-0.15,163.713,306.723,4700
9.166,-0.15,163.713,306.721,4700
9.167,-0.15,163.713,306.718,4700
9.168,-0.15,163.713,306.716,4700
9.169,-0.15,163.712,306.713,4700
9.17,-0.15,163.712,306.714,4700
9.171,-0.15,163.712,306.714,4700
9.172,-0.15,163.711,306.715,4700
9.173,-0.15,163.711,306.715,4700
9.174,-0.15,163.711,306.716,4700
9.175,-0.15,163.71,306.717,4700
9.176,-0.15,163.71,306.717,4700
9.177,-0.15,163.709,306.718,4700
9.178,-0.15,163.709,306.718,4700
9.179,-0.15,163.709,306.719,4700
9.18,-0.15,163.708,306.719,4700
9.181,-0.15,163.708,306.72,4700
9.182,-0.15,163.708,306.72,4700
9.183,-0.15,163.708,306.721,4700
9.184,-0.15,163.707,306.721,4700
9.185,-0.15,163.707,306.722,4700
9.186,-0.15,163.707,306.722,4700
9.187,-0.15,163.707,306.723,4700
9.188,-0.15,163.706,306.723,4700
9.189,-0.15,163.706,306.724,4700
9.19,-0.15,163.706,306.726,4700
9.191,-0.15,163.706,306.729,4700
9.192,-0.15,163.705,306.731,4700
9.193,-0.15,163.705,306.734,4700
9.194,-0.15,163.705,306.737,4700
9.195,-0.15,163.705,306.739,4700
9.196,-0.15,163.705,306.742,4700
9.197,-0.15,163.704,306.744,4700
9.198,-0.15,163.704,306.747,4700
9.199,-0.15,163.704,306.749,4700
9.2,-0.15,163.703,306.749,4700
9.201,-0.15,163.703,306.748,4700
9.202,-0.15,163.702,306.747,4700
9.203,-0.15,163.701,306.746,4700
9.204,-0.15,163.701,306.745,4700
9.205,-0.15,163.7,306.745,4700
9.206,-0.15,163.699,306.744,4700
9.207,-0.15,163.698,306.743,4700
9.208,-0.15,163.698,306.742,4700
9.209,-0.15,163.697,306.742,4700
9.21,-0.15,163.697,306.743,4700
9.211,-0.15,163.696,306.744,4700
9.212,-0.15,163.696,306.745,4700
9.213,-0.15,163.695,306.746,4700
9.214,-0.15,163.695,306.748,4700
9.215,-0.15,163.694,306.749,4700
9.216,-0.15,163.693,306.75,4700
9.217,-0.15,163.693,306.751,4700
9.218,-0.15,163.692,306.753,4700
9.219,-0.15,163.692,306.754,4700
9.22,-0.15,163.692,306.753,4700
9.221,-0.15,163.692,306.753,4700
9.222,-0.15,163.693,306.752,4700
9.223,-0.15,163.693,306.752,4700
9.224,-0.15,163.693,306.752,4700
9.225,-0.15,163.693,306.751,4700
9.226,-0.15,163.694,306.751,4700
9.227,-0.15,163.694,306.75,4700
9.228,-0.15,163.694,306.75,4700
9.229,-0.15,163.694,306.749,4700
9.23,-0.15,163.694,306.75,4700
9.231,-0.15,163.694,306.75,4700
9.232,-0.15,163.694,306.751,4700
9.233,-0.15,163.694,306.752,4700
9.234,-0.15,163.694,306.752,4700
9.235,-0.15,163.694,306.753,4700
9.236,-0.15,163.694,306.753,4700
9.237,-0.15,163.694,306.754,4700
9.238,-0.15,163.694,306.755,4700
9.239,-0.15,163.694,306.755,4700
9.24,-0.15,163.694,306.755,4700
9.241,-0.15,163.694,306.754,4700
9.242,-0.15,163.693,306.753,4700
9.243,-0.15,163.693,306.753,4700
9.244,-0.15,163.693,306.752,4700
9.245,-0.15,163.693,306.752,4700
9.246,-0.15,163.693,306.751,4700
9.247,-0.15,163.693,306.75,4700
9.248,-0.15,163.692,306.75,4700
9.249,-0.15,163.692,306.749,4700
9.25,-0.15,163.692,306.75,4700
9.251,-0.15,163.692,306.75,4700
9.252,-0.15,163.692,306.75,4700
9.253,-0.15,163.691,306.751,4700
9.254,-0.15,163.691,306.751,4700
9.255,-0.15,163.691,306.752,4700
9.256,-0.15,163.691,306.752,4700
9.257,-0.15,163.691,306.752,4700
9.258,-0.15,163.69,306.753,4700
9.259,-0.15,163.69,306.753,4700
9.26,-0.15,163.69,306.753,4700
9.261,-0.15,163.69,306.753,4700
9.262,-0.15,163.69,306.753,4700
9.263,-0.15,163.691,306.753,4700
9.264,-0.15,163.691,306.754,4700
9.265,-0.15,163.691,306.754,4700
9.266,-0.15,163.691,306.754,4700
9.267,-0.15,163.691,306.754,4700
9.268,-0.15,163.691,306.754,4700
9.269,-0.15,163.691,306.754,4700
9.27,-0.15,163.692,306.755,4700
9.271,-0.15,163.692,306.756,4700
9.272,-0.15,163.693,306.757,4700
9.273,-0.15,163.694,306.758,4700
9.274,-0.15,163.694,306.759,4700
9.275,-0.15,163.695,306.76,4700
9.276,-0.15,163.695,306.762,4700
9.277,-0.15,163.696,306.763,4700
9.278,-0.15,163.697,306.764,4700
9.279,-0.15,163.697,306.765,4700
9.28,-0.15,163.697,306.765,4700
9.281,-0.15,163.697,306.764,4700
9.282,-0.15,163.697,306.764,4700
9.283,-0.15,163.696,306.764,4700
9.284,-0.15,163.696,306.763,4700
9.285,-0.15,163.696,306.763,4700
9.286,-0.15,163.696,306.763,4700
9.287,-0.15,163.695,306.762,4700
9.288,-0.15,163.695,306.762,4700
9.289,-0.15,163.695,306.762,4700
9.29,-0.15,163.695,306.762,4700
9.291,-0.15,163.695,306.762,4700
9.292,-0.15,163.695,306.762,4700
9.293,-0.15,163.695,306.762,4700
9.294,-0.15,163.696,306.762,4700
9.295,-0.15,163.696,306.762,4700
9.296,-0.15,163.696,306.762,4700
9.297,-0.15,163.696,306.763,4700
9.298,-0.15,163.696,306.763,4700
9.299,-0.15,163.696,306.763,4700
9.3,-0.15,163.696,306.763,4700
9.301,-0.15,163.696,306.764,4700
9.302,-0.15,163.696,306.765,4700
9.303,-0.15,163.696,306.766,4700
9.304,-0.15,163.696,306.767,4700
9.305,-0.15,163.696,306.767,4700
9.306,-0.15,163.696,306.768,4700
9.307,-0.15,163.696,306.769,4700
9.308,-0.15,163.696,306.77,4700
9.309,-0.15,163.696,306.771,4700
9.31,-0.15,163.698,306.772,4700
9.311,-0.15,163.699,306.773,4700
9.312,-0.15,163.7,306.774,4700
9.313,-0.15,163.702,306.775,4700
9.314,-0.15,163.703,306.776,4700
9.315,-0.15,163.705,306.777,4700
9.316,-0.15,163.706,306.778,4700
9.317,-0.15,163.707,306.779,4700
9.318,-0.15,163.709,306.78,4700
9.319,-0.15,163.71,306.781,4700
9.32,-0.15,163.709,306.781,4700
9.321,-0.15,163.709,306.781,4700
9.322,-0.15,163.708,306.781,4700
9.323,-0.15,163.708,306.781,4700
9.324,-0.15,163.707,306.782,4700
9.325,-0.15,163.706,306.782,4700
9.326,-0.15,163.706,306.782,4700
9.327,-0.15,163.705,306.782,4700
9.328,-0.15,163.705,306.782,4700
9.329,-0.15,163.704,306.782,4700
9.33,-0.15,163.705,306.782,4700
9.331,-0.15,163.705,306.781,4700
9.332,-0.15,163.706,306.781,4700
9.333,-0.15,163.707,306.781,4700
9.334,-0.15,163.707,306.781,4700
9.335,-0.15,163.708,306.781,4700
9.336,-0.15,163.709,306.78,4700
9.337,-0.15,163.709,306.78,4700
9.338,-0.15,163.71,306.78,4700
9.339,-0.15,163.711,306.78,4700
9.34,-0.15,163.711,306.78,4700
9.341,-0.15,163.711,306.779,4700
9.342,-0.15,163.711,306.779,4700
9.343,-0.15,163.711,306.779,4700
9.344,-0.15,163.711,306.779,4700
9.345,-0.15,163.711,306.779,4700
9.346,-0.15,163.711,306.779,4700
9.347,-0.15,163.711,306.778,4700
9.348,-0.15,163.711,306.778,4700
9.349,-0.15,163.711,306.778,4700
9.35,-0.15,163.711,306.779,4700
9.351,-0.15,163.711,306.779,4700
9.352,-0.15,163.711,306.78,4700
9.353,-0.15,163.711,306.781,4700
9.354,-0.15,163.711,306.781,4700
9.355,-0.15,163.711,306.782,4700
9.356,-0.15,163.712,306.782,4700
9.357,-0.15,163.712,306.783,4700
9.358,-0.15,163.712,306.784,4700
9.359,-0.15,163.712,306.784,4700
9.36,-0.15,163.71,306.784,4700
9.361,-0.15,163.709,306.784,4700
9.362,-0.15,163.707,306.784,4700
9.363,-0.15,163.705,306.783,4700
9.364,-0.15,163.703,306.783,4700
9.365,-0.15,163.702,306.783,4700
9.366,-0.15,163.7,306.783,4700
9.367,-0.15,163.698,306.783,4700
9.368,-0.15,163.697,306.783,4700
9.369,-0.15,163.695,306.783,4700
9.37,-0.15,163.695,306.782,4700
9.371,-0.15,163.695,306.782,4700
9.372,-0.15,163.696,306.782,4700
9.373,-0.15,163.696,306.782,4700
9.374,-0.15,163.696,306.782,4700
9.375,-0.15,163.696,306.781,4700
9.376,-0.15,163.696,306.781,4700
9.377,-0.15,163.697,306.781,4700
9.378,-0.15,163.697,306.781,4700
9.379,-0.15,163.697,306.781,4700
9.38,-0.15,163.696,306.782,4700
9.381,-0.15,163.696,306.783,4700
9.382,-0.15,163.695,306.784,4700
9.383,-0.15,163.695,306.785,4700
9.384,-0.15,163.694,306.786,4700
9.385,-0.15,163.694,306.787,4700
9.386,-0.15,163.693,306.788,4700
9.387,-0.15,163.693,306.789,4700
9.388,-0.15,163.692,306.79,4700
9.389,-0.15,163.692,306.791,4700
9.39,-0.15,163.691,306.792,4700
9.391,-0.15,163.691,306.793,4700
9.392,-0.15,163.691,306.794,4700
9.393,-0.15,163.691,306.795,4700
9.394,-0.15,163.69,306.796,4700
9.395,-0.15,163.69,306.796,4700
9.396,-0.15,163.69,306.797,4700
9.397,-0.15,163.689,306.798,4700
9.398,-0.15,163.689,306.799,4700
9.399,-0.15,163.689,306.8,4700
9.4,-0.15,163.688,306.799,4700
9.401,-0.15,163.688,306.798,4700
9.402,-0.15,163.687,306.797,4700
9.403,-0.15,163.686,306.796,4700
9.404,-0.15,163.686,306.795,4700
9.405,-0.15,163.685,306.794,4700
9.406,-0.15,163.684,306.793,4700
9.407,-0.15,163.684,306.792,4700
9.408,-0.15,163.683,306.791,4700
9.409,-0.15,163.682,306.79,4700
9.41,-0.15,163.682,306.79,4700
9.411,-0.15,163.682,306.789,4700
9.412,-0.15,163.682,306.789,4700
9.413,-0.15,163.682,306.788,4700
9.414,-0.15,163.681,306.788,4700
9.415,-0.15,163.681,306.787,4700
9.416,-0.15,163.681,306.787,4700
9.417,-0.15,163.681,306.786,4700
9.418,-0.15,163.681,306.786,4700
9.419,-0.15,163.681,306.785,4700
9.42,-0.15,163.681,306.786,4700
9.421,-0.15,163.681,306.786,4700
9.422,-0.15,163.681,306.787,4700
9.423,-0.15,163.681,306.788,4700
9.424,-0.15,163.681,306.788,4700
9.425,-0.15,163.682,306.789,4700
9.426,-0.15,163.682,306.789,4700
9.427,-0.15,163.682,306.79,4700
9.428,-0.15,163.682,306.791,4700
9.429,-0.15,163.682,306.791,4700
9.43,-0.15,163.683,306.792,4700
9.431,-0.15,163.684,306.792,4700
9.432,-0.15,163.685,306.793,4700
9.433,-0.15,163.686,306.793,4700
9.434,-0.15,163.687,306.794,4700
9.435,-0.15,163.688,306.795,4700
9.436,-0.15,163.688,306.795,4700
9.437,-0.15,163.689,306.796,4700
9.438,-0.15,163.69,306.796,4700
9.439,-0.15,163.691,306.797,4700
9.44,-0.15,163.692,306.798,4700
9.441,-0.15,163.694,306.798,4700
9.442,-0.15,163.695,306.799,4700
9.443,-0.15,163.696,306.8,4700
9.444,-0.15,163.698,306.801,4700
9.445,-0.15,163.699,306.802,4700
9.446,-0.15,163.7,306.802,4700
9.447,-0.15,163.702,306.803,4700
9.448,-0.15,163.703,306.804,4700
9.449,-0.15,163.704,306.805,4700
9.45,-0.15,163.705,306.806,4700
9.451,-0.15,163.705,306.807,4700
9.452,-0.15,163.706,306.808,4700
9.453,-0.15,163.706,306.809,4700
9.454,-0.15,163.707,306.81,4700
9.455,-0.15,163.707,306.811,4700
9.456,-0.15,163.707,306.812,4700
9.457,-0.15,163.708,306.813,4700
9.458,-0.15,163.708,306.814,4700
9.459,-0.15,163.709,306.815,4700
9.46,-0.15,163.71,306.816,4700
9.461,-0.15,163.712,306.817,4700
9.462,-0.15,163.713,306.817,4700
9.463,-0.15,163.714,306.818,4700
9.464,-0.15,163.716,306.819,4700
9.465,-0.15,163.717,306.82,4700
9.466,-0.15,163.718,306.821,4700
9.467,-0.15,163.72,306.822,4700
9.468,-0.15,163.721,306.823,4700
9.469,-0.15,163.722,306.824,4700
9.47,-0.15,163.724,306.824,4700
9.471,-0.15,163.725,306.824,4700
9.472,-0.15,163.726,306.824,4700
9.473,-0.15,163.727,306.825,4700
9.474,-0.15,163.729,306.825,4700
9.475,-0.15,163.73,306.825,4700
9.476,-0.15,163.731,306.825,4700
9.477,-0.15,163.732,306.825,4700
9.478,-0.15,163.733,306.826,4700
9.479,-0.15,163.735,306.826,4700
9.48,-0.15,163.735,306.826,4700
9.481,-0.15,163.735,306.827,4700
9.482,-0.15,163.735,306.828,4700
9.483,-0.15,163.736,306.829,4700
9.484,-0.15,163.736,306.83,4700
9.485,-0.15,163.736,306.83,4700
9.486,-0.15,163.736,306.831,4700
9.487,-0.15,163.737,306.832,4700
9.488,-0.15,163.737,306.833,4700
9.489,-0.15,163.737,306.833,4700
9.49,-0.15,163.736,306.835,4700
9.491,-0.15,163.735,306.837,4700
9.492,-0.15,163.734,306.838,4700
9.493,-0.15,163.733,306.84,4700
9.494,-0.15,163.732,306.842,4700
9.495,-0.15,163.73,306.844,4700
9.496,-0.15,163.729,306.845,4700
9.497,-0.15,163.728,306.847,4700
9.498,-0.15,163.727,306.849,4700
9.499,-0.15,163.726,306.85,4700
9.5,0,163.727,306.852,4700
9.501,0,163.728,306.854,4700
9.502,0,163.729,306.855,4700
9.503,0,163.73,306.857,4700
9.504,0,163.731,306.859,4700
9.505,0,163.732,306.86,4700
9.506,0,163.733,306.862,4700
9.507,0,163.735,306.864,4700
9.508,0,163.736,306.865,4700
9.509,0,163.737,306.867,4700
9.51,0,163.737,306.87,4700
9.511,0,163.737,306.873,4700
9.512,0,163.737,306.877,4700
9.513,0,163.737,306.88,4700
9.514,0,163.738,306.883,4700
9.515,0,163.738,306.886,4700
9.516,0,163.738,306.889,4700
9.517,0,163.738,306.893,4700
9.518,0,163.738,306.896,4700
9.519,0,163.739,306.899,4700
9.52,0,163.738,306.902,4700
9.521,0,163.738,306.905,4700
9.522,0,163.738,306.908,4700
9.523,0,163.738,306.912,4700
9.524,0,163.738,306.915,4700
9.525,0,163.738,306.918,4700
9.526,0,163.738,306.921,4700
9.527,0,163.738,306.924,4700
9.528,0,163.737,306.927,4700
9.529,0,163.737,306.93,4700
9.53,0,163.738,306.934,4700
9.531,0,163.74,306.937,4700
9.532,0,163.741,306.941,4700
9.533,0,163.742,306.945,4700
9.534,0,163.743,306.948,4700
9.535,0,163.744,306.952,4700
9.536,0,163.746,306.956,4700
9.537,0,163.747,306.959,4700
9.538,0,163.748,306.963,4700
9.539,0,163.749,306.967,4700
9.54,0,163.751,306.967,4700
9.541,0,163.753,306.968,4700
9.542,0,163.754,306.968,4700
9.543,0,163.756,306.969,4700
9.544,0,163.758,306.969,4700
9.545,0,163.76,306.97,4700
9.546,0,163.761,306.97,4700
9.547,0,163.763,306.971,4700
9.548,0,163.765,306.971,4700
9.549,0,163.767,306.972,4700
9.55,0,163.767,306.973,4700
9.551,0,163.768,306.975,4700
9.552,0,163.769,306.977,4700
9.553,0,163.77,306.979,4700
9.554,0,163.771,306.981,4700
9.555,0,163.772,306.983,4700
9.556,0,163.773,306.985,4700
9.557,0,163.773,306.987,4700
9.558,0,163.774,306.989,4700
9.559,0,163.775,306.991,4700
9.56,0,163.775,306.991,4700
9.561,0,163.776,306.991,4700
9.562,0,163.776,306.991,4700
9.563,0,163.777,306.991,4700
9.564,0,163.777,306.991,4700
9.565,0,163.777,306.991,4700
9.566,0,163.778,306.992,4700
9.567,0,163.778,306.992,4700
9.568,0,163.778,306.992,4700
9.569,0,163.779,306.992,4700
9.57,0,163.78,306.993,4700
9.571,0,163.78,306.994,4700
9.572,0,163.781,306.994,4700
9.573,0,163.782,306.995,4700
9.574,0,163.783,306.996,4700
9.575,0,163.784,306.997,4700
9.576,0,163.785,306.998,4700
9.577,0,163.785,306.999,4700
9.578,0,163.786,307,4700
9.579,0,163.787,307.001,4700
9.58,0,163.787,306.999,4700
9.581,0,163.787,306.998,4700
9.582,0,163.786,306.997,4700
9.583,0,163.786,306.996,4700
9.584,0,163.786,306.995,4700
9.585,0,163.786,306.993,4700
9.586,0,163.786,306.992,4700
9.587,0,163.785,306.991,4700
9.588,0,163.785,306.99,4700
9.589,0,163.785,306.989,4700
9.59,0,163.784,306.989,4700
9.591,0,163.783,306.99,4700
9.592,0,163.782,306.991,4700
9.593,0,163.782,306.992,4700
9.594,0,163.781,306.993,4700
9.595,0,163.78,306.994,4700
9.596,0,163.779,306.995,4700
9.597,0,163.778,306.996,4700
9.598,0,163.778,306.996,4700
9.599,0,163.777,306.997,4700
9.6,0,163.776,306.996,4700
9.601,0,163.776,306.995,4700
9.602,0,163.775,306.994,4700
9.603,0,163.775,306.993,4700
9.604,0,163.775,306.993,4700
9.605,0,163.774,306.992,4700
9.606,0,163.774,306.991,4700
9.607,0,163.773,306.99,4700
9.608,0,163.773,306.989,4700
9.609,0,163.772,306.988,4700
9.61,0,163.773,306.988,4700
9.611,0,163.773,306.989,4700
9.612,0,163.773,306.99,4700
9.613,0,163.774,306.99,4700
9.614,0,163.774,306.991,4700
9.615,0,163.774,306.992,4700
9.616,0,163.774,306.992,4700
9.617,0,163.775,306.993,4700
9.618,0,163.775,306.994,4700
9.619,0,163.775,306.995,4700
9.62,0,163.775,306.994,4700
9.621,0,163.775,306.993,4700
9.622,0,163.774,306.992,4700
9.623,0,163.774,306.992,4700
9.624,0,163.774,306.991,4700
9.625,0,163.773,306.99,4700
9.626,0,163.773,306.989,4700
9.627,0,163.772,306.989,4700
9.628,0,163.772,306.988,4700
9.629,0,163.772,306.987,4700
9.63,0,163.772,306.986,4700
9.631,0,163.772,306.985,4700
9.632,0,163.772,306.984,4700
9.633,0,163.772,306.983,4700
9.634,0,163.772,306.982,4700
9.635,0,163.772,306.981,4700
9.636,0,163.772,306.98,4700
9.637,0,163.772,306.979,4700
9.638,0,163.772,306.978,4700
9.639,0,163.772,306.977,4700
9.64,0,163.773,306.976,4700
9.641,0,163.774,306.975,4700
9.642,0,163.775,306.974,4700
9.643,0,163.776,306.974,4700
9.644,0,163.777,306.973,4700
9.645,0,163.777,306.972,4700
9.646,0,163.778,306.971,4700
9.647,0,163.779,306.97,4700
9.648,0,163.78,306.97,4700
9.649,0,163.781,306.969,4700
9.65,0,163.782,306.97,4700
9.651,0,163.783,306.972,4700
9.652,0,163.784,306.974,4700
9.653,0,163.785,306.976,4700
9.654,0,163.785,306.978,4700
9.655,0,163.786,306.979,4700
9.656,0,163.787,306.981,4700
9.657,0,163.788,306.983,4700
9.658,0,163.789,306.985,4700
9.659,0,163.79,306.987,4700
9.66,0,163.79,306.987,4700
9.661,0,163.79,306.988,4700
9.662,0,163.791,306.989,4700
9.663,0,163.791,306.989,4700
9.664,0,163.791,306.99,4700
9.665,0,163.792,306.991,4700
9.666,0,163.792,306.991,4700
9.667,0,163.792,306.992,4700
9.668,0,163.793,306.993,4700
9.669,0,163.793,306.994,4700
9.67,0,163.793,306.995,4700
9.671,0,163.793,306.996,4700
9.672,0,163.794,306.997,4700
9.673,0,163.794,306.999,4700
9.674,0,163.794,307,4700
9.675,0,163.795,307.001,4700
9.676,0,163.795,307.002,4700
9.677,0,163.795,307.004,4700
9.678,0,163.795,307.005,4700
9.679,0,163.796,307.006,4700
9.68,0,163.795,307.009,4700
9.681,0,163.795,307.012,4700
9.682,0,163.795,307.015,4700
9.683,0,163.795,307.018,4700
9.684,0,163.795,307.021,4700
9.685,0,163.794,307.024,4700
9.686,0,163.794,307.027,4700
9.687,0,163.794,307.029,4700
9.688,0,163.794,307.032,4700
9.689,0,163.794,307.035,4700
9.69,0,163.794,307.038,4700
9.691,0,163.794,307.041,4700
9.692,0,163.794,307.044,4700
9.693,0,163.795,307.048,4700
9.694,0,163.795,307.051,4700
9.695,0,163.795,307.054,4700
9.696,0,163.795,307.057,4700
9.697,0,163.796,307.06,4700
9.698,0,163.796,307.063,4700
9.699,0,163.796,307.066,4700
9.7,0,163.796,307.066,4700
9.701,0,163.796,307.066,4700
9.702,0,163.796,307.067,4700
9.703,0,163.795,307.067,4700
9.704,0,163.795,307.067,4700
9.705,0,163.795,307.067,4700
9.706,0,163.795,307.067,4700
9.707,0,163.794,307.068,4700
9.708,0,163.794,307.068,4700
9.709,0,163.794,307.068,4700
9.71,0,163.794,307.068,4700
9.711,0,163.795,307.068,4700
9.712,0,163.795,307.068,4700
9.713,0,163.796,307.068,4700
9.714,0,163.796,307.068,4700
9.715,0,163.796,307.067,4700
9.716,0,163.797,307.067,4700
9.717,0,163.797,307.067,4700
9.718,0,163.798,307.067,4700
9.719,0,163.798,307.067,4700
9.72,0,163.798,307.067,4700
9.721,0,163.799,307.067,4700
9.722,0,163.799,307.067,4700
9.723,0,163.799,307.067,4700
9.724,0,163.8,307.068,4700
9.725,0,163.8,307.068,4700
