"TIME","POSITION","R1","R2","CCR"
72.23,-0.105,111.635,156.965,3367
72.231,-0.105,111.634,156.963,3367
72.232,-0.105,111.633,156.962,3367
72.233,-0.105,111.632,156.96,3367
72.234,-0.105,111.631,156.959,3367
72.235,-0.105,111.63,156.957,3367
72.236,-0.105,111.629,156.956,3367
72.237,-0.105,111.628,156.954,3367
72.238,-0.105,111.627,156.952,3367
72.239,-0.105,111.626,156.951,3367
72.24,-0.105,111.625,156.95,3367
72.241,-0.105,111.625,156.948,3367
72.242,-0.105,111.624,156.947,3367
72.243,-0.105,111.624,156.946,3367
72.244,-0.105,111.623,156.944,3367
72.245,-0.105,111.622,156.943,3367
72.246,-0.105,111.622,156.942,3367
72.247,-0.105,111.621,156.94,3367
72.248,-0.105,111.621,156.939,3367
72.249,-0.105,111.62,156.938,3367
72.25,-0.105,111.62,156.937,3367
72.251,-0.105,111.619,156.936,3367
72.252,-0.105,111.619,156.936,3367
72.253,-0.105,111.618,156.935,3367
72.254,-0.105,111.618,156.934,3367
72.255,-0.105,111.618,156.934,3367
72.256,-0.105,111.617,156.933,3367
72.257,-0.105,111.617,156.932,3367
72.258,-0.105,111.616,156.932,3367
72.259,-0.105,111.616,156.931,3367
72.26,-0.105,111.616,156.931,3367
72.261,-0.105,111.616,156.931,3367
72.262,-0.105,111.616,156.931,3367
72.263,-0.105,111.615,156.93,3367
72.264,-0.105,111.615,156.93,3367
72.265,-0.105,111.615,156.93,3367
72.266,-0.105,111.615,156.93,3367
72.267,-0.105,111.615,156.93,3367
72.268,-0.105,111.615,156.93,3367
72.269,-0.105,111.615,156.93,3367
72.27,-0.105,111.615,156.929,3367
72.271,-0.105,111.615,156.929,3367
72.272,-0.105,111.615,156.929,3367
72.273,-0.105,111.614,156.929,3367
72.274,-0.105,111.614,156.929,3367
72.275,-0.105,111.614,156.929,3367
72.276,-0.105,111.614,156.929,3367
72.277,-0.105,111.614,156.929,3367
72.278,-0.105,111.614,156.929,3367
72.279,-0.105,111.614,156.929,3367
72.28,-0.105,111.614,156.929,3367
72.281,-0.105,111.614,156.93,3367
72.282,-0.105,111.615,156.93,3367
72.283,-0.105,111.615,156.931,3367
72.284,-0.105,111.615,156.931,3367
72.285,-0.105,111.615,156.931,3367
72.286,-0.105,111.615,156.932,3367
72.287,-0.105,111.615,156.932,3367
72.288,-0.105,111.616,156.933,3367
72.289,-0.105,111.616,156.933,3367
72.29,-0.105,111.616,156.933,3367
72.291,-0.105,111.615,156.932,3367
72.292,-0.105,111.615,156.932,3367
72.293,-0.105,111.615,156.932,3367
72.294,-0.105,111.615,156.932,3367
72.295,-0.105,111.615,156.931,3367
72.296,-0.105,111.614,156.931,3367
72.297,-0.105,111.614,156.931,3367
72.298,-0.105,111.614,156.93,3367
72.299,-0.105,111.614,156.93,3367
72.3,-0.105,111.614,156.93,3367
72.301,-0.105,111.613,156.93,3367
72.302,-0.105,111.613,156.93,3367
72.303,-0.105,111.613,156.93,3367
72.304,-0.105,111.613,156.93,3367
72.305,-0.105,111.612,156.93,3367
72.306,-0.105,111.612,156.93,3367
72.307,-0.105,111.612,156.93,3367
72.308,-0.105,111.612,156.93,3367
72.309,-0.105,111.612,156.93,3367
72.31,-0.105,111.611,156.929,3367
72.311,-0.105,111.611,156.929,3367
72.312,-0.105,111.611,156.929,3367
72.313,-0.105,111.611,156.929,3367
72.314,-0.105,111.611,156.929,3367
72.315,-0.105,111.611,156.929,3367
72.316,-0.105,111.611,156.929,3367
72.317,-0.105,111.611,156.929,3367
72.318,-0.105,111.611,156.929,3367
72.319,-0.105,111.611,156.929,3367
72.32,-0.105,111.611,156.929,3367
72.321,-0.105,111.611,156.929,3367
72.322,-0.105,111.611,156.929,3367
72.323,-0.105,111.611,156.929,3367
72.324,-0.105,111.61,156.929,3367
72.325,-0.105,111.61,156.928,3367
72.326,-0.105,111.61,156.928,3367
72.327,-0.105,111.61,156.928,3367
72.328,-0.105,111.61,156.928,3367
72.329,-0.105,111.609,156.928,3367
72.33,-0.105,111.609,156.928,3367
72.331,-0.105,111.609,156.928,3367
72.332,-0.105,111.609,156.929,3367
72.333,-0.105,111.609,156.929,3367
72.334,-0.105,111.609,156.929,3367
72.335,-0.105,111.609,156.929,3367
72.336,-0.105,111.609,156.929,3367
72.337,-0.105,111.609,156.929,3367
72.338,-0.105,111.609,156.929,3367
72.339,-0.105,111.609,156.93,3367
72.34,-0.105,111.61,156.931,3367
72.341,-0.105,111.61,156.932,3367
72.342,-0.105,111.61,156.933,3367
72.343,-0.105,111.611,156.934,3367
72.344,-0.105,111.611,156.935,3367
72.345,-0.105,111.611,156.936,3367
72.346,-0.105,111.612,156.937,3367
72.347,-0.105,111.612,156.938,3367
72.348,-0.105,111.612,156.939,3367
72.349,-0.105,111.613,156.941,3367
72.35,-0.105,111.613,156.941,3367
72.351,-0.105,111.614,156.942,3367
72.352,-0.105,111.614,156.942,3367
72.353,-0.105,111.615,156.943,3367
72.354,-0.105,111.615,156.943,3367
72.355,-0.105,111.616,156.944,3367
72.356,-0.105,111.616,156.944,3367
72.357,-0.105,111.617,156.945,3367
72.358,-0.105,111.617,156.945,3367
72.359,-0.105,111.618,156.946,3367
72.36,-0.105,111.617,156.947,3367
72.361,-0.105,111.617,156.948,3367
72.362,-0.105,111.617,156.949,3367
72.363,-0.105,111.617,156.949,3367
72.364,-0.105,111.616,156.95,3367
72.365,-0.105,111.616,156.951,3367
72.366,-0.105,111.616,156.952,3367
72.367,-0.105,111.616,156.953,3367
72.368,-0.105,111.615,156.954,3367
72.369,-0.105,111.615,156.955,3367
72.37,-0.105,111.615,156.955,3367
72.371,-0.105,111.615,156.955,3367
72.372,-0.105,111.615,156.955,3367
72.373,-0.105,111.614,156.956,3367
72.374,-0.105,111.614,156.956,3367
72.375,-0.105,111.614,156.956,3367
72.376,-0.105,111.614,156.956,3367
72.377,-0.105,111.614,156.956,3367
72.378,-0.105,111.613,156.957,3367
72.379,-0.105,111.613,156.957,3367
72.38,-0.105,111.613,156.957,3367
72.381,-0.105,111.613,156.958,3367
72.382,-0.105,111.614,156.958,3367
72.383,-0.105,111.614,156.958,3367
72.384,-0.105,111.614,156.959,3367
72.385,-0.105,111.614,156.959,3367
72.386,-0.105,111.614,156.96,3367
72.387,-0.105,111.614,156.96,3367
72.388,-0.105,111.614,156.96,3367
72.389,-0.105,111.614,156.961,3367
72.39,-0.105,111.614,156.961,3367
72.391,-0.105,111.613,156.961,3367
72.392,-0.105,111.613,156.961,3367
72.393,-0.105,111.613,156.961,3367
72.394,-0.105,111.612,156.961,3367
72.395,-0.105,111.612,156.961,3367
72.396,-0.105,111.611,156.961,3367
72.397,-0.105,111.611,156.961,3367
72.398,-0.105,111.611,156.961,3367
72.399,-0.105,111.61,156.961,3367
72.4,-0.105,111.61,156.961,3367
72.401,-0.105,111.61,156.961,3367
72.402,-0.105,111.61,156.962,3367
72.403,-0.105,111.61,156.962,3367
72.404,-0.105,111.61,156.962,3367
72.405,-0.105,111.61,156.962,3367
72.406,-0.105,111.609,156.963,3367
72.407,-0.105,111.609,156.963,3367
72.408,-0.105,111.609,156.963,3367
72.409,-0.105,111.609,156.964,3367
72.41,-0.105,111.609,156.963,3367
72.411,-0.105,111.609,156.963,3367
72.412,-0.105,111.609,156.963,3367
72.413,-0.105,111.61,156.962,3367
72.414,-0.105,111.61,156.962,3367
72.415,-0.105,111.61,156.962,3367
72.416,-0.105,111.61,156.961,3367
72.417,-0.105,111.61,156.961,3367
72.418,-0.105,111.61,156.961,3367
72.419,-0.105,111.61,156.96,3367
72.42,-0.105,111.61,156.96,3367
72.421,-0.105,111.611,156.96,3367
72.422,-0.105,111.611,156.96,3367
72.423,-0.105,111.611,156.96,3367
72.424,-0.105,111.611,156.96,3367
72.425,-0.105,111.611,156.96,3367
72.426,-0.105,111.612,156.96,3367
72.427,-0.105,111.612,156.96,3367
72.428,-0.105,111.612,156.96,3367
72.429,-0.105,111.612,156.961,3367
72.43,-0.105,111.613,156.962,3367
72.431,-0.105,111.613,156.963,3367
72.432,-0.105,111.613,156.964,3367
72.433,-0.105,111.614,156.965,3367
72.434,-0.105,111.614,156.966,3367
72.435,-0.105,111.615,156.967,3367
72.436,-0.105,111.615,156.968,3367
72.437,-0.105,111.615,156.969,3367
72.438,-0.105,111.616,156.97,3367
72.439,-0.105,111.616,156.971,3367
72.44,-0.105,111.617,156.971,3367
72.441,-0.105,111.617,156.972,3367
72.442,-0.105,111.617,156.972,3367
72.443,-0.105,111.618,156.973,3367
72.444,-0.105,111.618,156.973,3367
72.445,-0.105,111.618,156.974,3367
72.446,-0.105,111.618,156.974,3367
72.447,-0.105,111.619,156.975,3367
72.448,-0.105,111.619,156.976,3367
72.449,-0.105,111.619,156.976,3367
72.45,-0.105,111.62,156.977,3367
72.451,-0.105,111.62,156.977,3367
72.452,-0.105,111.62,156.977,3367
72.453,-0.105,111.62,156.978,3367
72.454,-0.105,111.621,156.978,3367
72.455,-0.105,111.621,156.979,3367
72.456,-0.105,111.621,156.979,3367
72.457,-0.105,111.621,156.979,3367
72.458,-0.105,111.621,156.98,3367
72.459,-0.105,111.622,156.98,3367
72.46,-0.105,111.622,156.98,3367
72.461,-0.105,111.622,156.98,3367
72.462,-0.105,111.622,156.98,3367
72.463,-0.105,111.622,156.979,3367
72.464,-0.105,111.622,156.979,3367
72.465,-0.105,111.621,156.979,3367
72.466,-0.105,111.621,156.979,3367
72.467,-0.105,111.621,156.978,3367
72.468,-0.105,111.621,156.978,3367
72.469,-0.105,111.621,156.978,3367
72.47,-0.105,111.621,156.979,3367
72.471,-0.105,111.621,156.98,3367
72.472,-0.105,111.622,156.981,3367
72.473,-0.105,111.622,156.982,3367
72.474,-0.105,111.622,156.983,3367
72.475,-0.105,111.622,156.984,3367
72.476,-0.105,111.622,156.985,3367
72.477,-0.105,111.622,156.986,3367
72.478,-0.105,111.622,156.987,3367
72.479,-0.105,111.622,156.988,3367
72.48,-0.105,111.622,156.987,3367
72.481,-0.105,111.622,156.987,3367
72.482,-0.105,111.621,156.986,3367
72.483,-0.105,111.621,156.985,3367
72.484,-0.105,111.621,156.984,3367
72.485,-0.105,111.62,156.983,3367
72.486,-0.105,111.62,156.983,3367
72.487,-0.105,111.62,156.982,3367
72.488,-0.105,111.619,156.981,3367
72.489,-0.105,111.619,156.98,3367
72.49,-0.105,111.619,156.98,3367
72.491,-0.105,111.619,156.979,3367
72.492,-0.105,111.618,156.979,3367
72.493,-0.105,111.618,156.979,3367
72.494,-0.105,111.618,156.978,3367
72.495,-0.105,111.617,156.978,3367
72.496,-0.105,111.617,156.977,3367
72.497,-0.105,111.617,156.977,3367
72.498,-0.105,111.616,156.977,3367
72.499,-0.105,111.616,156.976,3367
72.5,0,111.616,156.976,3367
72.501,0,111.615,156.976,3367
72.502,0,111.614,156.976,3367
72.503,0,111.614,156.976,3367
72.504,0,111.613,156.976,3367
72.505,0,111.613,156.976,3367
72.506,0,111.612,156.976,3367
72.507,0,111.611,156.975,3367
72.508,0,111.611,156.975,3367
72.509,0,111.61,156.975,3367
72.51,0,111.611,156.976,3367
72.511,0,111.611,156.977,3367
72.512,0,111.611,156.977,3367
72.513,0,111.611,156.978,3367
72.514,0,111.611,156.979,3367
72.515,0,111.612,156.98,3367
72.516,0,111.612,156.98,3367
72.517,0,111.612,156.981,3367
72.518,0,111.612,156.982,3367
72.519,0,111.612,156.983,3367
72.52,0,111.612,156.981,3367
72.521,0,111.612,156.98,3367
72.522,0,111.611,156.978,3367
72.523,0,111.611,156.977,3367
72.524,0,111.61,156.976,3367
72.525,0,111.61,156.974,3367
72.526,0,111.61,156.973,3367
72.527,0,111.609,156.971,3367
72.528,0,111.609,156.97,3367
72.529,0,111.609,156.969,3367
72.53,0,111.609,156.969,3367
72.531,0,111.609,156.969,3367
72.532,0,111.609,156.969,3367
72.533,0,111.609,156.969,3367
72.534,0,111.609,156.97,3367
72.535,0,111.609,156.97,3367
72.536,0,111.609,156.97,3367
72.537,0,111.609,156.97,3367
72.538,0,111.609,156.97,3367
72.539,0,111.609,156.971,3367
72.54,0,111.61,156.971,3367
72.541,0,111.61,156.971,3367
72.542,0,111.61,156.971,3367
72.543,0,111.61,156.972,3367
72.544,0,111.61,156.972,3367
72.545,0,111.611,156.972,3367
72.546,0,111.611,156.972,3367
72.547,0,111.611,156.973,3367
72.548,0,111.611,156.973,3367
72.549,0,111.611,156.973,3367
72.55,0,111.612,156.974,3367
72.551,0,111.612,156.974,3367
72.552,0,111.613,156.974,3367
72.553,0,111.613,156.975,3367
72.554,0,111.614,156.975,3367
72.555,0,111.614,156.976,3367
72.556,0,111.615,156.976,3367
72.557,0,111.615,156.976,3367
72.558,0,111.616,156.977,3367
72.559,0,111.617,156.977,3367
72.56,0,111.617,156.978,3367
72.561,0,111.617,156.978,3367
72.562,0,111.617,156.978,3367
72.563,0,111.617,156.979,3367
72.564,0,111.617,156.979,3367
72.565,0,111.618,156.98,3367
72.566,0,111.618,156.98,3367
72.567,0,111.618,156.98,3367
72.568,0,111.618,156.981,3367
72.569,0,111.618,156.981,3367
72.57,0,111.619,156.983,3367
72.571,0,111.62,156.984,3367
72.572,0,111.621,156.986,3367
72.573,0,111.622,156.987,3367
72.574,0,111.622,156.989,3367
72.575,0,111.623,156.99,3367
72.576,0,111.624,156.992,3367
72.577,0,111.625,156.993,3367
72.578,0,111.626,156.995,3367
72.579,0,111.626,156.997,3367
72.58,0,111.627,156.998,3367
72.581,0,111.627,157,3367
72.582,0,111.627,157.002,3367
72.583,0,111.627,157.004,3367
72.584,0,111.628,157.006,3367
72.585,0,111.628,157.008,3367
72.586,0,111.628,157.01,3367
72.587,0,111.628,157.012,3367
72.588,0,111.629,157.014,3367
72.589,0,111.629,157.016,3367
72.59,0,111.629,157.018,3367
72.591,0,111.63,157.02,3367
72.592,0,111.63,157.022,3367
72.593,0,111.63,157.025,3367
72.594,0,111.631,157.027,3367
72.595,0,111.631,157.029,3367
72.596,0,111.631,157.031,3367
72.597,0,111.632,157.033,3367
72.598,0,111.632,157.036,3367
72.599,0,111.633,157.038,3367
72.6,0,111.633,157.04,3367
72.601,0,111.633,157.042,3367
72.602,0,111.634,157.044,3367
72.603,0,111.634,157.047,3367
72.604,0,111.635,157.049,3367
72.605,0,111.635,157.051,3367
72.606,0,111.635,157.053,3367
72.607,0,111.636,157.056,3367
72.608,0,111.636,157.058,3367
72.609,0,111.637,157.06,3367
72.61,0,111.637,157.063,3367
72.611,0,111.637,157.065,3367
72.612,0,111.638,157.067,3367
72.613,0,111.638,157.07,3367
72.614,0,111.638,157.072,3367
72.615,0,111.639,157.075,3367
72.616,0,111.639,157.077,3367
72.617,0,111.639,157.079,3367
72.618,0,111.64,157.082,3367
72.619,0,111.64,157.084,3367
72.62,0,111.64,157.087,3367
72.621,0,111.64,157.09,3367
72.622,0,111.641,157.093,3367
72.623,0,111.641,157.096,3367
72.624,0,111.641,157.099,3367
72.625,0,111.642,157.102,3367
72.626,0,111.642,157.105,3367
72.627,0,111.642,157.108,3367
72.628,0,111.642,157.111,3367
72.629,0,111.643,157.114,3367
72.63,0,111.643,157.115,3367
72.631,0,111.644,157.117,3367
72.632,0,111.644,157.119,3367
72.633,0,111.645,157.121,3367
72.634,0,111.645,157.123,3367
72.635,0,111.645,157.125,3367
72.636,0,111.646,157.127,3367
72.637,0,111.646,157.129,3367
72.638,0,111.647,157.13,3367
72.639,0,111.647,157.132,3367
72.64,0,111.648,157.134,3367
72.641,0,111.648,157.135,3367
72.642,0,111.649,157.136,3367
72.643,0,111.649,157.138,3367
72.644,0,111.65,157.139,3367
72.645,0,111.65,157.14,3367
72.646,0,111.651,157.142,3367
72.647,0,111.651,157.143,3367
72.648,0,111.651,157.145,3367
72.649,0,111.652,157.146,3367
72.65,0,111.652,157.146,3367
72.651,0,111.652,157.147,3367
72.652,0,111.652,157.147,3367
72.653,0,111.652,157.148,3367
72.654,0,111.652,157.148,3367
72.655,0,111.652,157.149,3367
72.656,0,111.652,157.149,3367
72.657,0,111.653,157.149,3367
72.658,0,111.653,157.15,3367
72.659,0,111.653,157.15,3367
72.66,0,111.653,157.15,3367
72.661,0,111.652,157.15,3367
72.662,0,111.652,157.149,3367
72.663,0,111.652,157.149,3367
72.664,0,111.652,157.149,3367
72.665,0,111.652,157.148,3367
72.666,0,111.652,157.148,3367
72.667,0,111.652,157.147,3367
72.668,0,111.651,157.147,3367
72.669,0,111.651,157.147,3367
72.67,0,111.651,157.146,3367
72.671,0,111.651,157.146,3367
72.672,0,111.651,157.146,3367
72.673,0,111.65,157.145,3367
72.674,0,111.65,157.145,3367
72.675,0,111.65,157.145,3367
72.676,0,111.65,157.144,3367
72.677,0,111.65,157.144,3367
72.678,0,111.649,157.144,3367
72.679,0,111.649,157.143,3367
72.68,0,111.649,157.143,3367
72.681,0,111.649,157.143,3367
72.682,0,111.649,157.142,3367
72.683,0,111.648,157.142,3367
72.684,0,111.648,157.142,3367
72.685,0,111.648,157.142,3367
72.686,0,111.648,157.141,3367
72.687,0,111.648,157.141,3367
72.688,0,111.648,157.141,3367
72.689,0,111.648,157.141,3367
72.69,0,111.647,157.14,3367
72.691,0,111.647,157.139,3367
72.692,0,111.647,157.138,3367
72.693,0,111.647,157.137,3367
72.694,0,111.647,157.137,3367
72.695,0,111.647,157.136,3367
72.696,0,111.647,157.135,3367
72.697,0,111.646,157.134,3367
72.698,0,111.646,157.133,3367
72.699,0,111.646,157.133,3367
72.7,0,111.646,157.133,3367
72.701,0,111.646,157.133,3367
72.702,0,111.645,157.133,3367
72.703,0,111.645,157.132,3367
72.704,0,111.645,157.132,3367
72.705,0,111.645,157.132,3367
72.706,0,111.645,157.132,3367
72.707,0,111.644,157.132,3367
72.708,0,111.644,157.132,3367
72.709,0,111.644,157.132,3367
72.71,0,111.644,157.132,3367
72.711,0,111.643,157.132,3367
72.712,0,111.643,157.132,3367
72.713,0,111.642,157.132,3367
72.714,0,111.642,157.132,3367
72.715,0,111.642,157.132,3367
72.716,0,111.641,157.132,3367
72.717,0,111.641,157.132,3367
72.718,0,111.641,157.132,3367
72.719,0,111.64,157.132,3367
72.72,0,111.64,157.132,3367
72.721,0,111.641,157.132,3367
72.722,0,111.641,157.132,3367
72.723,0,111.641,157.132,3367
72.724,0,111.641,157.132,3367
72.725,0,111.641,157.132,3367
72.726,0,111.641,157.132,3367
72.727,0,111.642,157.132,3367
72.728,0,111.642,157.132,3367
72.729,0,111.642,157.132,3367
72.73,0,111.642,157.132,3367
72.731,0,111.642,157.133,3367
72.732,0,111.642,157.133,3367
72.733,0,111.642,157.133,3367
72.734,0,111.642,157.133,3367
72.735,0,111.642,157.134,3367
72.736,0,111.642,157.134,3367
72.737,0,111.642,157.134,3367
72.738,0,111.642,157.135,3367
72.739,0,111.642,157.135,3367
72.74,0,111.642,157.135,3367
72.741,0,111.642,157.136,3367
72.742,0,111.642,157.136,3367
72.743,0,111.642,157.137,3367
72.744,0,111.643,157.137,3367
72.745,0,111.643,157.137,3367
72.746,0,111.643,157.138,3367
72.747,0,111.643,157.138,3367
72.748,0,111.643,157.139,3367
72.749,0,111.643,157.139,3367
72.75,0,111.643,157.139,3367
72.751,0,111.644,157.14,3367
72.752,0,111.644,157.14,3367
72.753,0,111.644,157.141,3367
72.754,0,111.645,157.141,3367
72.755,0,111.645,157.142,3367
72.756,0,111.646,157.142,3367
72.757,0,111.646,157.143,3367
72.758,0,111.646,157.143,3367
72.759,0,111.647,157.144,3367
72.76,0,111.647,157.144,3367
72.761,0,111.647,157.144,3367
72.762,0,111.648,157.145,3367
72.763,0,111.648,157.145,3367
72.764,0,111.648,157.145,3367
72.765,0,111.649,157.146,3367
72.766,0,111.649,157.146,3367
72.767,0,111.649,157.146,3367
72.768,0,111.65,157.146,3367
72.769,0,111.65,157.147,3367
72.77,0,111.65,157.147,3367
72.771,0,111.65,157.147,3367
72.772,0,111.65,157.147,3367
72.773,0,111.65,157.147,3367
72.774,0,111.65,157.147,3367
72.775,0,111.65,157.147,3367
72.776,0,111.649,157.147,3367
72.777,0,111.649,157.147,3367
72.778,0,111.649,157.147,3367
72.779,0,111.649,157.147,3367
72.78,0,111.649,157.147,3367
72.781,0,111.65,157.147,3367
72.782,0,111.65,157.147,3367
72.783,0,111.65,157.147,3367
72.784,0,111.65,157.147,3367
72.785,0,111.65,157.147,3367
72.786,0,111.65,157.147,3367
72.787,0,111.65,157.147,3367
72.788,0,111.65,157.147,3367
72.789,0,111.651,157.147,3367
72.79,0,111.65,157.147,3367
72.791,0,111.65,157.148,3367
72.792,0,111.65,157.149,3367
72.793,0,111.65,157.15,3367
72.794,0,111.65,157.15,3367
72.795,0,111.65,157.151,3367
72.796,0,111.65,157.152,3367
72.797,0,111.65,157.152,3367
72.798,0,111.65,157.153,3367
72.799,0,111.65,157.154,3367
72.8,0,111.65,157.154,3367
72.801,0,111.649,157.155,3367
72.802,0,111.649,157.155,3367
72.803,0,111.649,157.155,3367
72.804,0,111.648,157.156,3367
72.805,0,111.648,157.156,3367
72.806,0,111.648,157.157,3367
72.807,0,111.647,157.157,3367
72.808,0,111.647,157.157,3367
72.809,0,111.647,157.158,3367
72.81,0,111.647,157.158,3367
72.811,0,111.647,157.158,3367
72.812,0,111.647,157.158,3367
72.813,0,111.647,157.158,3367
72.814,0,111.647,157.158,3367
72.815,0,111.646,157.157,3367
72.816,0,111.646,157.157,3367
72.817,0,111.646,157.157,3367
72.818,0,111.646,157.157,3367
72.819,0,111.646,157.157,3367
72.82,0,111.647,157.157,3367
72.821,0,111.647,157.157,3367
72.822,0,111.647,157.157,3367
72.823,0,111.648,157.157,3367
72.824,0,111.648,157.157,3367
72.825,0,111.648,157.157,3367
72.826,0,111.649,157.157,3367
72.827,0,111.649,157.157,3367
72.828,0,111.649,157.157,3367
72.829,0,111.65,157.157,3367
72.83,0,111.649,157.157,3367
72.831,0,111.649,157.157,3367
72.832,0,111.648,157.157,3367
72.833,0,111.648,157.157,3367
72.834,0,111.647,157.157,3367
72.835,0,111.647,157.157,3367
72.836,0,111.646,157.157,3367
72.837,0,111.646,157.157,3367
72.838,0,111.645,157.157,3367
72.839,0,111.645,157.157,3367
72.84,0,111.645,157.156,3367
72.841,0,111.645,157.156,3367
72.842,0,111.644,157.155,3367
72.843,0,111.644,157.155,3367
72.844,0,111.644,157.154,3367
72.845,0,111.644,157.154,3367
72.846,0,111.644,157.153,3367
72.847,0,111.644,157.153,3367
72.848,0,111.644,157.152,3367
72.849,0,111.644,157.152,3367
72.85,0,111.644,157.152,3367
72.851,0,111.644,157.152,3367
72.852,0,111.644,157.152,3367
72.853,0,111.644,157.152,3367
72.854,0,111.645,157.152,3367
72.855,0,111.645,157.152,3367
72.856,0,111.645,157.152,3367
72.857,0,111.645,157.152,3367
72.858,0,111.645,157.152,3367
72.859,0,111.646,157.152,3367
72.86,0,111.646,157.152,3367
72.861,0,111.646,157.152,3367
72.862,0,111.646,157.153,3367
72.863,0,111.646,157.153,3367
72.864,0,111.646,157.154,3367
72.865,0,111.646,157.154,3367
72.866,0,111.646,157.155,3367
72.867,0,111.646,157.155,3367
72.868,0,111.646,157.156,3367
72.869,0,111.647,157.156,3367
72.87,0,111.646,157.157,3367
72.871,0,111.646,157.157,3367
72.872,0,111.645,157.157,3367
72.873,0,111.645,157.158,3367
72.874,0,111.644,157.158,3367
72.875,0,111.644,157.158,3367
72.876,0,111.644,157.158,3367
72.877,0,111.643,157.159,3367
72.878,0,111.643,157.159,3367
72.879,0,111.642,157.159,3367
72.88,0,111.643,157.159,3367
72.881,0,111.643,157.159,3367
72.882,0,111.644,157.159,3367
72.883,0,111.645,157.16,3367
72.884,0,111.645,157.16,3367
72.885,0,111.646,157.16,3367
72.886,0,111.646,157.16,3367
72.887,0,111.647,157.16,3367
72.888,0,111.647,157.16,3367
72.889,0,111.648,157.16,3367
72.89,0,111.648,157.161,3367
72.891,0,111.648,157.162,3367
72.892,0,111.648,157.163,3367
72.893,0,111.648,157.164,3367
72.894,0,111.648,157.165,3367
72.895,0,111.648,157.165,3367
72.896,0,111.648,157.166,3367
72.897,0,111.648,157.167,3367
72.898,0,111.648,157.168,3367
72.899,0,111.648,157.169,3367
72.9,0,111.647,157.169,3367
72.901,0,111.647,157.169,3367
72.902,0,111.647,157.169,3367
72.903,0,111.647,157.169,3367
72.904,0,111.647,157.169,3367
72.905,0,111.647,157.169,3367
72.906,0,111.647,157.169,3367
72.907,0,111.647,157.168,3367
72.908,0,111.647,157.168,3367
72.909,0,111.647,157.168,3367
72.91,0,111.646,157.168,3367
72.911,0,111.646,157.168,3367
72.912,0,111.646,157.169,3367
72.913,0,111.646,157.169,3367
72.914,0,111.646,157.169,3367
72.915,0,111.646,157.169,3367
72.916,0,111.646,157.169,3367
72.917,0,111.646,157.169,3367
72.918,0,111.646,157.169,3367
72.919,0,111.646,157.169,3367
72.92,0,111.646,157.169,3367
72.921,0,111.646,157.169,3367
72.922,0,111.645,157.168,3367
72.923,0,111.645,157.168,3367
72.924,0,111.645,157.168,3367
72.925,0,111.645,157.168,3367
72.926,0,111.645,157.168,3367
72.927,0,111.645,157.167,3367
72.928,0,111.644,157.167,3367
72.929,0,111.644,157.167,3367
72.93,0,111.644,157.167,3367
72.931,0,111.643,157.167,3367
72.932,0,111.642,157.168,3367
72.933,0,111.642,157.168,3367
72.934,0,111.641,157.168,3367
72.935,0,111.641,157.168,3367
72.936,0,111.64,157.168,3367
72.937,0,111.639,157.169,3367
72.938,0,111.639,157.169,3367
72.939,0,111.638,157.169,3367
72.94,0,111.638,157.168,3367
72.941,0,111.638,157.168,3367
72.942,0,111.638,157.167,3367
72.943,0,111.637,157.167,3367
72.944,0,111.637,157.166,3367
72.945,0,111.637,157.166,3367
72.946,0,111.637,157.165,3367
72.947,0,111.637,157.165,3367
72.948,0,111.637,157.164,3367
72.949,0,111.637,157.164,3367
72.95,0,111.636,157.164,3367
72.951,0,111.636,157.165,3367
72.952,0,111.636,157.166,3367
72.953,0,111.636,157.166,3367
72.954,0,111.636,157.167,3367
72.955,0,111.636,157.167,3367
72.956,0,111.636,157.168,3367
72.957,0,111.636,157.168,3367
72.958,0,111.636,157.169,3367
72.959,0,111.636,157.17,3367
72.96,0,111.636,157.169,3367
72.961,0,111.636,157.169,3367
72.962,0,111.636,157.169,3367
72.963,0,111.636,157.169,3367
72.964,0,111.636,157.169,3367
72.965,0,111.636,157.169,3367
72.966,0,111.636,157.169,3367
72.967,0,111.636,157.169,3367
72.968,0,111.636,157.169,3367
72.969,0,111.637,157.169,3367
72.97,0,111.637,157.169,3367
72.971,0,111.637,157.169,3367
72.972,0,111.638,157.169,3367
72.973,0,111.638,157.17,3367
72.974,0,111.639,157.17,3367
72.975,0,111.639,157.17,3367
72.976,0,111.64,157.17,3367
72.977,0,111.64,157.171,3367
72.978,0,111.64,157.171,3367
72.979,0,111.641,157.171,3367
72.98,0,111.641,157.171,3367
72.981,0,111.641,157.171,3367
72.982,0,111.642,157.171,3367
72.983,0,111.642,157.171,3367
72.984,0,111.642,157.171,3367
72.985,0,111.642,157.171,3367
72.986,0,111.643,157.171,3367
72.987,0,111.643,157.171,3367
72.988,0,111.643,157.171,3367
72.989,0,111.643,157.171,3367
72.99,0,111.644,157.171,3367
72.991,0,111.644,157.171,3367
72.992,0,111.645,157.171,3367
72.993,0,111.645,157.171,3367
72.994,0,111.646,157.171,3367
72.995,0,111.646,157.172,3367
72.996,0,111.647,157.172,3367
72.997,0,111.647,157.172,3367
72.998,0,111.648,157.172,3367
72.999,0,111.648,157.172,3367
73,-0.105,111.648,157.173,3367
73.001,-0.105,111.649,157.173,3367
73.002,-0.105,111.649,157.173,3367
73.003,-0.105,111.649,157.174,3367
