"TIME","POSITION","RHO_S1","RHO_S1_DIFF","RHO_S2","RHO_S2_DIFF"
22.25,-4.2,4.53240592698723,-0.361023174308524,4.73343736482626,-0.404536341765348
22.75,-3.99,4.53345057272218,-0.371497555277433,4.73424617855574,-0.406957914090546
23.25,-4.41,4.53448222765583,-0.380274628001916,4.73499953126255,-0.406554558020514
23.75,-4.2,4.53548341636178,-0.387962327217644,4.73567782629406,-0.404670512065529
24.25,-4.62,4.53642628367065,-0.394627463054317,4.73625455391308,-0.401088095076805
24.75,-4.41,4.53727203091763,-0.401121648993963,4.73669310752933,-0.397690996550919
25.25,-4.83,4.53798418122011,-0.4062795442205,4.73696467577752,-0.393476837147494
25.75,-4.62,4.53852982328119,-0.411994827019724,4.73704554972218,-0.391251621893281
26.25,-5.04,4.5388817866011,-0.416081042503619,4.7369202210685,-0.389166142420824
26.75,-4.83,4.53903570234948,-0.419276310013815,4.73659010718194,-0.388854528591263
27.25,-5.04,4.53899290768164,-0.422749519501796,4.73605940986844,-0.389638576821818
27.75,-4.83,4.5387410667309,-0.426515137299651,4.73532377061104,-0.392292200903247
28.25,-5.04,4.53828768901614,-0.42905953743861,4.73439525942328,-0.394889735933699
28.75,-4.83,4.53763971248351,-0.431693347603833,4.73328002184365,-0.398175374945991
29.25,-5.04,4.53680062112765,-0.433469991795475,4.7319815549839,-0.400536191780828
29.75,-4.83,4.53577216819281,-0.433672806550495,4.7305020626298,-0.40150840463788
30.25,-5.04,4.5345358660814,-0.432124991572835,4.72882760295671,-0.4006903083254
30.75,-4.83,4.53307649986346,-0.429276051203048,4.72694107835454,-0.398623048571953
31.25,-5.04,4.53137889226136,-0.424826192252874,4.72483356107923,-0.395188299672509
31.75,-4.83,4.52943605847341,-0.419380522894446,4.72249893702608,-0.390991158631108
32.25,-5.04,4.52726110296964,-0.412721363066116,4.7199488649805,-0.386051550351652
32.75,-4.62,4.52488071559945,-0.404651513062179,4.71720824874947,-0.380710081878345
33.25,-4.83,4.5223267552047,-0.395605964241726,4.71430572135612,-0.375131341097281
33.75,-4.41,4.51964375969898,-0.385754176241092,4.71128136175672,-0.369791465988759
34.25,-4.62,4.5168859938058,-0.374419023101847,4.70818230394928,-0.364220767860158
34.75,-4.2,4.51410713030057,-0.362024943222657,4.705049173517,-0.358498211451591
35.25,-4.41,4.51134813933965,-0.349519352878209,4.70191028050125,-0.352718856505852
35.75,-3.99,4.50864508874018,-0.336364259931324,4.69879206296974,-0.346679015548948
36.25,-4.2,4.50602025789372,-0.324125776561378,4.69571036619204,-0.341252155778802
36.75,-3.78,4.50347643072348,-0.312908628836852,4.69266780085234,-0.33601988696423
37.25,-3.99,4.50101828594152,-0.30237447024793,4.68966726038609,-0.330937844035615
37.75,-3.57,4.49866214762181,-0.292535717661634,4.68672280746881,-0.325681653720447
38.25,-3.78,4.49640277786862,-0.284498472087085,4.68383443521753,-0.320969773900979
38.75,-3.36,4.49423356808712,-0.277238666407178,4.68100583826344,-0.316196610767268
39.25,-3.57,4.49214558921491,-0.270938180818489,4.67823975913829,-0.311593529211682
39.75,-3.15,4.49012716782039,-0.26598108839363,4.67553766734413,-0.30733368389028
40.25,-3.36,4.48817425855867,-0.261493578205046,4.67290240682946,-0.302331159925314
40.75,-2.94,4.4862860865458,-0.256456281308238,4.67034206068245,-0.296378459336113
41.25,-3.15,4.4844543958909,-0.250986792890867,4.66785318909115,-0.28895245986206
41.75,-2.73,4.48267223596091,-0.245046953311476,4.6654300373973,-0.281076482713562
42.25,-2.94,4.48093453631058,-0.238249146307096,4.66306911403866,-0.271982601196298
42.75,-2.52,4.47923160866183,-0.23144006936962,4.66075930108637,-0.262580849718848
43.25,-2.73,4.4775623444224,-0.224456776864967,4.65849280273092,-0.252467979527506
43.75,-2.31,4.47592927356841,-0.216504091301345,4.65626743350392,-0.241668058099258
44.25,-2.52,4.47433237274964,-0.208890503448399,4.6540783124725,-0.231051114767983
44.75,-2.1,4.47277277304054,-0.201442460053941,4.65192376640279,-0.221160949520909
45.25,-2.31,4.47124950097679,-0.193867225012993,4.64979995071854,-0.211457808901092
45.75,-1.89,4.46975692183141,-0.188041034465688,4.64770033285992,-0.203867242274327
46.25,-2.1,4.46830092993669,-0.18356788056731,4.64562744114968,-0.197099674051507
46.75,-1.68,4.46688366617696,-0.179919482512397,4.64358513534644,-0.191560528574662
47.25,-1.89,4.46549059117959,-0.176570379111025,4.64156703865502,-0.186165691100463
47.75,-1.47,4.46411111775302,-0.174667553909166,4.63956479160342,-0.18192370499668
48.25,-1.68,4.46273638132999,-0.172732483772243,4.637572964516,-0.177338571578405
48.75,-1.26,4.46135535296877,-0.171340930800868,4.63558425255372,-0.173386846670121
49.25,-1.47,4.45996790786193,-0.171253457038018,4.63360121571225,-0.170620524100858
49.75,-1.05,4.45857561547966,-0.170213557735259,4.63163025979794,-0.167636012612609
50.25,-1.26,4.45717972329808,-0.169501330611491,4.62967510197946,-0.165331192347069
50.75,-0.84,4.45581565790201,-0.168421607553666,4.62777288004075,-0.163477820530076
51.25,-1.05,4.45452256114091,-0.166987645551952,4.62596941857214,-0.162467982409705
51.75,-0.63,4.4533241404785,-0.166441069271683,4.62428976454069,-0.162851953768764
52.25,-0.84,4.45226352833356,-0.165691716747396,4.62277650169227,-0.163476690502055
52.75,-0.42,4.45138517773917,-0.164741006096163,4.6214752791137,-0.164785255641609
53.25,-0.63,4.45071958978301,-0.164213635133242,4.62042217285272,-0.166805989147823
53.75,-0.21,4.45027826138421,-0.164673291160664,4.61963500471796,-0.169896331187855
54.25,-0.42,4.45006116018948,-0.164416522623725,4.61911866278293,-0.172975319516931
54.75,0,4.45004991824294,-0.165427025115238,4.61885685342623,-0.17781524226538
55.25,-0.21,4.45021924306727,-0.166744981317023,4.61882499201121,-0.18354243816028
55.75,-0.63,4.45053533625428,-0.168083626276556,4.61898655111795,-0.189626791340493
56.25,-1.05,4.45095379647582,-0.170304815877526,4.61929476834254,-0.196876381224614
56.75,-0.84,4.45143187305736,-0.174841912501744,4.61969995143417,-0.20613248689319
57.25,-1.26,4.45194335157286,-0.180140891297922,4.62016972908878,-0.21566993904699
57.75,-1.05,4.4524683423424,-0.186543059799968,4.62068369688997,-0.225535206805242
58.25,-1.47,4.4529980822086,-0.193574079028573,4.62122719542478,-0.235404817136163
58.75,-1.26,4.45353177136205,-0.201381345362893,4.62179324105812,-0.245790150207732
59.25,-1.68,4.45407323752255,-0.208897330715022,4.62238302427522,-0.255313084320051
59.75,-1.47,4.45462700848615,-0.217961813399987,4.62299743853554,-0.265905716956156
60.25,-1.89,4.4551967677722,-0.225750517525576,4.62363964986694,-0.275169905513412
60.75,-1.68,4.45578351366012,-0.232991266711225,4.62430373127971,-0.283998075710875
61.25,-2.1,4.45639569531752,-0.239511276928053,4.62499248348789,-0.291757195903848
61.75,-1.89,4.4570417256258,-0.244766206935501,4.62571438664294,-0.298809535216904
62.25,-2.31,4.45771940138552,-0.249072718963902,4.62646884957102,-0.305411868959336
62.75,-2.1,4.45842179806886,-0.25353840406105,4.62725177424423,-0.312466669505017
63.25,-2.52,4.45914920258222,-0.256134350125055,4.62806588345757,-0.318488114210972
63.75,-2.31,4.45990879733334,-0.257819083323463,4.6289207182585,-0.324486905644035
64.25,-2.73,4.46070795990856,-0.259913207771142,4.62982440705761,-0.330584596041944
64.75,-2.52,4.46154574164414,-0.262175604955047,4.63078219026549,-0.336830208831569
65.25,-2.94,4.46241625453604,-0.264729455342967,4.63179300675914,-0.343057909580844
65.75,-2.73,4.46331596042144,-0.269295334560839,4.63285388033235,-0.350447085582904
66.25,-3.15,4.46425301205271,-0.274801807567816,4.63396906558272,-0.357592133528514
66.75,-2.94,4.46523476654605,-0.281298989608649,4.63514274858674,-0.364362595744502
67.25,-3.36,4.46626378799111,-0.2892894032554,4.63637104761461,-0.371303898473856
67.75,-3.15,4.46733935745046,-0.298784307966916,4.63764696245201,-0.378644571006489
68.25,-3.57,4.46846394841842,-0.308549117448149,4.63896559047693,-0.384798556815961
68.75,-3.36,4.46963859903886,-0.319426962855802,4.64032535150239,-0.390791113612933
69.25,-3.78,4.47086682067205,-0.330504506102731,4.64172296635455,-0.396201944520609
69.75,-3.57,4.47215490831066,-0.341182241759318,4.64315895170716,-0.400613010563807
70.25,-3.99,4.47350703913683,-0.352475425309541,4.64462539417196,-0.404278460456937
70.75,-3.78,4.47491508909842,-0.364516378773738,4.64611148730377,-0.407373876645312
71.25,-4.2,4.47637489776233,-0.375021552537867,4.64761367327256,-0.409065702128958
71.75,-3.99,4.47787241924016,-0.3850180308269,4.64910567326027,-0.409879071628833
72.25,-4.41,4.47937781334463,-0.394446231731503,4.65054872325897,-0.409178828866926
72.75,-4.2,4.48085325053035,-0.403030011101331,4.651908364448,-0.407799705400417
73.25,-4.62,4.48224325214166,-0.410511847024253,4.65313374623485,-0.405500173811851
73.75,-4.41,4.48347934329517,-0.417355719834335,4.65416438867964,-0.403400972057558
74.25,-4.83,4.48448447477118,-0.422897396663355,4.65493413630377,-0.40109201790182
74.75,-4.62,4.48518614934083,-0.426829737433325,4.65537718064044,-0.398929611751651
75.25,-5.04,4.48550880949534,-0.429462204991105,4.6554281101863,-0.39651641504626
75.75,-4.83,4.48539716375748,-0.430300948715411,4.65503940473621,-0.394209779376761
76.25,-5.25,4.48481826964389,-0.429298568927496,4.65418702885666,-0.391540088612284
76.75,-4.83,4.48377833160039,-0.426905096750644,4.65287762744082,-0.388895244564332
77.25,-5.04,4.48231846818101,-0.422736815908353,4.6511494652898,-0.385339298353042
77.75,-4.62,4.48050983539533,-0.416337315054286,4.64906809450473,-0.381057941502273
78.25,-4.83,4.47843160080252,-0.408486474073829,4.64670931884851,-0.376616817300924
78.75,-4.41,4.47616919782029,-0.398839755448986,4.6441484481519,-0.371909259123712
79.25,-4.62,4.47379417443234,-0.387316194324791,4.64145438260961,-0.366798759442029
79.75,-4.2,4.47137276859361,-0.374965485497553,4.63869261780916,-0.361694557310726
80.25,-4.41,4.46895554751157,-0.361491451383625,4.63590943290074,-0.355786186755307
80.75,-3.99,4.46657525212838,-0.347492553256399,4.63313528257242,-0.349975171583282
81.25,-4.2,4.46424994497524,-0.333579210813276,4.63038875286787,-0.343330031063614
81.75,-3.78,4.46199037074655,-0.319822352963244,4.62768589068457,-0.336490089252302
82.25,-3.99,4.45979721719691,-0.305804992675461,4.62502759172042,-0.327923124556571
82.75,-3.57,4.45766786852831,-0.292526124903149,4.62241146216185,-0.318635981255156
83.25,-3.78,4.45560032015067,-0.281200348687166,4.61983716272159,-0.309166846361338
83.75,-3.36,4.45358836170905,-0.270742087668412,4.61729811834727,-0.299059357191176
84.25,-3.57,4.45162028286746,-0.261091106923847,4.61478797428211,-0.288656290625701
84.75,-3.15,4.44969044757197,-0.253732128820811,4.6123047733428,-0.279248857683049
85.25,-3.36,4.44779866640288,-0.24700113738556,4.60985076404473,-0.270154330539223
85.75,-2.94,4.44594716064003,-0.241055518405213,4.60743521745491,-0.261920555174084
86.25,-3.15,4.44414108300183,-0.236102835284285,4.60506869814334,-0.255124631815762
86.75,-2.73,4.44238044548346,-0.230769547248226,4.60275888823007,-0.24918692617386
87.25,-2.94,4.44066775937112,-0.225846360564286,4.60051479802815,-0.24460227498034
87.75,-2.52,4.43899731258737,-0.221396067251333,4.59833653010062,-0.241186567719962
88.25,-2.73,4.43736972625777,-0.21720087193083,4.59622499093602,-0.238454468772005
88.75,-2.31,4.43579185908629,-0.213463259803189,4.59418562009923,-0.236355017763266
89.25,-2.52,4.43426915446829,-0.211655247418083,4.59221638048039,-0.235272277868607
89.75,-2.1,4.43280154667312,-0.210718039547304,4.59031015210184,-0.234990782978766
90.25,-2.31,4.43138378732956,-0.210623125539046,4.5884601157714,-0.234825512738436
90.75,-1.89,4.43001701060256,-0.211371245095699,4.58666198223627,-0.234559596533741
91.25,-2.1,4.42871408733127,-0.215292884416543,4.58492340271108,-0.236684425956416
91.75,-1.68,4.42748178041082,-0.217541933251857,4.58324684962642,-0.237135380806715
92.25,-1.89,4.42632156497348,-0.220590025183951,4.58163162064831,-0.238301886882166
92.75,-1.47,4.42524119034408,-0.222505469419198,4.5800858013871,-0.238414900837518
93.25,-1.68,4.42424428174303,-0.223032156805745,4.57861199631234,-0.237278912895643
93.75,-1.26,4.42333309494071,-0.223981911033138,4.57721596533922,-0.236754851103346
94.25,-1.47,4.42251543206557,-0.224885418993899,4.57590486035616,-0.235757519795326
94.75,-1.05,4.42178912498157,-0.224231773861577,4.5746790125444,-0.233679405912481
95.25,-1.26,4.42114002106235,-0.223020885425989,4.57352986051816,-0.230565858696316
95.75,-0.84,4.4205472166722,-0.221292664051002,4.57244109588817,-0.226561987513027
96.25,-1.05,4.41998083821009,-0.217465568434225,4.57139081833225,-0.220100502708871
96.75,-0.63,4.41941846959538,-0.21378419251608,4.57036180510907,-0.213437957674012
97.25,-0.84,4.41885198746767,-0.208866458280815,4.56935081488407,-0.205640566841676
97.75,-0.42,4.41828505990603,-0.204106229706909,4.5683645698238,-0.198555794843071
98.25,-0.63,4.41773017400307,-0.199310264144453,4.56742057530229,-0.192322665601181
98.75,-0.21,4.41720672261795,-0.195788645136693,4.56654007933701,-0.188923216265366
99.25,-0.42,4.41674330216417,-0.192533743313901,4.56575535465844,-0.187306701902306
99.75,0,4.41636709597952,-0.191072626125193,4.56509741408012,-0.188542107461308
100.25,-0.42,4.41609966938744,-0.190485568814157,4.56458804991584,-0.191933475697181
100.75,-0.21,4.41595034647608,-0.191160845448001,4.56423609321911,-0.197602740706244
101.25,-0.63,4.41591613566823,-0.191508627943971,4.56403876491937,-0.203368908913607
101.75,-0.42,4.41598877747214,-0.19495291332439,4.56398780831373,-0.211966837616119
102.25,-0.84,4.41615980018901,-0.197616821590061,4.56407451725657,-0.219864566310129
102.75,-0.63,4.41641820812319,-0.200732565736642,4.56428366782708,-0.227728991610509
103.25,-1.05,4.41675126785045,-0.203903630619074,4.56460011515539,-0.23497311101189
103.75,-0.84,4.41714554687798,-0.206369639908038,4.56500712883422,-0.241090712847359
104.25,-1.26,4.41758481124422,-0.208242890691377,4.56548979624601,-0.246343897140897
104.75,-1.05,4.41805337557297,-0.211072457611678,4.56603252775797,-0.251938910117945
105.25,-1.47,4.41854819412415,-0.212773735020241,4.56662883532062,-0.256366881883278
105.75,-1.26,4.4190731804477,-0.213582587772018,4.56728029459007,-0.259880011694044
106.25,-1.68,4.41963751765648,-0.214859014891025,4.56799362105745,-0.26386175974244
106.75,-1.47,4.42024102983688,-0.216088931434871,4.56876528398091,-0.268094876789347
107.25,-1.89,4.42088171194641,-0.217300681860547,4.56959113927614,-0.272199448596432
107.75,-1.68,4.42155648838532,-0.220361958976365,4.57046821325759,-0.277775971375627
108.25,-2.1,4.42226854831407,-0.224105305399486,4.57139582540702,-0.283769388911677
108.75,-1.89,4.42302834062657,-0.227739845027968,4.57238129628335,-0.289462959187912
109.25,-2.31,4.42383368818178,-0.232758432276106,4.57342287035594,-0.296431331189995
109.75,-2.1,4.42467714255153,-0.239055210597693,4.57451065431465,-0.304694171359468
110.25,-2.52,4.42555425409579,-0.244981887935096,4.57564172365655,-0.312473761049493
110.75,-2.31,4.42646187085458,-0.250999163611009,4.57681758319531,-0.319873310194569
111.25,-2.73,4.42740294752504,-0.256590311686,4.57804034385877,-0.326962888649206
111.75,-2.52,4.42837682590983,-0.260966986343242,4.57931522155363,-0.332067573105094
112.25,-2.94,4.42938200391269,-0.265030173145454,4.58064082859704,-0.336449703765133
112.75,-2.73,4.43041211736498,-0.269065395792998,4.58201237949245,-0.340194716920565
113.25,-3.15,4.43146664312313,-0.272423902688185,4.58343252910902,-0.342478625508565
113.75,-2.94,4.43254575354457,-0.276975747802969,4.58490020698597,-0.344565322327393
114.25,-3.36,4.433662239833,-0.282884320668856,4.58642099540533,-0.346699201151658
114.75,-3.15,4.43482461047224,-0.290318908618169,4.58799524020598,-0.349173999129686
115.25,-3.57,4.43603421187465,-0.299455187274493,4.58961375282487,-0.352327237650911
115.75,-3.36,4.43729372283898,-0.311197937664629,4.59126789719394,-0.357354916212974
116.25,-3.78,4.43860942381761,-0.323600889991593,4.59295150702477,-0.363012785427688
116.75,-3.57,4.43998897565421,-0.337144457198018,4.59466207272427,-0.370179608274031
117.25,-3.99,4.44143996035063,-0.351656256788283,4.59639358581704,-0.378516079476197
117.75,-3.78,4.44295932702961,-0.36641420196782,4.59814002739831,-0.387318361906476
118.25,-4.2,4.44446283154755,-0.374093975584689,4.5998562880167,-0.392809082336166
118.75,-3.99,4.44594236219186,-0.375089154313441,4.60153609982417,-0.394610681340684
119.25,-4.41,4.44735078868913,-0.374976440376775,4.60311814011899,-0.395433100342311
119.75,-4.2,4.44857223364979,-0.367607808001042,4.60451314375682,-0.39126123314273
120.25,-4.62,4.4495576102496,-0.354453974022419,4.60568288191574,-0.383256719083996
120.75,-4.41,4.45021608957248,-0.334901850637726,4.60653932970782,-0.371791903605472
121.25,-4.83,4.45045524508038,-0.310500151761307,4.60699116007269,-0.356613497719237
121.75,-4.62,4.45021519361007,-0.285055861970082,4.60696331121949,-0.341265374225668
122.25,-5.04,4.4494669907204,-0.262143361416639,4.60640331790532,-0.32635217954169
122.75,-4.83,4.4482214193356,-0.244311825099239,4.60529097832411,-0.314350780124307
123.25,-5.25,4.44652475800961,-0.234011201718311,4.60364320259636,-0.306107041412448
123.75,-5.04,4.44446526436181,-0.231519798293784,4.60152384948728,-0.301962661286501
124.25,-4.62,4.44214195057947,-0.234836723869113,4.59901876448451,-0.300146650374831
124.75,-4.2,4.43966741471099,-0.242962908650334,4.59623823131145,-0.301349661949733
125.25,-4.41,4.43715023400932,-0.252842927918047,4.59330327755061,-0.303790340150643
125.75,-3.99,4.434668451536,-0.260923381958279,4.59031353660179,-0.305410515683155
126.25,-4.2,4.43227101293696,-0.266328624849126,4.58734253893983,-0.305995134731316
126.75,-3.78,4.42998590564115,-0.267707526985009,4.58444233846666,-0.305082760201896
127.25,-3.99,4.42781459534236,-0.265366346908645,4.58163924577507,-0.30296997923583
127.75,-3.57,4.42574945176469,-0.260933468092069,4.57894376454071,-0.300248068122189
128.25,-3.78,4.4238059746783,-0.258488658966398,4.57636997512222,-0.298970882595558
128.75,-3.36,4.42194631783756,-0.255225400674878,4.57390102443153,-0.297639220702076
129.25,-3.57,4.42016177091207,-0.249860144661466,4.57154151752341,-0.294851743588595
129.75,-3.15,4.41846580158291,-0.246628709966713,4.56929423139212,-0.29326321131141
130.25,-3.36,4.41682296125187,-0.244067123767164,4.56712573502651,-0.2912978352236
130.75,-2.94,4.41523467421678,-0.242772914121613,4.56503475696621,-0.289267656152526
131.25,-3.15,4.41370511473281,-0.242529575672165,4.56301910168375,-0.287148667603873
131.75,-2.73,4.41223027614078,-0.241310315166733,4.56107254564656,-0.28342669646334
132.25,-2.94,4.41080345598558,-0.239102314816757,4.55918087721202,-0.277855039575572
132.75,-2.52,4.40941201306157,-0.236831449333988,4.55733121520392,-0.271652998098391
133.25,-2.73,4.40805381172296,-0.233975326925915,4.55551674218668,-0.264355717326153
133.75,-2.31,4.40673065132784,-0.229732875571434,4.5537329454539,-0.255964111720392
134.25,-2.52,4.40543944292642,-0.225742486643599,4.55197631368296,-0.247205690395228
134.75,-2.1,4.4041806106768,-0.220875053983114,4.55024661541345,-0.237492626283672
135.25,-2.31,4.40295117572798,-0.216463244214941,4.54854137364632,-0.227673200390984
135.75,-1.89,4.40174390885782,-0.213316026705559,4.54685724149047,-0.219026603826805
136.25,-2.1,4.40055706881506,-0.210275196188319,4.54519446229079,-0.210185252199168
136.75,-1.68,4.39939489017162,-0.207422936093723,4.54355547636765,-0.202490698861526
137.25,-1.89,4.39825825752173,-0.204466489981074,4.54194314875,-0.195608815910979
137.75,-1.47,4.39714564735489,-0.200817399924748,4.54035576653599,-0.189657645529644
138.25,-1.68,4.39604720257386,-0.195881327330925,4.53878458955092,-0.183831550523276
138.75,-1.26,4.39495718992051,-0.190874138822959,4.53722449828237,-0.179336740517828
139.25,-1.47,4.39387323106377,-0.185416598920613,4.53567281905052,-0.175582984047663
139.75,-1.05,4.39279076510169,-0.179454982597031,4.53412495631141,-0.172357224852939
140.25,-1.26,4.3917199915892,-0.173843644053533,4.53259121011884,-0.169854139504683
140.75,-0.84,4.39067212383964,-0.168416374661861,4.53108674450341,-0.167966019771316
141.25,-1.05,4.38965767420711,-0.162796199746748,4.52962708812665,-0.165971891584965
141.75,-0.63,4.38869840272226,-0.158763666973437,4.52823798586478,-0.165032279892672
142.25,-0.84,4.38782855724814,-0.155850618161289,4.52695671719805,-0.164785570611569
142.75,-0.42,4.38707920666498,-0.15412747739622,4.525815941379,-0.16490616856429
143.25,-0.63,4.38647188748662,-0.15382124469805,4.52484505535826,-0.165948422330926
143.75,-0.21,4.38602308736207,-0.15561585967436,4.52406485573455,-0.168545333114268
144.25,-0.42,4.38574309968918,-0.157825463048802,4.52348852027473,-0.171302940379646
144.75,0,4.38562902416176,-0.16202091965392,4.52311768614841,-0.175627373598198
145.25,-0.42,4.38567354600538,-0.166171470432228,4.52294667881959,-0.180174317181556
145.75,-0.21,4.38587038093595,-0.169318460574309,4.52296603183818,-0.184358440500545
146.25,-0.63,4.38619505508897,-0.172616974982335,4.52315282494758,-0.18929518821925
146.75,-0.42,4.38661346611914,-0.175586327411964,4.52347297789757,-0.194333789411942
147.25,-0.84,4.38710273574123,-0.177027473915294,4.52389730376385,-0.198551579296871
147.75,-0.63,4.38763876349711,-0.178239044714076,4.52440132153284,-0.202813650268476
148.25,-1.05,4.38820961126733,-0.178474805709671,4.52497182032115,-0.206668058598724
148.75,-0.84,4.38880876565661,-0.177783554284903,4.52559636988763,-0.210073348263887
149.25,-1.26,4.38943197978497,-0.177300932314807,4.52626862666011,-0.213322285778168
149.75,-1.05,4.39007395083493,-0.178448804530209,4.52698210454394,-0.217770408593858
150.25,-1.47,4.39073217414608,-0.180151656094963,4.52773338411435,-0.222431302395077
150.75,-1.26,4.39140433936346,-0.184839539546114,4.52851832514793,-0.229224043126024
151.25,-1.68,4.39208923377752,-0.190596793378948,4.5293342157417,-0.236834813397226
151.75,-1.47,4.39279389158923,-0.196745793916457,4.53018302352875,-0.245153234384939
152.25,-1.89,4.39352151904768,-0.204507842876539,4.5310683196006,-0.254934419237918
152.75,-1.68,4.39427105334828,-0.2124355942528,4.53198787413343,-0.265551741990772
153.25,-2.1,4.39504076678043,-0.21945941531873,4.53294319640846,-0.275930462218507
153.75,-1.89,4.395826556352,-0.226457524498644,4.53393534362882,-0.286989216382517
154.25,-2.31,4.39663724543545,-0.232106074217471,4.53497314527122,-0.29751583387082
154.75,-2.1,4.3974823057708,-0.235898826624292,4.53606988910386,-0.306747694331369
155.25,-2.52,4.39836301893184,-0.238924072241365,4.53723200241445,-0.315762179389018
155.75,-2.31,4.39927895615887,-0.242007375488493,4.53846328488472,-0.324648512613883
156.25,-2.73,4.40023479919813,-0.244358256434676,4.53976220478049,-0.33197410551406
156.75,-2.52,4.40122554346251,-0.248260863621437,4.54112654057681,-0.339257219979477
157.25,-2.94,4.40225432325306,-0.253407972445586,4.54256035848914,-0.346430286734409
157.75,-2.73,4.40332035186745,-0.259737692093918,4.54405563430989,-0.352801609761632
158.25,-3.15,4.40441589618598,-0.267393342697889,4.5455970120228,-0.358044277848102
158.75,-2.94,4.40553936292146,-0.276913506938738,4.54717601116179,-0.362813859747182
159.25,-3.36,4.40669507592886,-0.28711191894242,4.54878742009833,-0.366908479435039
159.75,-3.15,4.40788886346873,-0.29871627309594,4.55042520535889,-0.371304860913913
160.25,-3.57,4.40912881967817,-0.311193386622075,4.55208767117098,-0.376035085141768
160.75,-3.36,4.41042283964522,-0.323825673494403,4.5537782948347,-0.381057912373702
161.25,-3.78,4.4117770955903,-0.336847745161349,4.55549781051986,-0.386991570811599
161.75,-3.57,4.41318874637172,-0.350049034988235,4.55724673263669,-0.39348519421285
162.25,-3.99,4.41466226068643,-0.361740549202029,4.55902457069708,-0.399376440716338
162.75,-3.78,4.41620210448285,-0.372962629952219,4.56083554647109,-0.405066079855864
163.25,-4.2,4.41781849937554,-0.384013510585631,4.56268523047028,-0.410397306751257
163.75,-3.99,4.41951536462523,-0.39434140232232,4.56457582974297,-0.414205176448331
164.25,-4.41,4.42119767727142,-0.40503075759388,4.56642124533729,-0.417690631733461
164.75,-4.2,4.42278490842259,-0.41583493640315,4.56814046498266,-0.420173359561662
165.25,-4.62,4.42423887133927,-0.425378386859608,4.56969392932181,-0.420363554834731
165.75,-4.41,4.42547174180027,-0.434447469225207,4.57099260663108,-0.420244171583722
166.25,-4.83,4.42637918461194,-0.443199247261363,4.57193954399236,-0.42013355863654
