"TIME","POSITION","RHO_S1","RHO_S1_DIFF","RHO_S2","RHO_S2_DIFF"
73.75,-9.45,5.20338983046608,-0.658406467111783,5.89172238571062,-0.288576727692116
74.25,-9.03,5.19981840075505,-0.574130849017045,5.88597688339482,-0.244057261107916
74.75,-9.24,5.19620583363574,-0.495397924291117,5.88038404570356,-0.197852933019853
75.25,-8.82,5.19267446751947,-0.428118092875051,5.87499936325318,-0.159575336331927
75.75,-9.03,5.18922174672303,-0.366775170209343,5.8698162018768,-0.125381036045382
76.25,-8.61,5.18588452993425,-0.316155202515723,5.86483995303938,-0.0965332022457177
76.75,-8.82,5.18265292394028,-0.27175597750122,5.86006408416729,-0.0722333237474495
77.25,-8.4,5.17950171777698,-0.23583902547913,5.85548109015668,-0.0528598877992146
77.75,-8.61,5.17639472724486,-0.204497137865515,5.8510645736588,-0.0380341768951254
78.25,-8.19,5.1733100031715,-0.179020042073486,5.84678424857492,-0.0272144689070886
78.75,-8.4,5.17024016002946,-0.157562574449946,5.84260470060487,-0.0185809211769521
79.25,-7.98,5.16718460789074,-0.13807656325246,5.83849143789087,-0.0118689285796618
79.75,-8.19,5.16418289672216,-0.120604591548895,5.83442177346802,-0.00536769554081954
80.25,-7.77,5.16127759373613,-0.104028994063824,5.83038161595291,-0.000181618086645111
80.75,-7.98,5.15852285712801,-0.0888112441804401,5.82637171433632,0.00689309803899827
81.25,-7.56,5.15593813080831,-0.0776624685275577,5.8224043207346,0.0126023380710829
81.75,-7.77,5.15353125119027,-0.0673831621215831,5.81850377662481,0.0185731166493986
82.25,-7.35,5.1512988871745,-0.0625355698439031,5.81469483211722,0.0253973185665073
82.75,-7.56,5.14921371275335,-0.0607018369325387,5.81097439270281,0.0355398516467013
83.25,-7.14,5.14721618081484,-0.062818003906734,5.80734523668508,0.0452317735827263
83.75,-7.35,5.1452340519278,-0.0658502561311645,5.80381165338027,0.058715314800398
84.25,-6.93,5.14322019399191,-0.0702760841520415,5.80036937773077,0.0735076144983722
84.75,-7.14,5.14113437854578,-0.0734149534603343,5.79701998000755,0.0929538264557276
85.25,-6.72,5.13896135870026,-0.0748177252081833,5.79376957629613,0.114051089505408
85.75,-6.93,5.13670480378462,-0.0738495180868347,5.79061800764454,0.138515113542608
86.25,-6.51,5.13437454550143,-0.0695501852910626,5.78756033195123,0.161954180693413
86.75,-6.72,5.13200380167341,-0.0598829625951973,5.78458960521637,0.186102550530252
87.25,-6.3,5.12961055322061,-0.0499225741217963,5.78168850906096,0.205991540467797
87.75,-6.51,5.12721507236311,-0.0356547808946374,5.77884281685314,0.224309934632906
88.25,-6.09,5.12484028556528,-0.0219436925908377,5.77604965972407,0.238600933416518
88.75,-6.3,5.12248156087951,-0.00791974067079688,5.77329246658942,0.250813062083369
89.25,-5.88,5.12011988753095,0.00223979223499178,5.77057046855463,0.26006144888658
89.75,-6.09,5.1177342616057,0.0112273335250711,5.76788465727624,0.2693573016655
90.25,-5.67,5.11531212669985,0.0167746058288585,5.76525839178421,0.278940238993886
90.75,-5.88,5.1128377925205,0.0231731506817446,5.76272316359561,0.291036592880129
91.25,-5.46,5.11032128077888,0.027907240563191,5.76031943219144,0.305893069111475
91.75,-5.67,5.10777239230215,0.034912176196048,5.758094050083,0.325340494952312
92.25,-5.25,5.1052114431077,0.0424445597996292,5.75609353876661,0.34751111192888
92.75,-5.46,5.1026701389109,0.0538525542429466,5.75436238361262,0.373002802409103
93.25,-5.04,5.10017464153403,0.0669146274144274,5.75292924910622,0.40181479690368
93.75,-5.25,5.09774370104388,0.0833623943625048,5.75179384700251,0.433235411508761
94.25,-4.83,5.09539146596463,0.101332951757217,5.75095489528797,0.464903264921398
94.75,-5.04,5.09313712816639,0.120254594868148,5.75040045156413,0.49618207904735
95.25,-4.62,5.09100145725627,0.139631859551596,5.75012027410149,0.527456899468774
95.75,-4.83,5.08899532930494,0.159108760485923,5.75009329316865,0.558783013036513
96.25,-4.41,5.08714142882849,0.176772029389928,5.75031479678065,0.59048191642359
96.75,-4.62,5.08546508492009,0.192830510180953,5.75078194391874,0.621409658365839
97.25,-4.2,5.08400094488452,0.209001896796775,5.75150377174907,0.654421969521288
97.75,-4.41,5.08276889886393,0.223031153343437,5.75248580958083,0.687545594886584
98.25,-3.99,5.08177940997465,0.237580152335832,5.75373774089587,0.722014829257775
98.75,-4.2,5.08104245484026,0.252363420188918,5.75527445919822,0.756871225445049
99.25,-3.78,5.08056492009453,0.268310711155905,5.75711524141147,0.793273133709768
99.75,-3.99,5.08033593939761,0.285589577320278,5.75926662863672,0.830052839775835
100.25,-3.57,5.08035864621401,0.305070788796282,5.76175311278056,0.869272284821952
100.75,-3.78,5.08063607319124,0.323648224876626,5.76458808678679,0.908160268373346
101.25,-3.36,5.08116927057295,0.346103183569134,5.76777817027597,0.949138970674989
101.75,-3.57,5.08195636030642,0.368598005354095,5.77133461728714,0.989914044390145
102.25,-3.15,5.08301026040224,0.395053150849161,5.7752856108353,1.03494453430553
102.75,-3.36,5.08434168523038,0.422386199061617,5.77964951611978,1.07900167135573
103.25,-2.94,5.08598687027909,0.454979123967174,5.7844735097468,1.12921876931654
103.75,-3.15,5.08796808263871,0.488751362282658,5.78978811521916,1.17832952446447
104.25,-2.73,5.09033168653048,0.529544560934464,5.79565243833807,1.23505121009761
104.75,-2.94,5.09309383406517,0.57560446190002,5.80209021383339,1.29540076497467
105.25,-2.52,5.0963065473264,0.629871519057733,5.80916587856659,1.36400588777177
105.75,-2.73,5.10001780640325,0.68721504109035,5.81694662410934,1.4344354537414
106.25,-2.31,5.10429454385352,0.758437466227749,5.82550634990426,1.5197119921572
106.75,-2.52,5.10918015483762,0.834715865810862,5.83489199462435,1.61017932691289
107.25,-2.1,5.11474285723386,0.924068400224388,5.84518906724195,1.71764588022354
107.75,-2.31,5.12104754861287,1.01724996950883,5.85646605234768,1.8260709907725
108.25,-1.89,5.1281976607256,1.12414952772704,5.86881343310426,1.95166240829114
108.75,-2.1,5.13627079841015,1.22992127279612,5.88230753894308,2.07162748722188
109.25,-1.68,5.1453427461934,1.34530847790812,5.89708446543993,2.20844571783998
109.75,-1.89,5.15545095355101,1.45944279046286,5.91324187139471,2.33572716721865
110.25,-1.47,5.1666548682802,1.58141047766494,5.93088810076078,2.47500623924047
110.75,-1.68,5.17897955157429,1.69811977317695,5.95011387215243,2.60681225715087
111.25,-1.26,5.19254904401888,1.83340754402047,5.97103707278717,2.75331940556816
111.75,-1.47,5.20740890272603,1.96295910220247,5.99369560282383,2.89570535224953
112.25,-1.05,5.22361653126895,2.11132619998794,6.01812489278935,3.05514720296431
112.75,-1.26,5.24125190324628,2.25863996229956,6.04431086291541,3.21018964583701
113.25,-0.84,5.2604905739388,2.43403481888535,6.07231995186388,3.39532874852156
113.75,-1.05,5.28126619828542,2.61640520302477,6.10190304655404,3.58056501110223
114.25,-0.63,5.30327860246701,2.80848753668569,6.13250145659862,3.77320398965138
114.75,-0.84,5.32621120213034,3.01359390243118,6.16359682674644,3.97587650268624
115.25,-0.42,5.34951889544016,3.2177488982501,6.1944734427693,4.17493506815345
115.75,-0.63,5.37244641165432,3.42410066741787,6.22426183728438,4.37500283950093
116.25,-0.21,5.3940092825178,3.6166182639777,6.25190087512495,4.56012521718938
116.75,-0.42,5.41310859083664,3.79500938825896,6.276237789131,4.72969786862145
117.25,0,5.42859468302848,3.94276856173009,6.29606452871542,4.86533077090774
117.75,-0.21,5.43948956365471,4.06692562258791,6.31035358288764,4.9766270616868
118.25,0.21,5.44508035027539,4.14930457966971,6.31835072692539,5.04012899468797
118.75,-0.21,5.44510884850735,4.20322206585979,6.31975623864115,5.07528878362508
119.25,0,5.43970573554893,4.21620842156399,6.31469058196242,5.0631920291025
119.75,-0.42,5.42945329535088,4.19819208320441,6.30377394645476,5.02635970094171
120.25,-0.21,5.41514120123435,4.14665944216967,6.28788652233868,4.9538273846005
120.75,-0.63,5.39774023371771,4.07349558595063,6.26809264916695,4.86835521212272
121.25,-0.42,5.37816499488133,3.96479661744832,6.24542975239555,4.75406762365145
121.75,-0.84,5.35735521516388,3.84428945349624,6.22092470171114,4.63494402987059
122.25,-0.63,5.33605383586979,3.69624595760543,6.19537813584666,4.49518194214359
122.75,-1.05,5.31487298185647,3.53797622930839,6.16945049349118,4.35602136108006
123.25,-0.84,5.29418835901407,3.35318160697152,6.14355674833918,4.19338856533406
123.75,-1.26,5.27436759509076,3.16519211728069,6.11811418918264,4.03705681900431
124.25,-1.05,5.25559557987691,2.95835233146973,6.09336341281816,3.86098078724026
124.75,-1.47,5.23792218402088,2.74512350549921,6.06938689009458,3.68104713448827
125.25,-1.26,5.22134645245784,2.52758483153296,6.0462063257023,3.49216216262316
125.75,-1.68,5.20583002955351,2.30665660127842,6.02382050680307,3.29851298432139
126.25,-1.47,5.19132312344164,2.08535959414769,6.00221580159639,3.09708258174813
126.75,-1.89,5.17778982972959,1.86999147355992,5.98140268501489,2.896923348553
127.25,-1.68,5.16519993282205,1.66286686260553,5.96139440278304,2.69569985989641
127.75,-2.1,5.1535247937308,1.4686231741934,5.94222580992335,2.49899562800766
128.25,-1.89,5.14274457320009,1.2926422692683,5.92394159914184,2.31189724331834
128.75,-2.31,5.13284937643324,1.13350502898261,5.90658919211338,2.13421956024506
129.25,-2.1,5.12383311277815,0.99750767626879,5.89022444779758,1.97267540565016
129.75,-2.52,5.11564783550923,0.88190137148511,5.87488207610723,1.82616192666921
130.25,-2.31,5.1082598148223,0.782521759188707,5.86057468001754,1.69204614039165
130.75,-2.73,5.10163878541873,0.698118269382928,5.84731053298941,1.57340039829869
131.25,-2.52,5.09574478639748,0.626160582104088,5.83506022569718,1.46635926611849
131.75,-2.94,5.09050585584254,0.561869865695916,5.82374402120721,1.37037047574707
132.25,-2.73,5.08587321157211,0.504105263085043,5.81328647570041,1.28118865089172
132.75,-3.15,5.08178987018015,0.448643605043874,5.803593645203,1.19612415083744
133.25,-2.94,5.07820987533167,0.396124589808688,5.79456362211336,1.11385237480111
133.75,-3.36,5.07506121550869,0.344969066544106,5.78608668516334,1.03310836961787
134.25,-3.15,5.07230135338446,0.298156361190001,5.77808157302038,0.955891943795133
134.75,-3.57,5.06987130655195,0.250599348867838,5.77046308167726,0.878311315644947
135.25,-3.36,5.06772254514356,0.205701778089436,5.76318518023052,0.80393687409003
135.75,-3.78,5.06581565402733,0.165310226021413,5.75622973023578,0.733524667554483
136.25,-3.57,5.06411930550479,0.128768070340358,5.74959629682539,0.668379263998194
136.75,-3.99,5.0626005062307,0.0961424107459507,5.74328641474851,0.608257986479756
137.25,-3.78,5.06123492795939,0.0686637505799708,5.73731379713833,0.554264479204798
137.75,-4.2,5.06000046238204,0.0433948509351732,5.7316827891068,0.504368810474972
138.25,-3.99,5.05887736498415,0.0222271902640356,5.72639139780779,0.457801719072557
138.75,-4.41,5.05784103296894,0.00458087979285473,5.72144089548158,0.415241166716062
139.25,-4.2,5.05688611521413,-0.0122675980496946,5.716822631616,0.373670835256186
139.75,-4.62,5.0560216010285,-0.0263655529875165,5.71253225198185,0.335173294430234
140.25,-4.41,5.05525939307411,-0.0378097331787971,5.70857159327695,0.298854086561455
140.75,-4.83,5.05460022513769,-0.0485967549976816,5.70493348163355,0.261332293526609
141.25,-4.62,5.05405045655386,-0.0582412542417164,5.70161286158929,0.224866528501292
141.75,-5.04,5.05361574891999,-0.0679232241254716,5.69860126291203,0.187298158601448
142.25,-4.83,5.05328810422453,-0.0780459749902342,5.6958918071644,0.150193923322173
142.75,-5.25,5.05305969946299,-0.0877994420828776,5.69347389848585,0.113564786818879
143.25,-5.04,5.05293420089918,-0.0975747666414673,5.69134735605425,0.0784958558366961
143.75,-5.46,5.05291769688752,-0.109377387088527,5.68950552336437,0.0443639499941276
144.25,-5.25,5.05300328284815,-0.122233809566335,5.68793139864543,0.0131995643508499
144.75,-5.67,5.05322523630877,-0.139586632268342,5.68659703100889,-0.0147156154984187
145.25,-5.46,5.05360991414119,-0.15835947649019,5.68547505655173,-0.0390656048234666
145.75,-5.88,5.05417241203903,-0.180665262159079,5.68456458370863,-0.0628949483060144
146.25,-5.67,5.05494635292193,-0.204377329108982,5.68384290442073,-0.0846269197490463
146.75,-6.09,5.05598946767894,-0.234924687811554,5.68328663528303,-0.105590320538019
147.25,-5.88,5.05735412813028,-0.264235942076497,5.6828978878441,-0.125983530997603
147.75,-6.3,5.05904769122095,-0.294807120468093,5.68268146780395,-0.14834301670131
148.25,-6.09,5.06108731061991,-0.324248256393937,5.68265305390648,-0.17170761497263
148.75,-6.51,5.06347813852793,-0.351345141319759,5.6828336821738,-0.198283150906464
149.25,-6.3,5.06619522187665,-0.372748779926266,5.6832435640997,-0.224731690109499
149.75,-6.72,5.06918789743487,-0.388236209677728,5.68388116743439,-0.251148771972813
150.25,-6.51,5.07238774196533,-0.395475562564387,5.68475128551876,-0.273715754999375
150.75,-6.93,5.07571154198081,-0.396085774224537,5.6858502323456,-0.293974047509326
151.25,-6.72,5.07907183664062,-0.389868643021313,5.68716152017282,-0.308600633180109
151.75,-7.14,5.08239444262605,-0.380945876603697,5.68866750712116,-0.319543911800118
152.25,-6.93,5.08562249275706,-0.368555368781067,5.6903443375303,-0.325065256766138
152.75,-7.35,5.08872037442263,-0.35794546571363,5.69216702245618,-0.327872870367231
153.25,-7.14,5.0916767079078,-0.349156315577558,5.69411854474939,-0.327181506072395
153.75,-7.56,5.09451812855953,-0.344452838838122,5.6961921089445,-0.327340664423066
154.25,-7.35,5.09728713534898,-0.343062823714971,5.69837598585667,-0.327303415764138
154.75,-7.77,5.10002595011273,-0.346605518456127,5.70065400990523,-0.329154408033203
155.25,-7.56,5.10278718025281,-0.355292646564268,5.70301107393013,-0.332819919303788
155.75,-7.98,5.10561917518682,-0.368948005907255,5.70542845164114,-0.338492773679827
156.25,-7.77,5.1085414953699,-0.387017864906435,5.70790171930582,-0.345930003035652
156.75,-8.19,5.11159969988234,-0.411481972267399,5.71042590081213,-0.356708434124979
157.25,-7.98,5.11481625855589,-0.44136579466854,5.7129812920783,-0.368876679986052
157.75,-8.4,5.11824256744814,-0.478340406895015,5.71556219858899,-0.382709754560679
158.25,-8.19,5.12189918513955,-0.52116569725375,5.71817008313107,-0.396490037495016
158.75,-8.61,5.12580967816514,-0.569940427510083,5.72080396024245,-0.411334262981042
159.25,-8.4,5.13000943094706,-0.625221595799331,5.72347155259334,-0.426706680389621
159.75,-8.82,5.13454060957953,-0.687388028890953,5.72620496046576,-0.444041188903864
160.25,-8.61,5.13944310124789,-0.750872295596075,5.72902016660136,-0.461246484156728
160.75,-9.03,5.14452849922585,-0.818165411026832,5.73182824237265,-0.477697857245936
161.25,-8.82,5.14962299552112,-0.881751088897103,5.73455522759131,-0.49417179853935
161.75,-9.24,5.154592043562,-0.934101433364481,5.73714191163017,-0.505686635922303
162.25,-9.03,5.15920509341904,-0.976618218355458,5.73947954957176,-0.516597460418644
162.75,-9.45,5.16317305243509,-0.999422656218314,5.74142213833176,-0.521007690860737
163.25,-9.24,5.16620736951488,-1.00490539536559,5.74280945112535,-0.522433153457683
163.75,-9.66,5.16805139422115,-0.986038397119453,5.74348968377724,-0.51353937732906
164.25,-9.45,5.16854575171991,-0.947963874799831,5.7433635502524,-0.498889418045455
164.75,-9.87,5.16763556112775,-0.886891263272331,5.74238387997477,-0.473335512999408
165.25,-9.66,5.16541128854232,-0.812445828828061,5.74057671542088,-0.441661651910622
165.75,-9.24,5.16207903497907,-0.725609742663247,5.73802927433047,-0.40023323621068
166.25,-8.82,5.15792796656238,-0.635163508610205,5.73489235256944,-0.356617900140209
166.75,-9.03,5.15326509379247,-0.543490194640133,5.73134485771334,-0.3089288022161
167.25,-8.61,5.14839625303414,-0.460117927894569,5.72755871247034,-0.264037228812521
167.75,-8.82,5.14355370806238,-0.381951278453524,5.72367943969717,-0.219618440511011
168.25,-8.4,5.13891059457374,-0.317401675616488,5.71982100141296,-0.181822778946282
168.75,-8.61,5.1345644566165,-0.263099817979509,5.71605813038194,-0.14725191934062
169.25,-8.19,5.13054711702019,-0.220465267660685,5.71243775471948,-0.119547341057207
169.75,-8.4,5.12684048927381,-0.185009670696593,5.70896628076163,-0.0941793312736081
170.25,-7.98,5.12340766840605,-0.159692286795902,5.7056343875486,-0.0773074501680149
170.75,-8.19,5.12027388046307,-0.138076103686528,5.70246176806111,-0.0617395992709761
171.25,-7.77,5.11738787579768,-0.122139722108138,5.69942994254346,-0.0509130726921461
171.75,-7.98,5.11466551748099,-0.108995351276952,5.69649239220582,-0.0405496480244581
172.25,-7.56,5.11209085061669,-0.0970971733651966,5.69362133062137,-0.0323259890899773
172.75,-7.77,5.10966773847491,-0.0863791897732881,5.69079746688438,-0.0229002631916714
173.25,-7.35,5.10739323425722,-0.0765347829917275,5.68800844076675,-0.0138396724548787
173.75,-7.56,5.10526605675446,-0.0663638390236232,5.68523374109879,-0.00278221890276433
174.25,-7.14,5.10324744785355,-0.0602832915274707,5.68246205180282,0.0077949106430149
