TIME_s,R1_Ω,MYO1_mV,R2_Ω,MYO2_mV,APPARENT_06_18_RHO_Ω·m,APPARENT_30_18_RHO_Ω·m,CCR_Ω
36.083,31.417,-0.001,49.649,-0.003,1.184,1.248,669.0
36.084,31.422,0.001,49.648,0.006,1.185,1.248,669.0
36.085,31.427,0.001,49.646,0.002,1.185,1.248,669.0
36.086,31.432,-0.003,49.645,-0.001,1.185,1.248,669.0
36.087,31.437,-0.002,49.644,0.0,1.185,1.248,669.0
36.088,31.442,-0.001,49.642,-0.005,1.185,1.248,669.0
36.089,31.447,0.001,49.641,0.006,1.186,1.248,669.0
36.09,31.451,0.001,49.64,0.003,1.186,1.248,668.0
36.091,31.456,0.0,49.639,-0.001,1.186,1.248,668.0
36.092,31.461,0.0,49.637,-0.002,1.186,1.248,668.0
36.093,31.465,0.001,49.636,-0.008,1.186,1.247,668.0
36.094,31.47,0.003,49.635,0.003,1.186,1.247,668.0
36.095,31.475,-0.001,49.634,0.0,1.187,1.247,668.0
36.096,31.479,0.0,49.633,0.002,1.187,1.247,668.0
36.097,31.484,-0.001,49.632,0.01,1.187,1.247,668.0
36.098,31.489,-0.003,49.631,-0.007,1.187,1.247,668.0
36.099,31.494,0.001,49.63,-0.003,1.187,1.247,668.0
36.1,31.497,-0.001,49.629,0.003,1.187,1.247,668.0
36.101,31.501,0.001,49.628,-0.002,1.188,1.247,668.0
36.102,31.505,0.001,49.627,0.0,1.188,1.247,668.0
36.103,31.509,-0.001,49.626,-0.001,1.188,1.247,668.0
36.104,31.513,0.001,49.625,0.001,1.188,1.247,668.0
36.105,31.517,0.0,49.624,0.0,1.188,1.247,668.0
36.106,31.52,0.001,49.623,-0.003,1.188,1.247,668.0
36.107,31.524,0.001,49.622,0.003,1.188,1.247,668.0
36.108,31.528,-0.002,49.621,-0.002,1.189,1.247,668.0
36.109,31.532,-0.001,49.621,-0.003,1.189,1.247,668.0
36.11,31.535,0.001,49.62,0.005,1.189,1.247,668.0
36.111,31.538,0.001,49.619,0.0,1.189,1.247,668.0
36.112,31.541,-0.001,49.618,0.003,1.189,1.247,668.0
36.113,31.544,0.0,49.617,0.004,1.189,1.247,668.0
36.114,31.547,0.0,49.616,-0.007,1.189,1.247,668.0
36.115,31.551,0.001,49.615,-0.003,1.189,1.247,668.0
36.116,31.554,0.0,49.614,0.004,1.19,1.247,668.0
36.117,31.557,-0.001,49.613,-0.001,1.19,1.247,668.0
36.118,31.56,0.0,49.612,-0.004,1.19,1.247,668.0
36.119,31.563,0.0,49.611,0.003,1.19,1.247,668.0
36.12,31.565,0.0,49.611,0.0,1.19,1.247,668.0
36.121,31.568,-0.001,49.61,0.002,1.19,1.247,668.0
36.122,31.571,0.0,49.609,0.007,1.19,1.247,668.0
36.123,31.573,0.003,49.609,-0.005,1.19,1.247,668.0
36.124,31.576,-0.001,49.608,-0.003,1.19,1.247,668.0
36.125,31.578,-0.003,49.608,-0.002,1.19,1.247,668.0
36.126,31.581,0.0,49.607,0.005,1.191,1.247,668.0
36.127,31.584,0.003,49.607,0.007,1.191,1.247,668.0
36.128,31.586,-0.001,49.606,-0.012,1.191,1.247,668.0
36.129,31.589,0.0,49.606,-0.003,1.191,1.247,668.0
36.13,31.591,0.003,49.605,0.004,1.191,1.247,668.0
36.131,31.592,-0.003,49.604,0.001,1.191,1.247,668.0
36.132,31.594,-0.002,49.604,0.004,1.191,1.247,668.0
36.133,31.596,0.001,49.603,-0.004,1.191,1.247,668.0
36.134,31.598,-0.001,49.602,0.003,1.191,1.247,668.0
36.135,31.6,0.003,49.602,0.005,1.191,1.247,668.0
36.136,31.601,0.002,49.601,-0.008,1.191,1.247,668.0
36.137,31.603,-0.002,49.6,-0.009,1.191,1.247,668.0
36.138,31.605,-0.001,49.599,0.002,1.191,1.247,668.0
36.139,31.607,0.0,49.599,0.006,1.192,1.247,668.0
36.14,31.608,-0.001,49.598,0.0,1.192,1.247,668.0
36.141,31.609,0.0,49.598,0.001,1.192,1.247,668.0
36.142,31.611,-0.001,49.597,0.001,1.192,1.247,668.0
36.143,31.612,0.001,49.597,-0.001,1.192,1.247,668.0
36.144,31.613,0.003,49.597,-0.002,1.192,1.247,668.0
36.145,31.615,-0.001,49.596,0.0,1.192,1.246,668.0
36.146,31.616,-0.002,49.596,0.003,1.192,1.246,668.0
36.147,31.617,0.0,49.595,-0.005,1.192,1.246,668.0
36.148,31.618,0.0,49.595,0.0,1.192,1.246,668.0
36.149,31.62,-0.001,49.594,0.005,1.192,1.246,668.0
36.15,31.621,0.0,49.594,-0.002,1.192,1.246,668.0
36.151,31.622,0.0,49.594,-0.001,1.192,1.246,668.0
36.152,31.623,0.0,49.593,0.003,1.192,1.246,668.0
36.153,31.624,0.002,49.593,-0.002,1.192,1.246,668.0
36.154,31.625,0.0,49.593,-0.005,1.192,1.246,668.0
36.155,31.626,0.0,49.592,0.003,1.192,1.246,668.0
36.156,31.627,0.0,49.592,0.002,1.192,1.246,668.0
36.157,31.628,-0.001,49.592,0.0,1.192,1.246,668.0
36.158,31.629,-0.001,49.591,0.002,1.192,1.246,668.0
36.159,31.631,-0.001,49.591,-0.005,1.192,1.246,668.0
36.16,31.631,0.001,49.591,0.0,1.192,1.246,668.0
36.161,31.632,0.0,49.59,0.005,1.192,1.246,668.0
36.162,31.633,0.001,49.59,0.0,1.193,1.246,668.0
36.163,31.634,0.001,49.59,-0.004,1.193,1.246,668.0
36.164,31.635,-0.002,49.59,0.0,1.193,1.246,668.0
36.165,31.636,0.001,49.59,0.004,1.193,1.246,668.0
36.166,31.637,0.002,49.589,-0.008,1.193,1.246,668.0
36.167,31.638,-0.002,49.589,0.0,1.193,1.246,668.0
36.168,31.639,-0.001,49.589,0.007,1.193,1.246,668.0
36.169,31.64,0.001,49.589,-0.003,1.193,1.246,668.0
36.17,31.64,0.0,49.589,0.0,1.193,1.246,668.0
36.171,31.641,0.0,49.588,0.0,1.193,1.246,668.0
36.172,31.641,0.001,49.588,0.001,1.193,1.246,668.0
36.173,31.642,0.001,49.588,0.003,1.193,1.246,668.0
36.174,31.643,-0.001,49.588,0.001,1.193,1.246,668.0
36.175,31.643,-0.001,49.588,0.0,1.193,1.246,668.0
36.176,31.644,-0.002,49.588,-0.005,1.193,1.246,668.0
36.177,31.644,0.0,49.588,-0.006,1.193,1.246,668.0
36.178,31.645,0.003,49.587,0.001,1.193,1.246,668.0
36.179,31.646,0.002,49.587,0.003,1.193,1.246,668.0
36.18,31.646,-0.002,49.587,-0.003,1.193,1.246,668.0
36.181,31.647,-0.002,49.587,0.001,1.193,1.246,668.0
36.182,31.647,0.0,49.587,0.007,1.193,1.246,668.0
36.183,31.648,0.001,49.587,0.002,1.193,1.246,668.0
36.184,31.648,0.001,49.587,0.0,1.193,1.246,668.0
36.185,31.649,-0.001,49.587,-0.004,1.193,1.246,668.0
36.186,31.649,-0.002,49.587,-0.002,1.193,1.246,668.0
36.187,31.65,0.002,49.587,0.005,1.193,1.246,668.0
36.188,31.65,0.001,49.587,-0.004,1.193,1.246,668.0
36.189,31.651,-0.001,49.587,-0.006,1.193,1.246,668.0
36.19,31.651,0.0,49.587,0.003,1.193,1.246,668.0
36.191,31.652,0.002,49.586,0.001,1.193,1.246,668.0
36.192,31.652,0.0,49.586,-0.001,1.193,1.246,668.0
36.193,31.653,-0.001,49.586,0.004,1.193,1.246,668.0
36.194,31.653,-0.001,49.585,0.005,1.193,1.246,668.0
36.195,31.654,-0.001,49.585,0.0,1.193,1.246,668.0
36.196,31.654,0.0,49.585,-0.008,1.193,1.246,668.0
36.197,31.655,0.001,49.584,-0.001,1.193,1.246,668.0
36.198,31.655,0.003,49.584,0.009,1.193,1.246,668.0
36.199,31.656,-0.001,49.584,-0.006,1.193,1.246,668.0
36.2,31.656,-0.001,49.584,-0.006,1.193,1.246,668.0
36.201,31.657,0.003,49.583,0.003,1.193,1.246,668.0
36.202,31.657,0.0,49.583,-0.001,1.193,1.246,668.0
36.203,31.657,-0.003,49.583,0.006,1.193,1.246,668.0
36.204,31.658,-0.002,49.583,-0.001,1.193,1.246,668.0
36.205,31.658,0.0,49.583,-0.007,1.193,1.246,668.0
36.206,31.658,0.002,49.582,0.005,1.193,1.246,668.0
36.207,31.659,-0.001,49.582,0.002,1.194,1.246,668.0
36.208,31.659,0.001,49.582,-0.002,1.194,1.246,668.0
36.209,31.66,0.001,49.582,0.0,1.194,1.246,668.0
36.21,31.66,-0.002,49.582,0.0,1.194,1.246,668.0
36.211,31.66,0.0,49.582,0.005,1.194,1.246,668.0
36.212,31.66,0.0,49.581,-0.003,1.194,1.246,668.0
36.213,31.66,-0.001,49.581,-0.006,1.194,1.246,668.0
36.214,31.661,0.0,49.581,-0.002,1.194,1.246,668.0
36.215,31.661,0.0,49.581,-0.001,1.194,1.246,668.0
36.216,31.661,0.001,49.581,0.009,1.194,1.246,668.0
36.217,31.661,0.001,49.581,0.002,1.194,1.246,668.0
36.218,31.661,0.0,49.581,-0.004,1.194,1.246,668.0
36.219,31.662,-0.001,49.581,0.001,1.194,1.246,668.0
36.22,31.662,-0.001,49.581,-0.001,1.194,1.246,668.0
36.221,31.662,-0.001,49.581,0.0,1.194,1.246,668.0
36.222,31.662,0.001,49.581,-0.002,1.194,1.246,668.0
36.223,31.662,-0.002,49.581,-0.001,1.194,1.246,668.0
36.224,31.662,-0.001,49.581,0.002,1.194,1.246,668.0
36.225,31.662,0.005,49.58,-0.003,1.194,1.246,668.0
36.226,31.662,0.001,49.58,-0.002,1.194,1.246,668.0
36.227,31.662,-0.003,49.58,0.003,1.194,1.246,668.0
36.228,31.662,0.0,49.58,0.002,1.194,1.246,668.0
36.229,31.662,0.001,49.58,0.002,1.194,1.246,668.0
36.23,31.662,0.0,49.58,0.002,1.194,1.246,668.0
36.231,31.662,0.0,49.581,-0.006,1.194,1.246,668.0
36.232,31.661,-0.001,49.581,0.002,1.194,1.246,668.0
36.233,31.661,-0.002,49.581,0.002,1.194,1.246,668.0
36.234,31.661,0.0,49.582,-0.01,1.194,1.246,668.0
36.235,31.66,0.002,49.582,0.006,1.194,1.246,668.0
36.236,31.66,0.001,49.582,0.004,1.194,1.246,668.0
36.237,31.659,0.0,49.583,-0.005,1.194,1.246,668.0
36.238,31.659,-0.002,49.583,0.002,1.194,1.246,668.0
36.239,31.659,-0.002,49.583,0.0,1.194,1.246,668.0
36.24,31.658,0.002,49.584,0.0,1.193,1.246,668.0
36.241,31.657,0.001,49.585,0.0,1.193,1.246,668.0
36.242,31.656,-0.001,49.585,0.003,1.193,1.246,668.0
36.243,31.654,0.001,49.586,-0.001,1.193,1.246,668.0
36.244,31.653,-0.001,49.587,-0.001,1.193,1.246,668.0
36.245,31.652,0.0,49.588,0.006,1.193,1.246,668.0
36.246,31.651,0.001,49.588,0.0,1.193,1.246,668.0
36.247,31.65,-0.001,49.589,-0.003,1.193,1.246,668.0
36.248,31.649,0.001,49.59,-0.006,1.193,1.246,668.0
36.249,31.648,-0.002,49.59,-0.002,1.193,1.246,668.0
36.25,31.646,-0.002,49.591,0.0,1.193,1.246,668.0
36.251,31.644,0.003,49.591,-0.001,1.193,1.246,668.0
36.252,31.642,0.002,49.592,0.008,1.193,1.246,668.0
36.253,31.639,0.0,49.592,0.007,1.193,1.246,668.0
36.254,31.637,-0.001,49.593,0.0,1.193,1.246,668.0
36.255,31.635,0.001,49.593,-0.008,1.193,1.246,668.0
36.256,31.633,0.003,49.594,-0.003,1.193,1.246,668.0
36.257,31.631,-0.002,49.594,0.006,1.192,1.246,668.0
36.258,31.629,-0.002,49.595,-0.007,1.192,1.246,668.0
36.259,31.627,-0.001,49.595,-0.004,1.192,1.246,668.0
36.26,31.623,-0.001,49.596,0.004,1.192,1.246,668.0
36.261,31.62,0.002,49.597,0.003,1.192,1.247,668.0
36.262,31.616,0.001,49.597,0.003,1.192,1.247,668.0
36.263,31.613,0.0,49.598,-0.001,1.192,1.247,668.0
36.264,31.609,0.0,49.599,0.001,1.192,1.247,668.0
36.265,31.606,0.001,49.599,0.002,1.192,1.247,668.0
36.266,31.602,0.002,49.6,0.0,1.191,1.247,668.0
36.267,31.599,-0.002,49.601,-0.008,1.191,1.247,668.0
36.268,31.595,0.0,49.602,-0.005,1.191,1.247,668.0
36.269,31.592,0.001,49.602,0.007,1.191,1.247,668.0
36.27,31.587,-0.002,49.603,-0.001,1.191,1.247,668.0
36.271,31.583,-0.001,49.605,-0.001,1.191,1.247,668.0
36.272,31.578,0.0,49.606,0.004,1.19,1.247,668.0
36.273,31.574,0.0,49.607,0.0,1.19,1.247,668.0
36.274,31.57,0.001,49.608,0.002,1.19,1.247,668.0
36.275,31.565,0.001,49.609,-0.003,1.19,1.247,668.0
36.276,31.561,0.0,49.61,-0.007,1.19,1.247,668.0
36.277,31.556,0.001,49.611,0.003,1.19,1.247,668.0
36.278,31.552,0.0,49.612,0.007,1.189,1.247,668.0
36.279,31.547,-0.001,49.613,0.001,1.189,1.247,668.0
36.28,31.542,0.0,49.614,-0.002,1.189,1.247,668.0
36.281,31.537,-0.001,49.615,-0.004,1.189,1.247,668.0
36.282,31.532,-0.001,49.617,-0.001,1.189,1.247,668.0
36.283,31.527,0.0,49.618,-0.004,1.189,1.247,668.0
36.284,31.522,0.001,49.619,-0.003,1.188,1.247,668.0
36.285,31.517,-0.001,49.62,0.01,1.188,1.247,668.0
36.286,31.512,0.001,49.621,0.004,1.188,1.247,668.0
36.287,31.507,0.002,49.622,-0.001,1.188,1.247,668.0
36.288,31.502,-0.001,49.623,0.001,1.188,1.247,668.0
36.289,31.497,-0.001,49.624,-0.004,1.187,1.247,668.0
36.29,31.491,0.0,49.625,0.0,1.187,1.247,668.0
36.291,31.486,-0.001,49.626,-0.004,1.187,1.247,668.0
36.292,31.481,0.001,49.628,-0.003,1.187,1.247,668.0
36.293,31.476,-0.001,49.629,0.005,1.187,1.247,668.0
36.294,31.471,-0.001,49.63,0.001,1.186,1.247,668.0
36.295,31.466,0.001,49.631,-0.004,1.186,1.247,668.0
36.296,31.461,0.0,49.632,-0.001,1.186,1.247,668.0
36.297,31.455,0.0,49.634,0.004,1.186,1.247,668.0
36.298,31.45,0.0,49.635,0.003,1.186,1.247,668.0
36.299,31.445,-0.001,49.636,0.002,1.185,1.247,669.0
36.3,31.441,0.0,49.637,0.001,1.185,1.248,669.0
36.301,31.436,0.0,49.639,0.001,1.185,1.248,669.0
36.302,31.431,0.002,49.64,-0.007,1.185,1.248,669.0
36.303,31.427,0.001,49.641,-0.008,1.185,1.248,669.0
36.304,31.422,-0.002,49.643,0.001,1.185,1.248,669.0
36.305,31.418,0.001,49.644,-0.003,1.184,1.248,669.0
36.306,31.413,0.001,49.645,0.007,1.184,1.248,669.0
36.307,31.409,0.001,49.647,0.012,1.184,1.248,669.0
36.308,31.404,0.0,49.648,-0.004,1.184,1.248,669.0
36.309,31.4,-0.004,49.649,-0.002,1.184,1.248,669.0
36.31,31.396,0.001,49.65,-0.002,1.184,1.248,669.0
36.311,31.392,0.001,49.652,-0.002,1.183,1.248,669.0
36.312,31.389,-0.001,49.653,0.001,1.183,1.248,669.0
36.313,31.385,0.002,49.654,-0.001,1.183,1.248,669.0
36.314,31.382,0.0,49.655,0.0,1.183,1.248,669.0
36.315,31.378,0.0,49.656,0.003,1.183,1.248,669.0
36.316,31.374,0.0,49.657,0.0,1.183,1.248,669.0
36.317,31.371,0.0,49.658,-0.007,1.183,1.248,669.0
36.318,31.367,0.002,49.659,0.001,1.183,1.248,669.0
36.319,31.363,-0.003,49.661,0.0,1.182,1.248,669.0
36.32,31.36,-0.001,49.661,-0.002,1.182,1.248,669.0
36.321,31.358,0.001,49.662,0.005,1.182,1.248,669.0
36.322,31.355,-0.001,49.663,0.003,1.182,1.248,669.0
36.323,31.352,0.003,49.664,0.007,1.182,1.248,669.0
36.324,31.349,-0.001,49.665,-0.005,1.182,1.248,669.0
36.325,31.346,-0.001,49.666,-0.008,1.182,1.248,669.0
36.326,31.344,0.001,49.667,0.002,1.182,1.248,669.0
36.327,31.341,-0.001,49.668,-0.005,1.182,1.248,669.0
36.328,31.338,0.002,49.669,0.003,1.181,1.248,669.0
36.329,31.335,-0.001,49.67,0.003,1.181,1.248,669.0
36.33,31.333,-0.003,49.671,-0.002,1.181,1.248,669.0
36.331,31.331,-0.001,49.672,0.005,1.181,1.248,669.0
36.332,31.329,0.002,49.673,0.0,1.181,1.248,669.0
36.333,31.327,0.003,49.673,-0.003,1.181,1.248,669.0
36.334,31.325,-0.001,49.674,-0.002,1.181,1.248,669.0
36.335,31.323,-0.001,49.675,0.001,1.181,1.248,669.0
36.336,31.321,0.0,49.676,-0.001,1.181,1.248,669.0
36.337,31.319,0.001,49.677,-0.001,1.181,1.249,669.0
36.338,31.317,0.0,49.678,0.005,1.181,1.249,669.0
36.339,31.315,-0.001,49.679,0.0,1.181,1.249,670.0
36.34,31.313,0.0,49.679,0.0,1.18,1.249,670.0
36.341,31.311,-0.001,49.68,-0.003,1.18,1.249,670.0
36.342,31.31,0.0,49.68,-0.003,1.18,1.249,670.0
36.343,31.308,-0.001,49.681,0.003,1.18,1.249,670.0
36.344,31.307,0.001,49.681,-0.002,1.18,1.249,670.0
36.345,31.305,0.003,49.682,-0.002,1.18,1.249,670.0
36.346,31.303,0.001,49.682,0.0,1.18,1.249,670.0
36.347,31.302,0.001,49.683,0.003,1.18,1.249,670.0
36.348,31.3,-0.002,49.683,0.003,1.18,1.249,670.0
36.349,31.299,-0.001,49.684,-0.001,1.18,1.249,670.0
36.35,31.297,-0.002,49.684,0.003,1.18,1.249,670.0
36.351,31.296,-0.001,49.684,-0.004,1.18,1.249,670.0
36.352,31.295,0.0,49.685,-0.006,1.18,1.249,670.0
36.353,31.294,0.001,49.685,0.006,1.18,1.249,670.0
36.354,31.293,0.003,49.686,-0.001,1.18,1.249,670.0
36.355,31.291,-0.002,49.686,-0.003,1.18,1.249,670.0
36.356,31.29,0.001,49.686,0.008,1.18,1.249,670.0
36.357,31.289,0.0,49.687,-0.003,1.18,1.249,670.0
36.358,31.288,-0.003,49.687,-0.004,1.18,1.249,670.0
36.359,31.286,0.002,49.688,0.005,1.179,1.249,670.0
36.36,31.285,-0.001,49.688,-0.002,1.179,1.249,670.0
36.361,31.284,-0.001,49.688,-0.004,1.179,1.249,670.0
36.362,31.283,-0.001,49.688,-0.006,1.179,1.249,670.0
36.363,31.282,0.0,49.689,0.006,1.179,1.249,670.0
36.364,31.281,0.003,49.689,0.015,1.179,1.249,670.0
36.365,31.28,-0.001,49.689,-0.006,1.179,1.249,670.0
36.366,31.279,0.0,49.689,-0.005,1.179,1.249,670.0
36.367,31.278,-0.002,49.69,0.002,1.179,1.249,670.0
36.368,31.277,-0.001,49.69,-0.005,1.179,1.249,670.0
36.369,31.276,0.001,49.69,-0.001,1.179,1.249,670.0
36.37,31.275,-0.001,49.69,0.0,1.179,1.249,670.0
36.371,31.275,0.002,49.691,0.001,1.179,1.249,670.0
36.372,31.274,-0.001,49.691,0.002,1.179,1.249,670.0
36.373,31.273,-0.001,49.691,-0.002,1.179,1.249,670.0
36.374,31.272,0.002,49.692,0.007,1.179,1.249,670.0
36.375,31.271,0.003,49.692,0.004,1.179,1.249,670.0
36.376,31.27,-0.002,49.692,-0.008,1.179,1.249,670.0
36.377,31.27,-0.001,49.692,0.003,1.179,1.249,670.0
36.378,31.269,0.001,49.693,0.003,1.179,1.249,670.0
36.379,31.268,-0.003,49.693,-0.006,1.179,1.249,670.0
36.38,31.267,-0.001,49.693,-0.003,1.179,1.249,670.0
36.381,31.267,0.0,49.693,0.0,1.179,1.249,670.0
36.382,31.266,0.001,49.693,0.001,1.179,1.249,670.0
36.383,31.265,0.001,49.693,0.001,1.179,1.249,670.0
36.384,31.265,0.0,49.694,0.001,1.179,1.249,670.0
36.385,31.264,0.002,49.694,0.007,1.179,1.249,670.0
36.386,31.263,0.001,49.694,0.002,1.179,1.249,670.0
36.387,31.263,-0.001,49.694,-0.01,1.179,1.249,670.0
36.388,31.262,-0.002,49.694,-0.006,1.179,1.249,670.0
36.389,31.262,-0.001,49.694,0.005,1.179,1.249,670.0
36.39,31.261,0.002,49.694,0.002,1.179,1.249,670.0
36.391,31.261,-0.002,49.695,-0.001,1.179,1.249,670.0
36.392,31.26,-0.001,49.695,0.003,1.178,1.249,670.0
36.393,31.26,0.003,49.695,0.002,1.178,1.249,670.0
36.394,31.259,0.002,49.695,-0.003,1.178,1.249,670.0
36.395,31.259,0.001,49.695,0.0,1.178,1.249,670.0
36.396,31.258,-0.001,49.696,-0.001,1.178,1.249,670.0
36.397,31.258,-0.001,49.696,-0.005,1.178,1.249,670.0
36.398,31.257,-0.002,49.696,-0.001,1.178,1.249,670.0
36.399,31.257,-0.001,49.696,0.002,1.178,1.249,670.0
36.4,31.256,0.002,49.696,0.004,1.178,1.249,670.0
36.401,31.256,0.0,49.696,0.001,1.178,1.249,670.0
36.402,31.255,0.002,49.697,-0.001,1.178,1.249,670.0
36.403,31.255,0.002,49.697,0.001,1.178,1.249,670.0
36.404,31.255,-0.002,49.697,0.0,1.178,1.249,670.0
36.405,31.254,0.0,49.697,0.001,1.178,1.249,670.0
36.406,31.254,0.001,49.697,-0.006,1.178,1.249,670.0
36.407,31.253,-0.002,49.697,-0.004,1.178,1.249,670.0
36.408,31.253,-0.002,49.697,0.008,1.178,1.249,670.0
36.409,31.253,-0.001,49.698,0.001,1.178,1.249,670.0
36.41,31.252,0.0,49.698,-0.004,1.178,1.249,670.0
36.411,31.252,0.002,49.698,-0.001,1.178,1.249,670.0
36.412,31.252,0.002,49.698,0.001,1.178,1.249,670.0
36.413,31.251,-0.001,49.698,0.004,1.178,1.249,670.0
36.414,31.251,-0.001,49.698,0.001,1.178,1.249,670.0
36.415,31.251,0.001,49.698,0.005,1.178,1.249,670.0
36.416,31.251,0.002,49.699,-0.001,1.178,1.249,670.0
36.417,31.25,-0.001,49.699,-0.012,1.178,1.249,670.0
36.418,31.25,0.0,49.699,-0.002,1.178,1.249,670.0
36.419,31.25,-0.002,49.699,0.001,1.178,1.249,670.0
36.42,31.25,-0.001,49.699,0.004,1.178,1.249,670.0
36.421,31.249,0.001,49.699,0.003,1.178,1.249,670.0
36.422,31.249,0.0,49.699,-0.004,1.178,1.249,670.0
36.423,31.249,0.001,49.699,0.004,1.178,1.249,670.0
36.424,31.249,-0.001,49.699,0.001,1.178,1.249,670.0
36.425,31.248,-0.002,49.699,0.002,1.178,1.249,670.0
36.426,31.248,0.002,49.699,0.004,1.178,1.249,670.0
36.427,31.248,0.001,49.699,-0.011,1.178,1.249,670.0
36.428,31.247,0.0,49.699,-0.004,1.178,1.249,670.0
36.429,31.247,0.001,49.699,0.005,1.178,1.249,670.0
36.43,31.247,-0.001,49.699,0.002,1.178,1.249,670.0
36.431,31.247,-0.002,49.699,0.001,1.178,1.249,670.0
36.432,31.247,0.002,49.699,-0.003,1.178,1.249,670.0
36.433,31.246,0.001,49.699,0.001,1.178,1.249,670.0
36.434,31.246,-0.001,49.699,0.001,1.178,1.249,670.0
36.435,31.246,0.001,49.699,0.0,1.178,1.249,670.0
36.436,31.246,-0.003,49.699,0.005,1.178,1.249,670.0
36.437,31.246,-0.002,49.698,-0.003,1.178,1.249,670.0
36.438,31.246,0.003,49.698,-0.005,1.178,1.249,670.0
36.439,31.246,0.0,49.698,0.003,1.178,1.249,670.0
36.44,31.246,0.001,49.698,0.002,1.178,1.249,670.0
36.441,31.246,0.004,49.698,0.0,1.178,1.249,670.0
36.442,31.246,0.0,49.698,-0.003,1.178,1.249,670.0
36.443,31.246,-0.005,49.697,-0.004,1.178,1.249,670.0
36.444,31.246,-0.001,49.697,0.004,1.178,1.249,670.0
36.445,31.246,0.0,49.697,0.003,1.178,1.249,670.0
36.446,31.247,-0.003,49.697,-0.001,1.178,1.249,670.0
36.447,31.247,0.002,49.697,0.0,1.178,1.249,670.0
36.448,31.247,0.004,49.696,0.0,1.178,1.249,670.0
36.449,31.247,0.001,49.696,0.003,1.178,1.249,670.0
36.45,31.248,0.0,49.696,0.0,1.178,1.249,669.0
36.451,31.249,0.0,49.696,0.0,1.178,1.249,669.0
36.452,31.25,-0.002,49.695,0.001,1.178,1.249,669.0
36.453,31.251,-0.002,49.695,-0.005,1.178,1.249,669.0
36.454,31.252,0.003,49.695,-0.007,1.178,1.249,669.0
36.455,31.253,0.0,49.695,-0.004,1.178,1.249,669.0
36.456,31.254,-0.004,49.695,0.003,1.178,1.249,669.0
36.457,31.255,0.002,49.694,0.008,1.178,1.249,669.0
36.458,31.256,0.002,49.694,0.005,1.178,1.249,669.0
36.459,31.257,-0.002,49.694,-0.002,1.178,1.249,669.0
36.46,31.258,0.003,49.693,-0.001,1.178,1.249,669.0
36.461,31.26,0.001,49.693,0.001,1.178,1.249,669.0
36.462,31.262,-0.004,49.692,-0.008,1.179,1.249,669.0
36.463,31.264,-0.001,49.692,-0.003,1.179,1.249,669.0
36.464,31.266,-0.001,49.691,0.006,1.179,1.249,669.0
36.465,31.268,0.002,49.691,0.004,1.179,1.249,669.0
36.466,31.27,0.002,49.69,-0.002,1.179,1.249,669.0
36.467,31.271,-0.001,49.69,-0.004,1.179,1.249,669.0
36.468,31.273,0.0,49.689,0.003,1.179,1.249,669.0
36.469,31.275,-0.002,49.689,0.0,1.179,1.249,669.0
36.47,31.278,-0.001,49.688,-0.001,1.179,1.249,669.0
36.471,31.282,0.001,49.687,0.0,1.179,1.249,669.0
36.472,31.285,0.001,49.686,-0.002,1.179,1.249,669.0
36.473,31.288,0.002,49.685,0.005,1.18,1.249,669.0
36.474,31.291,-0.001,49.684,0.002,1.18,1.249,669.0
36.475,31.294,-0.001,49.683,-0.001,1.18,1.249,669.0
36.476,31.298,0.0,49.683,0.0,1.18,1.249,669.0
36.477,31.301,-0.001,49.682,-0.005,1.18,1.249,669.0
36.478,31.304,0.001,49.681,-0.001,1.18,1.249,669.0
36.479,31.307,0.002,49.68,0.004,1.18,1.249,669.0
36.48,31.311,0.0,49.679,0.0,1.18,1.249,669.0
36.481,31.316,-0.002,49.677,-0.003,1.181,1.249,669.0
36.482,31.32,0.002,49.676,0.002,1.181,1.248,669.0
36.483,31.324,-0.002,49.675,-0.001,1.181,1.248,669.0
36.484,31.328,-0.002,49.674,0.0,1.181,1.248,669.0
36.485,31.332,0.004,49.672,0.002,1.181,1.248,669.0
36.486,31.337,0.0,49.671,-0.003,1.181,1.248,669.0
36.487,31.341,0.0,49.67,0.005,1.182,1.248,669.0
36.488,31.345,0.001,49.669,0.001,1.182,1.248,669.0
36.489,31.349,-0.002,49.668,-0.003,1.182,1.248,669.0
36.49,31.354,-0.001,49.666,0.003,1.182,1.248,669.0
36.491,31.359,0.001,49.665,-0.001,1.182,1.248,669.0
36.492,31.364,0.001,49.663,-0.001,1.182,1.248,669.0
36.493,31.368,0.001,49.662,0.0,1.183,1.248,669.0
36.494,31.373,-0.001,49.661,0.0,1.183,1.248,669.0
36.495,31.378,-0.002,49.659,-0.006,1.183,1.248,668.0
36.496,31.383,0.001,49.658,-0.003,1.183,1.248,668.0
36.497,31.387,0.0,49.656,0.01,1.183,1.248,668.0
36.498,31.392,-0.001,49.655,0.002,1.183,1.248,668.0
36.499,31.397,0.0,49.654,-0.003,1.184,1.248,668.0
36.5,31.402,0.001,49.652,0.001,1.184,1.248,668.0
36.501,31.407,0.001,49.651,0.0,1.184,1.248,668.0
36.502,31.411,-0.001,49.649,0.001,1.184,1.248,668.0
36.503,31.416,0.002,49.648,-0.001,1.184,1.248,668.0
36.504,31.421,0.0,49.646,-0.002,1.185,1.248,668.0
36.505,31.426,-0.002,49.645,-0.006,1.185,1.248,668.0
