TIME_s,POSITION_mm
64.781,-0.045
64.782,-0.045
64.783,-0.045
64.784,-0.045
64.785,-0.045
64.786,-0.045
64.787,-0.045
64.788,-0.045
64.789,-0.045
64.79,-0.045
64.791,-0.045
64.792,-0.045
64.793,-0.045
64.794,-0.045
64.795,-0.045
64.796,-0.045
64.797,-0.045
64.798,-0.045
64.799,-0.045
64.8,-0.045
64.801,-0.045
64.802,-0.045
64.803,-0.045
64.804,-0.045
64.805,-0.045
64.806,-0.045
64.807,-0.045
64.808,-0.045
64.809,-0.045
64.81,-0.045
64.811,-0.045
64.812,-0.045
64.813,-0.045
64.814,-0.045
64.815,-0.045
64.816,-0.045
64.817,-0.045
64.818,-0.045
64.819,-0.045
64.82,-0.045
64.821,-0.045
64.822,-0.045
64.823,-0.045
64.824,-0.045
64.825,-0.045
64.826,-0.045
64.827,-0.045
64.828,-0.045
64.829,-0.045
64.83,-0.045
64.831,-0.045
64.832,-0.045
64.833,-0.045
64.834,-0.045
64.835,-0.045
64.836,-0.045
64.837,-0.045
64.838,-0.045
64.839,-0.045
64.84,-0.045
64.841,-0.045
64.842,-0.045
64.843,-0.045
64.844,-0.045
64.845,-0.045
64.846,-0.045
64.847,-0.045
64.848,-0.045
64.849,-0.045
64.85,-0.045
64.851,-0.045
64.852,-0.045
64.853,-0.045
64.854,-0.045
64.855,-0.045
64.856,-0.045
64.857,-0.045
64.858,-0.045
64.859,-0.045
64.86,-0.045
64.861,-0.045
64.862,-0.045
64.863,-0.045
64.864,-0.045
64.865,-0.045
64.866,-0.045
64.867,-0.045
64.868,-0.045
64.869,-0.045
64.87,-0.045
64.871,-0.045
64.872,-0.045
64.873,-0.045
64.874,-0.045
64.875,-0.045
64.876,-0.045
64.877,-0.045
64.878,-0.045
64.879,-0.045
64.88,-0.045
64.881,-0.045
64.882,-0.045
64.883,-0.045
64.884,-0.045
64.885,-0.045
64.886,-0.045
64.887,-0.045
64.888,-0.045
64.889,-0.045
64.89,-0.045
64.891,-0.045
64.892,-0.045
64.893,-0.045
64.894,-0.045
64.895,-0.045
64.896,-0.045
64.897,-0.045
64.898,-0.045
64.899,-0.045
64.9,-0.045
64.901,-0.045
64.902,-0.045
64.903,-0.045
64.904,-0.045
64.905,-0.045
64.906,-0.045
64.907,-0.045
64.908,-0.045
64.909,-0.045
64.91,-0.045
64.911,-0.045
64.912,-0.045
64.913,-0.045
64.914,-0.045
64.915,-0.045
64.916,-0.045
64.917,-0.045
64.918,-0.045
64.919,-0.045
64.92,-0.045
64.921,-0.045
64.922,-0.045
64.923,-0.045
64.924,-0.045
64.925,-0.045
64.926,-0.045
64.927,-0.045
64.928,-0.045
64.929,-0.045
64.93,-0.045
64.931,-0.045
64.932,-0.045
64.933,-0.045
64.934,-0.045
64.935,-0.045
64.936,-0.045
64.937,-0.045
64.938,-0.045
64.939,-0.045
64.94,-0.045
64.941,-0.045
64.942,-0.045
64.943,-0.045
64.944,-0.045
64.945,-0.045
64.946,-0.045
64.947,-0.045
64.948,-0.045
64.949,-0.045
64.95,-0.045
64.951,-0.045
64.952,-0.045
64.953,-0.045
64.954,-0.045
64.955,-0.045
64.956,-0.045
64.957,-0.045
64.958,-0.045
64.959,-0.045
64.96,-0.045
64.961,-0.045
64.962,-0.045
64.963,-0.045
64.964,-0.045
64.965,-0.045
64.966,-0.045
64.967,-0.045
64.968,-0.045
64.969,-0.045
64.97,-0.045
64.971,-0.045
64.972,-0.045
64.973,-0.045
64.974,-0.045
64.975,-0.045
64.976,-0.045
64.977,-0.045
64.978,-0.045
64.979,-0.045
64.98,-0.045
64.981,-0.045
64.982,-0.045
64.983,-0.045
64.984,-0.045
64.985,-0.045
64.986,-0.045
64.987,-0.045
64.988,-0.045
64.989,-0.045
64.99,-0.045
64.991,-0.045
64.992,-0.045
64.993,-0.045
64.994,-0.045
64.995,-0.045
64.996,-0.045
64.997,-0.045
64.998,-0.045
64.999,-0.045
65.0,-0.045
65.001,-0.045
65.002,-0.045
65.003,-0.045
65.004,-0.045
65.005,-0.045
65.006,-0.045
65.007,-0.045
65.008,-0.045
65.009,-0.045
65.01,-0.045
65.011,-0.045
65.012,-0.045
65.013,-0.045
65.014,-0.045
65.015,-0.045
65.016,-0.045
65.017,-0.045
65.018,-0.045
65.019,-0.045
65.02,-0.045
65.021,-0.045
65.022,-0.045
65.023,-0.045
65.024,-0.045
65.025,-0.045
65.026,-0.045
65.027,-0.045
65.028,-0.045
65.029,-0.045
65.03,-0.045
65.031,-0.045
65.032,-0.045
65.033,-0.045
65.034,-0.045
65.035,-0.045
65.036,-0.045
65.037,-0.045
65.038,-0.045
65.039,-0.045
65.04,-0.045
65.041,-0.045
65.042,-0.045
65.043,-0.045
65.044,-0.045
65.045,-0.045
65.046,-0.045
65.047,-0.045
65.048,-0.045
65.049,-0.045
65.05,-0.045
65.051,-0.045
65.052,-0.045
65.053,-0.045
65.054,-0.045
65.055,-0.045
65.056,-0.045
65.057,-0.045
65.058,-0.045
65.059,-0.045
65.06,-0.045
65.061,-0.045
65.062,-0.045
65.063,-0.045
65.064,-0.045
65.065,-0.045
65.066,-0.045
65.067,-0.045
65.068,-0.045
65.069,-0.045
65.07,-0.045
65.071,-0.045
65.072,-0.045
65.073,-0.045
65.074,-0.045
65.075,-0.045
65.076,-0.045
65.077,-0.045
65.078,-0.045
65.079,-0.045
65.08,-0.045
65.081,-0.045
65.082,-0.045
65.083,-0.045
65.084,-0.045
65.085,-0.045
65.086,-0.045
65.087,-0.045
65.088,-0.045
65.089,-0.045
65.09,-0.045
65.091,-0.045
65.092,-0.045
65.093,-0.045
65.094,-0.045
65.095,-0.045
65.096,-0.045
65.097,-0.045
65.098,-0.045
65.099,-0.045
65.1,-0.045
65.101,-0.045
65.102,-0.045
65.103,-0.045
65.104,-0.045
65.105,-0.045
65.106,-0.045
65.107,-0.045
65.108,-0.045
65.109,-0.045
65.11,-0.045
65.111,-0.045
65.112,-0.045
65.113,-0.045
65.114,-0.045
65.115,-0.045
65.116,-0.045
65.117,-0.045
65.118,-0.045
65.119,-0.045
65.12,-0.045
65.121,-0.045
65.122,-0.045
65.123,-0.045
65.124,-0.045
65.125,-0.045
65.126,-0.045
65.127,-0.045
65.128,-0.045
65.129,-0.045
65.13,-0.045
65.131,-0.045
65.132,-0.045
65.133,-0.045
65.134,-0.045
65.135,-0.045
65.136,-0.045
65.137,-0.045
65.138,-0.045
65.139,-0.045
65.14,-0.045
65.141,-0.045
65.142,-0.045
65.143,-0.045
65.144,-0.045
65.145,-0.045
65.146,-0.045
65.147,-0.045
65.148,-0.045
65.149,-0.045
65.15,-0.045
65.151,-0.045
65.152,-0.045
65.153,-0.045
65.154,-0.045
65.155,-0.045
65.156,-0.045
65.157,-0.045
65.158,-0.045
65.159,-0.045
65.16,-0.045
65.161,-0.045
65.162,-0.045
65.163,-0.045
65.164,-0.045
65.165,-0.045
65.166,-0.045
65.167,-0.045
65.168,-0.045
65.169,-0.045
65.17,-0.045
65.171,-0.045
65.172,-0.045
65.173,-0.045
65.174,-0.045
65.175,-0.045
65.176,-0.045
65.177,-0.045
65.178,-0.045
65.179,-0.045
65.18,-0.045
65.181,-0.045
65.182,-0.045
65.183,-0.045
65.184,-0.045
65.185,-0.045
65.186,-0.045
65.187,-0.045
65.188,-0.045
65.189,-0.045
65.19,-0.045
65.191,-0.045
65.192,-0.045
65.193,-0.045
65.194,-0.045
65.195,-0.045
65.196,-0.045
65.197,-0.045
65.198,-0.045
65.199,-0.045
65.2,-0.045
65.201,-0.045
65.202,-0.045
65.203,-0.045
65.204,-0.045
65.205,-0.045
65.206,-0.045
65.207,-0.045
65.208,-0.045
65.209,-0.045
65.21,-0.045
65.211,-0.045
65.212,-0.045
65.213,-0.045
65.214,-0.045
65.215,-0.045
65.216,-0.045
65.217,-0.045
65.218,-0.045
65.219,-0.045
65.22,-0.045
65.221,-0.045
65.222,-0.045
65.223,-0.045
65.224,-0.045
65.225,-0.045
65.226,-0.045
65.227,-0.045
65.228,-0.045
65.229,-0.045
65.23,-0.045
65.231,-0.045
65.232,-0.045
65.233,-0.045
65.234,-0.045
65.235,-0.045
65.236,-0.045
65.237,-0.045
65.238,-0.045
65.239,-0.045
65.24,-0.045
65.241,-0.045
65.242,-0.045
65.243,-0.045
65.244,-0.045
65.245,-0.045
65.246,-0.045
65.247,-0.045
65.248,-0.045
65.249,-0.045
65.25,-0.045
65.251,-0.045
65.252,-0.045
65.253,-0.045
65.254,-0.045
65.255,-0.045
65.256,-0.045
65.257,-0.045
65.258,-0.045
65.259,-0.045
65.26,-0.045
65.261,-0.045
65.262,-0.045
65.263,-0.045
65.264,-0.045
65.265,-0.045
65.266,-0.045
65.267,-0.045
65.268,-0.045
65.269,-0.045
65.27,-0.045
65.271,-0.045
65.272,-0.045
65.273,-0.045
65.274,-0.045
65.275,-0.045
65.276,-0.045
65.277,-0.045
65.278,-0.045
65.279,-0.045
65.28,-0.045
65.281,-0.045
65.282,-0.045
65.283,-0.045
65.284,-0.045
65.285,-0.045
65.286,-0.045
65.287,-0.045
65.288,-0.045
65.289,-0.045
65.29,-0.045
65.291,-0.045
65.292,-0.045
65.293,-0.045
65.294,-0.045
65.295,-0.045
65.296,-0.045
65.297,-0.045
65.298,-0.045
65.299,-0.045
65.3,-0.045
65.301,-0.045
65.302,-0.045
65.303,-0.045
65.304,-0.045
65.305,-0.045
65.306,-0.045
65.307,-0.045
65.308,-0.045
65.309,-0.045
65.31,-0.045
65.311,-0.045
65.312,-0.045
65.313,-0.045
65.314,-0.045
65.315,-0.045
65.316,-0.045
65.317,-0.045
65.318,-0.045
65.319,-0.045
65.32,-0.045
65.321,-0.045
65.322,-0.045
65.323,-0.045
65.324,-0.045
65.325,-0.045
65.326,-0.045
65.327,-0.045
65.328,-0.045
65.329,-0.045
65.33,-0.045
65.331,-0.045
65.332,-0.045
65.333,-0.045
65.334,-0.045
65.335,-0.045
65.336,-0.045
65.337,-0.045
65.338,-0.045
65.339,-0.045
65.34,-0.045
65.341,-0.045
65.342,-0.045
65.343,-0.045
65.344,-0.045
65.345,-0.045
65.346,-0.045
65.347,-0.045
65.348,-0.045
65.349,-0.045
65.35,-0.045
65.351,-0.045
65.352,-0.045
65.353,-0.045
65.354,-0.045
65.355,-0.045
65.356,-0.045
65.357,-0.045
65.358,-0.045
65.359,-0.045
65.36,-0.045
65.361,-0.045
65.362,-0.045
65.363,-0.045
65.364,-0.045
65.365,-0.045
65.366,-0.045
65.367,-0.045
65.368,-0.045
65.369,-0.045
65.37,-0.045
65.371,-0.045
65.372,-0.045
65.373,-0.045
65.374,-0.045
65.375,-0.045
65.376,-0.045
65.377,-0.045
65.378,-0.045
65.379,-0.045
65.38,-0.045
65.381,-0.045
65.382,-0.045
65.383,-0.045
65.384,-0.045
65.385,-0.045
65.386,-0.045
65.387,-0.045
65.388,-0.045
65.389,-0.045
65.39,-0.045
65.391,-0.045
65.392,-0.045
65.393,-0.045
65.394,-0.045
65.395,-0.045
65.396,-0.045
65.397,-0.045
65.398,-0.045
65.399,-0.045
65.4,-0.045
65.401,-0.045
65.402,-0.045
65.403,-0.045
65.404,-0.045
65.405,-0.045
65.406,-0.045
65.407,-0.045
65.408,-0.045
65.409,-0.045
65.41,-0.045
65.411,-0.045
65.412,-0.045
65.413,-0.045
65.414,-0.045
65.415,-0.045
65.416,-0.045
65.417,-0.045
65.418,-0.045
65.419,-0.045
65.42,-0.045
65.421,-0.045
65.422,-0.045
65.423,-0.045
65.424,-0.045
65.425,-0.045
65.426,-0.045
65.427,-0.045
65.428,-0.045
65.429,-0.045
65.43,-0.045
65.431,-0.045
65.432,-0.045
65.433,-0.045
65.434,-0.045
65.435,-0.045
65.436,-0.045
65.437,-0.045
65.438,-0.045
65.439,-0.045
65.44,-0.045
65.441,-0.045
65.442,-0.045
65.443,-0.045
65.444,-0.045
65.445,-0.045
65.446,-0.045
65.447,-0.045
65.448,-0.045
65.449,-0.045
65.45,-0.045
65.451,-0.045
65.452,-0.045
65.453,-0.045
65.454,-0.045
65.455,-0.045
65.456,-0.045
65.457,-0.045
65.458,-0.045
65.459,-0.045
65.46,-0.045
65.461,-0.045
65.462,-0.045
65.463,-0.045
65.464,-0.045
65.465,-0.045
65.466,-0.045
65.467,-0.045
65.468,-0.045
65.469,-0.045
65.47,-0.045
65.471,-0.045
65.472,-0.045
65.473,-0.045
65.474,-0.045
65.475,-0.045
65.476,-0.045
65.477,-0.045
65.478,-0.045
65.479,-0.045
65.48,-0.045
65.481,-0.045
65.482,-0.045
65.483,-0.045
65.484,-0.045
65.485,-0.045
65.486,-0.045
65.487,-0.045
65.488,-0.045
65.489,-0.045
65.49,-0.045
65.491,-0.045
65.492,-0.045
65.493,-0.045
65.494,-0.045
65.495,-0.045
65.496,-0.045
65.497,-0.045
65.498,-0.045
65.499,-0.045
65.5,-0.045
65.501,-0.045
65.502,-0.045
65.503,-0.045
65.504,-0.045
65.505,-0.045
65.506,-0.045
65.507,-0.045
65.508,-0.045
65.509,-0.045
65.51,-0.045
65.511,-0.045
65.512,-0.045
65.513,-0.045
65.514,-0.045
65.515,-0.045
65.516,-0.045
65.517,-0.045
65.518,-0.045
65.519,-0.045
65.52,-0.045
65.521,-0.045
65.522,-0.045
65.523,-0.045
65.524,-0.045
65.525,-0.045
65.526,-0.045
65.527,-0.045
65.528,-0.045
65.529,-0.045
65.53,-0.045
65.531,-0.045
65.532,-0.045
65.533,-0.045
65.534,-0.045
65.535,-0.045
65.536,-0.045
65.537,-0.045
65.538,-0.045
65.539,-0.045
65.54,-0.045
65.541,-0.045
65.542,-0.045
65.543,-0.045
65.544,-0.045
65.545,-0.045
65.546,-0.045
65.547,-0.045
65.548,-0.045
65.549,-0.045
65.55,-0.045
65.551,-0.045
65.552,-0.045
65.553,-0.045
65.554,-0.045
65.555,-0.045
65.556,-0.045
65.557,-0.045
65.558,-0.045
65.559,-0.045
65.56,-0.045
65.561,-0.045
65.562,-0.045
65.563,-0.045
65.564,-0.045
65.565,-0.045
65.566,-0.045
65.567,-0.045
65.568,-0.045
65.569,-0.045
65.57,-0.045
65.571,-0.045
65.572,-0.045
65.573,-0.045
65.574,-0.045
65.575,-0.045
65.576,-0.045
65.577,-0.045
65.578,-0.045
65.579,-0.045
65.58,-0.045
65.581,-0.045
65.582,-0.045
65.583,-0.045
65.584,-0.045
65.585,-0.045
65.586,-0.045
65.587,-0.045
65.588,-0.045
65.589,-0.045
65.59,-0.045
65.591,-0.045
65.592,-0.045
65.593,-0.045
65.594,-0.045
65.595,-0.045
65.596,-0.045
65.597,-0.045
65.598,-0.045
65.599,-0.045
65.6,-0.045
65.601,-0.045
65.602,-0.045
65.603,-0.045
65.604,-0.045
65.605,-0.045
65.606,-0.045
65.607,-0.045
65.608,-0.045
65.609,-0.045
65.61,-0.045
65.611,-0.045
65.612,-0.045
65.613,-0.045
65.614,-0.045
65.615,-0.045
65.616,-0.045
65.617,-0.045
65.618,-0.045
65.619,-0.045
65.62,-0.045
65.621,-0.045
65.622,-0.045
65.623,-0.045
65.624,-0.045
65.625,-0.045
65.626,-0.045
65.627,-0.045
65.628,-0.045
65.629,-0.045
65.63,-0.045
65.631,-0.045
65.632,-0.045
65.633,-0.045
65.634,-0.045
65.635,-0.045
65.636,-0.045
65.637,-0.045
65.638,-0.045
65.639,-0.045
65.64,-0.045
65.641,-0.045
65.642,-0.045
65.643,-0.045
65.644,-0.045
65.645,-0.045
65.646,-0.045
65.647,-0.045
65.648,-0.045
65.649,-0.045
65.65,-0.045
65.651,-0.045
65.652,-0.045
65.653,-0.045
65.654,-0.045
65.655,-0.045
65.656,-0.045
65.657,-0.045
65.658,-0.045
65.659,-0.045
65.66,-0.045
65.661,-0.045
65.662,-0.045
65.663,-0.045
65.664,-0.045
65.665,-0.045
65.666,-0.045
65.667,-0.045
65.668,-0.045
65.669,-0.045
65.67,-0.045
65.671,-0.045
65.672,-0.045
65.673,-0.045
65.674,-0.045
65.675,-0.045
65.676,-0.045
65.677,-0.045
65.678,-0.045
65.679,-0.045
65.68,-0.045
65.681,-0.045
65.682,-0.045
65.683,-0.045
65.684,-0.045
65.685,-0.045
65.686,-0.045
65.687,-0.045
65.688,-0.045
65.689,-0.045
65.69,-0.045
65.691,-0.045
65.692,-0.045
65.693,-0.045
65.694,-0.045
65.695,-0.045
65.696,-0.045
65.697,-0.045
65.698,-0.045
65.699,-0.045
65.7,-0.045
65.701,-0.045
65.702,-0.045
65.703,-0.045
65.704,-0.045
65.705,-0.045
65.706,-0.045
65.707,-0.045
65.708,-0.045
65.709,-0.045
65.71,-0.045
65.711,-0.045
65.712,-0.045
65.713,-0.045
65.714,-0.045
65.715,-0.045
65.716,-0.045
65.717,-0.045
65.718,-0.045
65.719,-0.045
65.72,-0.045
65.721,-0.045
65.722,-0.045
65.723,-0.045
65.724,-0.045
65.725,-0.045
65.726,-0.045
65.727,-0.045
65.728,-0.045
65.729,-0.045
65.73,-0.045
65.731,-0.045
65.732,-0.045
65.733,-0.045
65.734,-0.045
65.735,-0.045
65.736,-0.045
65.737,-0.045
65.738,-0.045
65.739,-0.045
65.74,-0.045
65.741,-0.045
65.742,-0.045
65.743,-0.045
65.744,-0.045
65.745,-0.045
65.746,-0.045
65.747,-0.045
65.748,-0.045
65.749,-0.045
65.75,-0.045
65.751,-0.045
65.752,-0.045
65.753,-0.045
65.754,-0.045
65.755,-0.045
65.756,-0.045
65.757,-0.045
65.758,-0.045
65.759,-0.045
65.76,-0.045
65.761,-0.045
65.762,-0.045
65.763,-0.045
65.764,-0.045
65.765,-0.045
65.766,-0.045
65.767,-0.045
65.768,-0.045
65.769,-0.045
65.77,-0.045
65.771,-0.045
65.772,-0.045
65.773,-0.045
65.774,-0.045
65.775,-0.045
65.776,-0.045
65.777,-0.045
65.778,-0.045
65.779,-0.045
65.78,-0.045
65.781,-0.045
65.782,-0.045
65.783,-0.045
65.784,-0.045
65.785,-0.045
65.786,-0.045
65.787,-0.045
65.788,-0.045
65.789,-0.045
65.79,-0.045
65.791,-0.045
65.792,-0.045
65.793,-0.045
65.794,-0.045
65.795,-0.045
65.796,-0.045
65.797,-0.045
65.798,-0.045
65.799,-0.045
65.8,-0.045
65.801,-0.045
65.802,-0.045
65.803,-0.045
65.804,-0.045
65.805,-0.045
65.806,-0.045
65.807,-0.045
65.808,-0.045
65.809,-0.045
65.81,-0.045
65.811,-0.045
65.812,-0.045
65.813,-0.045
65.814,-0.045
65.815,-0.045
65.816,-0.045
65.817,-0.045
65.818,-0.045
65.819,-0.045
65.82,-0.045
65.821,-0.045
65.822,-0.045
65.823,-0.045
65.824,-0.045
65.825,-0.045
65.826,-0.045
65.827,-0.045
65.828,-0.045
65.829,-0.045
65.83,-0.045
65.831,-0.045
65.832,-0.045
65.833,-0.045
65.834,-0.045
65.835,-0.045
65.836,-0.045
65.837,-0.045
65.838,-0.045
65.839,-0.045
65.84,-0.045
65.841,-0.045
65.842,-0.045
65.843,-0.045
65.844,-0.045
65.845,-0.045
65.846,-0.045
65.847,-0.045
65.848,-0.045
65.849,-0.045
65.85,-0.045
65.851,-0.045
65.852,-0.045
65.853,-0.045
65.854,-0.045
65.855,-0.045
65.856,-0.045
65.857,-0.045
65.858,-0.045
65.859,-0.045
65.86,-0.045
65.861,-0.045
65.862,-0.045
65.863,-0.045
65.864,-0.045
65.865,-0.045
65.866,-0.045
65.867,-0.045
65.868,-0.045
65.869,-0.045
65.87,-0.045
65.871,-0.045
65.872,-0.045
65.873,-0.045
65.874,-0.045
65.875,-0.045
65.876,-0.045
65.877,-0.045
65.878,-0.045
65.879,-0.045
65.88,-0.045
65.881,-0.045
65.882,-0.045
65.883,-0.045
65.884,-0.045
65.885,-0.045
65.886,-0.045
65.887,-0.045
65.888,-0.045
65.889,-0.045
65.89,-0.045
65.891,-0.045
65.892,-0.045
65.893,-0.045
65.894,-0.045
65.895,-0.045
65.896,-0.045
65.897,-0.045
65.898,-0.045
65.899,-0.045
65.9,-0.045
65.901,-0.045
65.902,-0.045
65.903,-0.045
65.904,-0.045
65.905,-0.045
65.906,-0.045
65.907,-0.045
65.908,-0.045
65.909,-0.045
65.91,-0.045
65.911,-0.045
65.912,-0.045
65.913,-0.045
65.914,-0.045
65.915,-0.045
65.916,-0.045
65.917,-0.045
65.918,-0.045
65.919,-0.045
65.92,-0.045
65.921,-0.045
65.922,-0.045
65.923,-0.045
65.924,-0.045
65.925,-0.045
65.926,-0.045
65.927,-0.045
65.928,-0.09
65.929,-0.09
65.93,-0.09
65.931,-0.09
65.932,-0.09
65.933,-0.09
65.934,-0.09
65.935,-0.09
65.936,-0.09
65.937,-0.09
65.938,-0.09
65.939,-0.09
65.94,-0.09
65.941,-0.09
65.942,-0.09
65.943,-0.09
65.944,-0.09
65.945,-0.09
65.946,-0.09
65.947,-0.09
65.948,-0.09
65.949,-0.09
65.95,-0.09
65.951,-0.09
65.952,-0.09
65.953,-0.09
65.954,-0.09
65.955,-0.09
65.956,-0.09
65.957,-0.09
65.958,-0.09
65.959,-0.09
65.96,-0.09
65.961,-0.09
65.962,-0.09
65.963,-0.09
65.964,-0.09
65.965,-0.09
65.966,-0.09
65.967,-0.09
65.968,-0.09
65.969,-0.09
65.97,-0.09
65.971,-0.09
65.972,-0.09
65.973,-0.09
65.974,-0.09
65.975,-0.09
65.976,-0.09
65.977,-0.09
65.978,-0.09
65.979,-0.09
65.98,-0.09
65.981,-0.09
65.982,-0.09
65.983,-0.09
65.984,-0.09
65.985,-0.09
65.986,-0.09
65.987,-0.09
65.988,-0.09
65.989,-0.09
65.99,-0.09
65.991,-0.09
65.992,-0.09
65.993,-0.09
65.994,-0.09
65.995,-0.09
65.996,-0.09
65.997,-0.09
65.998,-0.09
65.999,-0.09
66.0,-0.09
66.001,-0.09
66.002,-0.09
66.003,-0.09
66.004,-0.09
66.005,-0.09
66.006,-0.09
66.007,-0.09
66.008,-0.09
66.009,-0.09
66.01,-0.09
66.011,-0.09
66.012,-0.09
66.013,-0.09
66.014,-0.09
66.015,-0.09
66.016,-0.09
66.017,-0.09
66.018,-0.09
66.019,-0.09
66.02,-0.09
66.021,-0.09
66.022,-0.09
66.023,-0.09
66.024,-0.09
66.025,-0.09
66.026,-0.09
66.027,-0.09
66.028,-0.09
66.029,-0.09
66.03,-0.09
66.031,-0.09
66.032,-0.09
66.033,-0.09
66.034,-0.09
66.035,-0.09
66.036,-0.09
66.037,-0.09
66.038,-0.09
66.039,-0.09
66.04,-0.09
66.041,-0.09
66.042,-0.09
66.043,-0.09
66.044,-0.09
66.045,-0.09
66.046,-0.09
66.047,-0.09
66.048,-0.09
66.049,-0.09
66.05,-0.09
66.051,-0.09
66.052,-0.09
66.053,-0.09
66.054,-0.09
66.055,-0.09
66.056,-0.09
66.057,-0.09
66.058,-0.09
66.059,-0.09
66.06,-0.09
66.061,-0.09
66.062,-0.09
66.063,-0.09
66.064,-0.09
66.065,-0.09
66.066,-0.09
66.067,-0.09
66.068,-0.09
66.069,-0.09
66.07,-0.09
66.071,-0.09
66.072,-0.09
66.073,-0.09
66.074,-0.09
66.075,-0.09
66.076,-0.09
66.077,-0.09
66.078,-0.09
66.079,-0.09
66.08,-0.09
66.081,-0.09
66.082,-0.09
66.083,-0.09
66.084,-0.09
66.085,-0.09
66.086,-0.09
66.087,-0.09
66.088,-0.09
66.089,-0.09
66.09,-0.09
66.091,-0.09
66.092,-0.09
66.093,-0.09
66.094,-0.09
66.095,-0.09
66.096,-0.09
66.097,-0.09
66.098,-0.09
66.099,-0.09
66.1,-0.09
66.101,-0.09
66.102,-0.09
66.103,-0.09
66.104,-0.09
66.105,-0.09
66.106,-0.09
66.107,-0.09
66.108,-0.09
66.109,-0.09
66.11,-0.09
66.111,-0.09
66.112,-0.09
66.113,-0.09
66.114,-0.09
66.115,-0.09
66.116,-0.09
66.117,-0.09
66.118,-0.09
66.119,-0.09
66.12,-0.09
66.121,-0.09
66.122,-0.09
66.123,-0.09
66.124,-0.09
66.125,-0.09
66.126,-0.09
66.127,-0.09
66.128,-0.09
66.129,0.0
66.13,0.0
66.131,0.0
66.132,0.0
66.133,0.0
66.134,0.0
66.135,0.0
66.136,0.0
66.137,0.0
66.138,0.0
66.139,0.0
66.14,0.0
66.141,0.0
66.142,0.0
66.143,0.0
66.144,0.0
66.145,0.0
66.146,0.0
66.147,0.0
66.148,0.0
66.149,0.0
66.15,0.0
66.151,0.0
66.152,0.0
66.153,0.0
66.154,0.0
66.155,0.0
66.156,0.0
66.157,0.0
66.158,0.0
66.159,0.0
66.16,0.0
66.161,0.0
66.162,0.0
66.163,0.0
66.164,0.0
66.165,0.0
66.166,0.0
66.167,0.0
66.168,0.0
66.169,0.0
66.17,0.0
66.171,0.0
66.172,0.0
66.173,0.0
66.174,0.0
66.175,0.0
66.176,0.0
66.177,0.0
66.178,0.0
66.179,0.0
66.18,0.0
66.181,0.0
66.182,0.0
66.183,0.0
66.184,0.0
66.185,0.0
66.186,0.0
66.187,0.0
66.188,0.0
66.189,0.0
66.19,0.0
66.191,0.0
66.192,0.0
66.193,0.0
66.194,0.0
66.195,0.0
66.196,0.0
66.197,0.0
66.198,0.0
66.199,0.0
66.2,0.0
66.201,0.0
66.202,0.0
66.203,0.0
66.204,0.0
66.205,0.0
66.206,0.0
66.207,0.0
66.208,0.0
66.209,0.0
66.21,0.0
66.211,0.0
66.212,0.0
66.213,0.0
66.214,0.0
66.215,0.0
66.216,0.0
66.217,0.0
66.218,0.0
66.219,0.0
66.22,0.0
66.221,0.0
66.222,0.0
66.223,0.0
66.224,0.0
66.225,0.0
66.226,0.0
66.227,0.0
66.228,0.0
66.229,0.0
66.23,0.0
66.231,0.0
66.232,0.0
66.233,0.0
66.234,0.0
66.235,0.0
66.236,0.0
66.237,0.0
66.238,0.0
66.239,0.0
66.24,0.0
66.241,0.0
66.242,0.0
66.243,0.0
66.244,0.0
66.245,0.0
66.246,0.0
66.247,0.0
66.248,0.0
66.249,0.0
66.25,0.0
66.251,0.0
66.252,0.0
66.253,0.0
66.254,0.0
66.255,0.0
66.256,0.0
66.257,0.0
66.258,0.0
66.259,0.0
66.26,0.0
66.261,0.0
66.262,0.0
66.263,0.0
66.264,0.0
66.265,0.0
66.266,0.0
66.267,0.0
66.268,0.0
66.269,0.0
66.27,0.0
66.271,0.0
66.272,0.0
66.273,0.0
66.274,0.0
66.275,0.0
66.276,0.0
66.277,0.0
66.278,0.0
66.279,0.0
66.28,0.0
66.281,0.0
66.282,0.0
66.283,0.0
66.284,0.0
66.285,0.0
66.286,0.0
66.287,0.0
66.288,0.0
66.289,0.0
66.29,0.0
66.291,0.0
66.292,0.0
66.293,0.0
66.294,0.0
66.295,0.0
66.296,0.0
66.297,0.0
66.298,0.0
66.299,0.0
66.3,0.0
66.301,0.0
66.302,0.0
66.303,0.0
66.304,0.0
66.305,0.0
66.306,0.0
66.307,0.0
66.308,0.0
66.309,0.0
66.31,0.0
66.311,0.0
66.312,0.0
66.313,0.0
66.314,0.0
66.315,0.0
66.316,0.0
66.317,0.0
66.318,0.0
66.319,0.0
66.32,0.0
66.321,0.0
66.322,0.0
66.323,0.0
66.324,0.0
66.325,0.0
66.326,0.0
66.327,0.0
66.328,0.0
66.329,0.0
66.33,-0.09
66.331,-0.09
66.332,-0.09
66.333,-0.09
66.334,-0.09
66.335,-0.09
66.336,-0.09
66.337,-0.09
66.338,-0.09
66.339,-0.09
66.34,-0.09
66.341,-0.09
66.342,-0.09
66.343,-0.09
66.344,-0.09
66.345,-0.09
66.346,-0.09
66.347,-0.09
66.348,-0.09
66.349,-0.09
66.35,-0.09
66.351,-0.09
66.352,-0.09
66.353,-0.09
66.354,-0.09
66.355,-0.09
66.356,-0.09
