TIME,POSITION,R1,R2,CCR,ANGLE,A1,A2,DA1,DA2,rho1,rho1AbsError,rho2,rho2AbsError,h,hAbsError,RMS_BASE,RMS_DIFF,PREDICTED_R1,PREDICTED_DIFF_R1,CONTRIBUTION_RHO1_1,CONTRIBUTION_RHO2_1,CONTRIBUTION_H_1,PREDICTED_R2,PREDICTED_DIFF_R2,CONTRIBUTION_RHO1_2,CONTRIBUTION_RHO2_2,CONTRIBUTION_H_2
70.25,-0.105,111.653,156.763,3372,36.7580280961637,4.91139151347195,4.60161862979252,0.267017904032952,0.959558600964821,5.0466493009384,0.05446777578552949,2.9079083443263935E-13,0.1146319597587392,18.998248078933553,1.1930277046670326,0.009051002121611505,0.2945322141276534,111.33685096274034,0.0919473415908385,0.21383076973945947,3.126388037344441E-13,-0.12164959786727536,158.91513139483823,-0.10003584982857205,0.3056529738024949,1.2505552149377763E-12,-0.4049105198600671
71.75,0,111.65,157.073,3368,35.2858852931914,4.91054724339961,4.60542650404599,0.255809062094722,0.941721763972149,5.044657500431517,0.05422363833450462,9.465174395072909E-14,0.11509875804239783,19.053314307639234,1.2003245145642003,0.008601196943755128,0.30832273434185514,111.31991823693656,-0.01693272580378391,-0.043942184795994876,-2.4158453015843406E-13,0.027020123235573124,158.94202783678114,0.026896441942909632,-0.06272027644257605,-9.094947017729282E-13,0.08965210208194208
73.25,-0.105,111.622,157.049,3366,33.4173305790388,4.91009348094786,4.6093581610799,0.215844710828229,0.90114170248841,5.0387059370656635,0.05352089307886846,7.300283986067842E-14,0.11647673636499663,19.21492578183911,1.2219487583577335,0.008398519662590696,0.361291753429302,111.2661664822558,-0.053751754680760655,-0.13133251310163985,-1.4210854715202004E-14,0.0776723944094897,159.0128230150204,0.0707951782392513,-0.18751591165244008,-8.526512829121202E-14,0.2586161989493405
74.75,0,111.607,157.3,3364,31.4347201041643,4.91009580915932,4.6142539094411,0.221225944516294,0.961074786821549,5.041264616646874,0.053770203034851936,1.2984873077460712E-13,0.11599613242719788,19.158718432590156,1.2143925131805253,0.00759734071585815,0.3531159233734608,111.2959388573324,0.029772375076603907,0.05650150491288741,7.105427357601002E-14,-0.026715563542197174,159.00442204265633,-0.00840097236405768,0.08074749121718128,2.5579538487363607E-13,-0.08910321653127085
76.25,-0.105,111.626,157.37,3361,29.759761323166,4.91034662014576,4.61990900218575,0.287277249062468,1.07092555656994,5.053912994745262,0.055274355529881775,8.379984548116171E-13,0.11314803169872312,18.82209952565916,1.1699279374905802,0.005937799267625963,0.27746947838001507,111.40862431552482,0.11268545819241638,0.27923809252824583,8.384404281969182E-13,-0.1661358047049788,158.85141600133107,-0.15300604132525564,0.3989372116413108,3.211653165635653E-12,-0.5505619100462127
77.75,0,111.631,157.718,3358,28.6465317464635,4.91166340270998,4.62655765705016,0.442066867131586,1.21237596728299,5.083533201574217,0.05944018497650338,2.003568740426196E-13,0.10615917631160784,17.968759243265414,1.0631369357097664,0.002081263538394859,0.1490653090260539,111.58513527903399,0.17651096350917328,0.6529488137580302,-7.958078640513122E-13,-0.4736617913326313,158.23555225332925,-0.6158637480018285,0.9310037196769656,-3.0411229090532288E-12,-1.5378543398934994
79.25,-0.105,111.654,157.799,3353,27.9371817623183,4.91562178609676,4.63491019173277,0.620036553511427,1.37761590469854,5.123889012953613,0.06499688607456056,9.670721248268465E-15,0.09862961074631142,17.000635076972912,0.9518874060155013,0.0028452652312968407,0.06946801479947012,111.81844292705411,0.23330764802011572,0.885822614608017,-2.7000623958883807E-13,-0.6473757508771598,157.44309498466367,-0.7924572686655722,1.2561586296461087,-9.947598300641403E-13,-2.0324809749013752
80.75,0,111.889,158.373,3349,27.4118991954905,4.9209192117302,4.64331063292768,0.674662772731149,1.40674078210089,5.139598197601374,0.06655379647591955,3.1083981146207603E-12,0.0968771056305923,16.767187845421528,0.9265783748062197,0.004442380799702669,0.05500628092742646,111.98317870288786,0.16473577583374777,0.3428209632420618,5.101696842757519E-12,-0.17754086994276008,157.37951763049648,-0.06357735416719379,0.4827002779287852,1.84456894203322E-11,-0.5446079342394228
82.25,-0.105,111.934,158.37,3346,26.8508718707404,4.92582182610557,4.65087660924641,0.630381568387952,1.35003033519121,5.134995382250071,0.06506429730426574,3.987842578250471E-13,0.09872723273807615,17.013544077359402,0.9533038158299367,0.00362657392068424,0.06393523037581121,112.07040779325378,0.08722909036592341,-0.10028758556688899,-4.632738637155853E-12,0.18768475878260915,157.81393333262358,0.43441570212709735,-0.14094270249927376,-1.6655121726216748E-11,0.5758741341222731
83.75,0,112.088,158.831,3344,26.0342876128281,4.93047163920014,4.65811057983146,0.581565673804538,1.29149058284808,5.129465270311866,0.06346103329235234,5.492683256243329E-13,0.10083477594639796,17.289859452911514,0.9840505476425474,0.0027051660083526564,0.07683754479564991,112.14882939832275,0.07842160506896789,-0.1206937599592095,2.5579538487363607E-13,0.1993300326783043,158.261413322963,0.4474799903394171,-0.16995705969952724,8.810729923425242E-13,0.618102713186488
